Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:55:40,1.20,1.06,8.00,0.30,0.30,45.98
오후 4:55:41,1.20,1.06,8.00,0.30,0.30,45.26
오후 4:55:42,1.20,1.06,8.00,0.30,0.30,44.71
오후 4:55:43,1.20,1.06,8.00,0.30,0.30,44.16
오후 4:55:44,1.20,1.06,8.00,0.30,0.30,43.70
오후 4:55:45,1.20,1.06,8.00,0.30,0.30,43.06
오후 4:55:46,1.20,1.06,8.00,0.30,0.30,42.59
오후 4:55:47,1.20,1.07,8.00,0.30,0.30,42.11
오후 4:55:48,1.20,1.07,8.00,0.30,0.30,41.55
오후 4:55:49,1.20,1.07,8.00,0.30,0.30,41.02
오후 4:55:50,1.20,1.07,8.00,0.30,0.30,40.39
오후 4:55:51,1.20,1.07,8.00,0.30,0.30,39.96
오후 4:55:52,1.20,1.07,8.00,0.30,0.30,39.48
오후 4:55:53,1.20,1.07,8.00,0.30,0.30,39.11
오후 4:55:54,1.20,1.07,8.00,0.30,0.30,38.65
오후 4:55:55,1.20,1.08,8.00,0.30,0.30,38.24
오후 4:55:56,1.20,1.08,8.00,0.30,0.30,37.91
오후 4:55:57,1.20,1.08,8.00,0.30,0.30,37.39
오후 4:55:58,1.20,1.08,8.00,0.30,0.30,37.05
오후 4:55:59,1.20,1.08,8.00,0.30,0.30,36.60
오후 4:56:00,1.20,1.08,8.00,0.30,0.30,36.23
오후 4:56:01,1.20,1.09,8.00,0.30,0.30,35.85
오후 4:56:02,1.20,1.09,8.00,0.30,0.30,35.60
오후 4:56:03,1.20,1.09,8.00,0.30,0.30,35.24
오후 4:56:04,1.20,1.09,8.00,0.30,0.30,34.88
오후 4:56:05,1.20,1.09,8.00,0.30,0.30,34.59
오후 4:56:06,1.20,1.09,8.00,0.30,0.30,34.15
오후 4:56:07,1.20,1.10,8.00,0.30,0.30,33.72
오후 4:56:08,1.20,1.10,8.00,0.30,0.30,33.44
오후 4:56:09,1.20,1.10,8.00,0.30,0.30,33.08
오후 4:56:10,1.20,1.10,8.00,0.30,0.30,32.80
오후 4:56:11,1.20,1.10,8.00,0.30,0.30,32.27
오후 4:56:12,1.20,1.10,8.00,0.30,0.30,32.01
오후 4:56:13,1.20,1.10,8.00,0.30,0.30,31.63
오후 4:56:14,1.20,1.10,8.00,0.30,0.30,31.37
오후 4:56:15,1.20,1.10,8.00,0.30,0.30,30.94
오후 4:56:16,1.20,1.11,8.00,0.30,0.30,30.58
오후 4:56:17,1.20,1.11,8.00,0.30,0.30,30.32
오후 4:56:18,1.20,1.11,8.00,0.30,0.30,30.23
오후 4:56:19,1.20,1.11,8.00,0.30,0.30,29.78
오후 4:56:20,1.20,1.11,8.00,0.30,0.30,29.46
오후 4:56:21,1.20,1.11,8.00,0.30,0.30,29.17
오후 4:56:22,1.20,1.11,8.00,0.30,0.30,28.93
오후 4:56:23,1.20,1.12,8.00,0.30,0.30,28.80
오후 4:56:24,1.20,1.11,8.00,0.30,0.30,28.22
오후 4:56:25,1.20,1.12,8.00,0.30,0.30,28.02
오후 4:56:26,1.20,1.12,8.00,0.30,0.30,27.81
오후 4:56:27,1.20,1.12,8.00,0.30,0.30,27.68
오후 4:56:28,1.20,1.12,8.00,0.30,0.30,27.33
오후 4:56:29,1.20,1.12,8.00,0.30,0.30,26.93
오후 4:56:30,1.20,1.13,8.00,0.30,0.30,26.94
오후 4:56:31,1.20,1.13,8.00,0.30,0.30,26.74
오후 4:56:32,1.20,1.13,8.00,0.30,0.30,26.51
오후 4:56:33,1.20,1.13,8.00,0.30,0.30,26.34
오후 4:56:34,1.20,1.13,8.00,0.30,0.30,25.78
오후 4:56:35,1.20,1.13,8.00,0.30,0.30,25.68
오후 4:56:36,1.20,1.13,8.00,0.30,0.30,25.67
오후 4:56:37,1.20,1.13,8.00,0.30,0.30,25.40
오후 4:56:38,1.20,1.14,8.00,0.30,0.30,25.31
오후 4:56:39,1.20,1.13,8.00,0.30,0.30,24.88
오후 4:56:40,1.20,1.14,8.00,0.30,0.30,24.81
오후 4:56:41,1.20,1.14,8.00,0.30,0.30,24.55
오후 4:56:42,1.20,1.14,8.00,0.30,0.30,24.42
오후 4:56:43,1.20,1.14,8.00,0.30,0.30,24.32
오후 4:56:44,1.20,1.14,8.00,0.30,0.30,24.16
오후 4:56:45,1.20,1.14,8.00,0.30,0.30,23.96
오후 4:56:46,1.20,1.14,8.00,0.30,0.30,23.85
오후 4:56:47,1.20,1.14,8.00,0.30,0.30,23.51
오후 4:56:48,1.20,1.15,8.00,0.30,0.30,23.50
오후 4:56:49,1.20,1.15,8.00,0.30,0.30,23.30
오후 4:56:50,1.20,1.15,8.00,0.30,0.30,23.28
오후 4:56:51,1.20,1.15,8.00,0.30,0.30,23.14
오후 4:56:52,1.20,1.15,8.00,0.30,0.30,22.85
오후 4:56:53,1.20,1.15,8.00,0.30,0.30,22.82
오후 4:56:54,1.20,1.15,8.00,0.30,0.30,22.54
오후 4:56:55,1.20,1.16,8.00,0.30,0.30,22.62
오후 4:56:56,1.20,1.16,8.00,0.30,0.30,22.47
오후 4:56:57,1.20,1.16,8.00,0.30,0.30,22.36
오후 4:56:58,1.20,1.16,8.00,0.30,0.30,22.08
오후 4:56:59,1.20,1.16,8.00,0.30,0.30,21.95
오후 4:57:00,1.20,1.16,8.00,0.30,0.30,22.04
오후 4:57:01,1.20,1.16,8.00,0.30,0.30,21.81
오후 4:57:02,1.20,1.16,8.00,0.30,0.30,21.71
오후 4:57:03,1.20,1.16,8.00,0.30,0.30,21.60
오후 4:57:04,1.20,1.16,8.00,0.30,0.30,21.33
오후 4:57:05,1.20,1.16,8.00,0.30,0.30,21.37
오후 4:57:06,1.20,1.16,8.00,0.30,0.30,21.18
오후 4:57:07,1.20,1.17,8.00,0.30,0.30,21.25
오후 4:57:08,1.20,1.16,8.00,0.30,0.30,20.96
오후 4:57:09,1.20,1.16,8.00,0.30,0.30,20.91
오후 4:57:10,1.20,1.17,8.00,0.30,0.30,20.98
오후 4:57:11,1.20,1.17,8.00,0.30,0.30,20.71
오후 4:57:12,1.20,1.17,8.00,0.30,0.30,20.68
오후 4:57:13,1.20,1.17,8.00,0.30,0.30,20.57
오후 4:57:14,1.20,1.17,8.00,0.30,0.30,20.57
오후 4:57:15,1.20,1.17,8.00,0.30,0.30,20.57
오후 4:57:16,1.20,1.17,8.00,0.30,0.30,20.38
오후 4:57:17,1.20,1.17,8.00,0.30,0.30,20.17
오후 4:57:18,1.20,1.17,8.00,0.30,0.30,20.14
오후 4:57:19,1.20,1.17,8.00,0.30,0.30,20.05
오후 4:57:20,1.20,1.17,8.00,0.30,0.30,19.95
오후 4:57:21,1.20,1.17,8.00,0.30,0.30,19.99
오후 4:57:22,1.20,1.18,8.00,0.30,0.30,20.19
오후 4:57:23,1.20,1.18,8.00,0.30,0.30,20.19
오후 4:57:24,1.20,1.18,8.00,0.30,0.30,19.99
오후 4:57:25,1.20,1.18,8.00,0.30,0.30,19.98
오후 4:57:26,1.20,1.18,8.00,0.30,0.30,19.88
오후 4:57:27,1.20,1.18,8.00,0.30,0.30,19.76
오후 4:57:28,1.20,1.18,8.00,0.30,0.30,19.79
오후 4:57:29,1.20,1.18,8.00,0.30,0.30,19.62
오후 4:57:30,1.20,1.18,8.00,0.30,0.30,19.43
오후 4:57:31,1.20,1.18,8.00,0.30,0.30,19.25
오후 4:57:32,1.20,1.18,8.00,0.30,0.30,19.45
오후 4:57:33,1.20,1.18,8.00,0.30,0.30,19.14
오후 4:57:34,1.20,1.18,8.00,0.30,0.30,19.08
오후 4:57:35,1.20,1.18,8.00,0.30,0.30,18.96
오후 4:57:36,1.20,1.18,8.00,0.30,0.30,19.13
오후 4:57:37,1.20,1.18,8.00,0.30,0.30,19.26
오후 4:57:38,1.20,1.19,8.00,0.30,0.30,19.43
오후 4:57:39,1.20,1.19,8.00,0.30,0.30,19.47
오후 4:57:40,1.20,1.19,8.00,0.30,0.30,19.37
오후 4:57:41,1.20,1.19,8.00,0.30,0.30,19.31
오후 4:57:42,1.20,1.19,8.00,0.30,0.30,19.15
오후 4:57:43,1.20,1.18,8.00,0.30,0.30,18.86
오후 4:57:44,1.20,1.18,8.00,0.30,0.30,18.81
오후 4:57:45,1.20,1.18,8.00,0.30,0.30,18.48
오후 4:57:46,1.20,1.18,8.00,0.30,0.30,18.54
오후 4:57:47,1.20,1.18,8.00,0.30,0.30,18.34
오후 4:57:48,1.20,1.18,8.00,0.30,0.30,18.17
오후 4:57:49,1.20,1.18,8.00,0.30,0.30,18.26
오후 4:57:50,1.20,1.18,8.00,0.30,0.30,18.04
오후 4:57:51,1.20,1.18,8.00,0.30,0.30,18.01
오후 4:57:52,1.20,1.18,8.00,0.30,0.30,17.89
오후 4:57:53,1.20,1.18,8.00,0.30,0.30,18.11
오후 4:57:54,1.20,1.19,8.00,0.30,0.30,18.61
오후 4:57:55,1.20,1.20,8.00,0.30,0.30,18.94
오후 4:57:56,1.20,1.20,8.00,0.30,0.30,19.24
오후 4:57:57,1.20,1.19,8.00,0.30,0.30,18.61
