Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:11:42,1.20,1.11,8.00,0.30,0.30,32.88
오후 6:11:43,1.20,1.11,8.00,0.30,0.30,32.40
오후 6:11:44,1.20,1.11,8.00,0.30,0.30,32.06
오후 6:11:45,1.20,1.11,8.00,0.30,0.30,31.78
오후 6:11:46,1.20,1.11,8.00,0.30,0.30,31.27
오후 6:11:47,1.20,1.11,8.00,0.30,0.30,31.16
오후 6:11:48,1.20,1.11,8.00,0.30,0.30,30.88
오후 6:11:49,1.20,1.11,8.00,0.30,0.30,30.47
오후 6:11:50,1.20,1.11,8.00,0.30,0.30,30.09
오후 6:11:51,1.20,1.12,8.00,0.30,0.30,29.90
오후 6:11:52,1.20,1.12,8.00,0.30,0.30,29.62
오후 6:11:53,1.20,1.12,8.00,0.30,0.30,29.35
오후 6:11:54,1.20,1.12,8.00,0.30,0.30,29.09
오후 6:11:55,1.20,1.12,8.00,0.30,0.30,28.90
오후 6:11:56,1.20,1.12,8.00,0.30,0.30,28.37
오후 6:11:57,1.20,1.12,8.00,0.30,0.30,28.35
오후 6:11:58,1.20,1.12,8.00,0.30,0.30,28.01
오후 6:11:59,1.20,1.13,8.00,0.30,0.30,28.00
오후 6:12:00,1.20,1.13,8.00,0.30,0.30,27.44
오후 6:12:01,1.20,1.13,8.00,0.30,0.30,27.24
오후 6:12:02,1.20,1.13,8.00,0.30,0.30,27.05
오후 6:12:03,1.20,1.13,8.00,0.30,0.30,26.52
오후 6:12:04,1.20,1.13,8.00,0.30,0.30,26.67
오후 6:12:05,1.20,1.13,8.00,0.30,0.30,26.20
오후 6:12:06,1.20,1.13,8.00,0.30,0.30,26.04
오후 6:12:07,1.20,1.13,8.00,0.30,0.30,25.95
오후 6:12:08,1.20,1.13,8.00,0.30,0.30,25.49
오후 6:12:09,1.20,1.13,8.00,0.30,0.30,25.43
오후 6:12:10,1.20,1.14,8.00,0.30,0.30,25.18
오후 6:12:11,1.20,1.14,8.00,0.30,0.30,24.93
오후 6:12:12,1.20,1.14,8.00,0.30,0.30,24.76
오후 6:12:13,1.20,1.14,8.00,0.30,0.30,24.70
오후 6:12:14,1.20,1.14,8.00,0.30,0.30,24.42
오후 6:12:15,1.20,1.14,8.00,0.30,0.30,24.30
오후 6:12:16,1.20,1.14,8.00,0.30,0.30,23.91
오후 6:12:17,1.20,1.14,8.00,0.30,0.30,23.67
오후 6:12:18,1.20,1.14,8.00,0.30,0.30,23.89
오후 6:12:19,1.20,1.15,8.00,0.30,0.30,23.76
오후 6:12:20,1.20,1.15,8.00,0.30,0.30,23.40
오후 6:12:21,1.20,1.15,8.00,0.30,0.30,23.28
오후 6:12:22,1.20,1.15,8.00,0.30,0.30,23.04
오후 6:12:23,1.20,1.15,8.00,0.30,0.30,22.66
오후 6:12:24,1.20,1.15,8.00,0.30,0.30,22.58
오후 6:12:25,1.20,1.15,8.00,0.30,0.30,22.54
오후 6:12:26,1.20,1.15,8.00,0.30,0.30,22.52
오후 6:12:27,1.20,1.15,8.00,0.30,0.30,22.55
오후 6:12:28,1.20,1.15,8.00,0.30,0.30,22.24
오후 6:12:29,1.20,1.16,8.00,0.30,0.30,22.14
오후 6:12:30,1.20,1.15,8.00,0.30,0.30,21.84
오후 6:12:31,1.20,1.15,8.00,0.30,0.30,21.53
오후 6:12:32,1.20,1.15,8.00,0.30,0.30,21.37
오후 6:12:33,1.20,1.16,8.00,0.30,0.30,21.56
오후 6:12:34,1.20,1.16,8.00,0.30,0.30,21.74
오후 6:12:35,1.20,1.16,8.00,0.30,0.30,21.42
오후 6:12:36,1.20,1.16,8.00,0.30,0.30,21.44
오후 6:12:37,1.20,1.16,8.00,0.30,0.30,21.19
오후 6:12:38,1.20,1.16,8.00,0.30,0.30,21.05
오후 6:12:39,1.20,1.16,8.00,0.30,0.30,20.96
오후 6:12:40,1.20,1.16,8.00,0.30,0.30,20.74
오후 6:12:41,1.20,1.16,8.00,0.30,0.30,20.67
오후 6:12:42,1.20,1.16,8.00,0.30,0.30,20.09
오후 6:12:43,1.20,1.16,8.00,0.30,0.30,20.42
오후 6:12:44,1.20,1.16,8.00,0.30,0.30,19.98
오후 6:12:45,1.20,1.16,8.00,0.30,0.30,19.95
오후 6:12:46,1.20,1.16,8.00,0.30,0.30,19.99
오후 6:12:47,1.20,1.17,8.00,0.30,0.30,20.60
오후 6:12:48,1.20,1.18,8.00,0.30,0.30,20.72
오후 6:12:49,1.20,1.18,8.00,0.30,0.30,20.50
오후 6:12:50,1.20,1.18,8.00,0.30,0.30,20.23
오후 6:12:51,1.20,1.17,8.00,0.30,0.30,19.38
오후 6:12:52,1.20,1.17,8.00,0.30,0.30,19.43
오후 6:12:53,1.20,1.17,8.00,0.30,0.30,19.17
오후 6:12:54,1.20,1.17,8.00,0.30,0.30,18.88
오후 6:12:55,1.20,1.16,8.00,0.30,0.30,18.61
오후 6:12:56,1.20,1.17,8.00,0.30,0.30,18.61
오후 6:12:57,1.20,1.17,8.00,0.30,0.30,18.48
오후 6:12:58,1.20,1.17,8.00,0.30,0.30,18.97
오후 6:12:59,1.20,1.18,8.00,0.30,0.30,19.25
오후 6:13:00,1.20,1.18,8.00,0.30,0.30,19.92
오후 6:13:01,1.20,1.19,8.00,0.30,0.30,20.03
오후 6:13:02,1.20,1.18,8.00,0.30,0.30,18.99
오후 6:13:03,1.20,1.17,8.00,0.30,0.30,18.11
오후 6:13:04,1.20,1.17,8.00,0.30,0.30,18.01
오후 6:13:05,1.20,1.17,8.00,0.30,0.30,17.75
오후 6:13:06,1.20,1.17,8.00,0.30,0.30,18.50
오후 6:13:07,1.20,1.18,8.00,0.30,0.30,19.17
오후 6:13:08,1.20,1.19,8.00,0.30,0.30,19.56
오후 6:13:09,1.20,1.19,8.00,0.30,0.30,19.13
오후 6:13:10,1.20,1.18,8.00,0.30,0.30,18.30
오후 6:13:11,1.20,1.18,8.00,0.30,0.30,18.12
오후 6:13:12,1.20,1.18,8.00,0.30,0.30,18.04
오후 6:13:13,1.20,1.18,8.00,0.30,0.30,17.83
오후 6:13:14,1.20,1.17,8.00,0.30,0.30,17.43
오후 6:13:15,1.20,1.17,8.00,0.30,0.30,17.45
오후 6:13:16,1.20,1.18,8.00,0.30,0.30,17.64
오후 6:13:17,1.20,1.18,8.00,0.30,0.30,18.33
오후 6:13:18,1.20,1.19,8.00,0.30,0.30,18.95
오후 6:13:19,1.20,1.20,8.00,0.30,0.30,19.30
오후 6:13:20,1.20,1.19,8.00,0.30,0.30,18.22
오후 6:13:21,1.20,1.19,8.00,0.30,0.30,17.88
오후 6:13:22,1.20,1.18,8.00,0.30,0.30,17.45
오후 6:13:23,1.20,1.18,8.00,0.30,0.30,17.30
오후 6:13:24,1.20,1.18,8.00,0.30,0.30,17.06
오후 6:13:25,1.20,1.18,8.00,0.30,0.30,17.16
오후 6:13:26,1.20,1.18,8.00,0.30,0.30,17.03
오후 6:13:27,1.20,1.19,8.00,0.30,0.30,17.77
오후 6:13:28,1.20,1.19,8.00,0.30,0.30,18.26
오후 6:13:29,1.20,1.20,8.00,0.30,0.30,18.89
오후 6:13:30,1.20,1.20,8.00,0.30,0.30,18.74
오후 6:13:31,1.20,1.19,8.00,0.30,0.30,17.74
오후 6:13:32,1.20,1.19,8.00,0.30,0.30,17.30
오후 6:13:33,1.20,1.19,8.00,0.30,0.30,17.38
오후 6:13:34,1.20,1.18,8.00,0.30,0.30,16.71
오후 6:13:35,1.20,1.18,8.00,0.30,0.30,17.03
오후 6:13:36,1.20,1.18,8.00,0.30,0.30,16.54
오후 6:13:37,1.20,1.18,8.00,0.30,0.30,17.15
오후 6:13:38,1.20,1.19,8.00,0.30,0.30,17.78
오후 6:13:39,1.20,1.20,8.00,0.30,0.30,18.23
오후 6:13:40,1.20,1.20,8.00,0.30,0.30,18.74
오후 6:13:41,1.20,1.20,8.00,0.30,0.30,17.63
오후 6:13:42,1.20,1.19,8.00,0.30,0.30,17.37
오후 6:13:43,1.20,1.19,8.00,0.30,0.30,17.02
오후 6:13:44,1.20,1.19,8.00,0.30,0.30,17.09
오후 6:13:45,1.20,1.19,8.00,0.30,0.30,16.93
오후 6:13:46,1.20,1.19,8.00,0.30,0.30,16.81
오후 6:13:47,1.20,1.19,8.00,0.30,0.30,16.63
오후 6:13:48,1.20,1.19,8.00,0.30,0.30,16.66
오후 6:13:49,1.20,1.18,8.00,0.30,0.30,16.32
오후 6:13:50,1.20,1.19,8.00,0.30,0.30,16.69
오후 6:13:51,1.20,1.19,8.00,0.30,0.30,17.06
오후 6:13:52,1.20,1.20,8.00,0.30,0.30,17.50
오후 6:13:53,1.20,1.20,8.00,0.30,0.30,18.27
오후 6:13:54,1.20,1.21,8.00,0.30,0.30,18.46
오후 6:13:55,1.20,1.20,8.00,0.30,0.30,17.31
오후 6:13:56,1.20,1.19,8.00,0.30,0.30,16.62
오후 6:13:57,1.20,1.19,8.00,0.30,0.30,16.37
오후 6:13:58,1.20,1.18,8.00,0.30,0.30,16.09
오후 6:13:59,1.20,1.19,8.00,0.30,0.30,16.52
오후 6:14:00,1.20,1.20,8.00,0.30,0.30,17.62
오후 6:14:01,1.20,1.21,8.00,0.30,0.30,18.24
오후 6:14:02,1.20,1.21,8.00,0.30,0.30,18.07
오후 6:14:03,1.20,1.20,8.00,0.30,0.30,16.93
오후 6:14:04,1.20,1.20,8.00,0.30,0.30,17.08
오후 6:14:05,1.20,1.19,8.00,0.30,0.30,16.73
오후 6:14:06,1.20,1.19,8.00,0.30,0.30,16.74
오후 6:14:07,1.20,1.19,8.00,0.00,0.00,99.09
