Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:15:26,1.20,1.08,8.00,0.30,0.30,43.51
오후 6:15:27,1.20,1.08,8.00,0.30,0.30,43.11
오후 6:15:28,1.20,1.08,8.00,0.30,0.30,42.46
오후 6:15:29,1.20,1.08,8.00,0.30,0.30,42.06
오후 6:15:30,1.20,1.08,8.00,0.30,0.30,41.69
오후 6:15:31,1.20,1.08,8.00,0.30,0.30,41.09
오후 6:15:32,1.20,1.08,8.00,0.30,0.30,40.84
오후 6:15:33,1.20,1.08,8.00,0.30,0.30,40.07
오후 6:15:34,1.20,1.08,8.00,0.30,0.30,39.60
오후 6:15:35,1.20,1.09,8.00,0.30,0.30,39.66
오후 6:15:36,1.20,1.09,8.00,0.30,0.30,38.93
오후 6:15:37,1.20,1.09,8.00,0.30,0.30,38.54
오후 6:15:38,1.20,1.09,8.00,0.30,0.30,37.75
오후 6:15:39,1.20,1.09,8.00,0.30,0.30,37.65
오후 6:15:40,1.20,1.09,8.00,0.30,0.30,37.16
오후 6:15:41,1.20,1.09,8.00,0.30,0.30,36.82
오후 6:15:42,1.20,1.09,8.00,0.30,0.30,36.76
오후 6:15:43,1.20,1.09,8.00,0.30,0.30,35.87
오후 6:15:44,1.20,1.10,8.00,0.30,0.30,35.96
오후 6:15:45,1.20,1.10,8.00,0.30,0.30,35.41
오후 6:15:46,1.20,1.10,8.00,0.30,0.30,35.19
오후 6:15:47,1.20,1.10,8.00,0.30,0.30,34.57
오후 6:15:48,1.20,1.10,8.00,0.30,0.30,34.56
오후 6:15:49,1.20,1.10,8.00,0.30,0.30,34.15
오후 6:15:50,1.20,1.10,8.00,0.30,0.30,33.92
오후 6:15:51,1.20,1.10,8.00,0.30,0.30,33.07
오후 6:15:52,1.20,1.11,8.00,0.30,0.30,33.20
오후 6:15:53,1.20,1.11,8.00,0.30,0.30,32.57
오후 6:15:54,1.20,1.11,8.00,0.30,0.30,32.51
오후 6:15:55,1.20,1.11,8.00,0.30,0.30,31.92
오후 6:15:56,1.20,1.11,8.00,0.30,0.30,31.65
오후 6:15:57,1.20,1.11,8.00,0.30,0.30,31.43
오후 6:15:58,1.20,1.11,8.00,0.30,0.30,30.96
오후 6:15:59,1.20,1.11,8.00,0.30,0.30,30.66
오후 6:16:00,1.20,1.11,8.00,0.30,0.30,30.70
오후 6:16:01,1.20,1.11,8.00,0.30,0.30,30.10
오후 6:16:02,1.20,1.11,8.00,0.30,0.30,29.76
오후 6:16:03,1.20,1.12,8.00,0.30,0.30,29.42
오후 6:16:04,1.20,1.12,8.00,0.30,0.30,29.08
오후 6:16:05,1.20,1.12,8.00,0.30,0.30,29.23
오후 6:16:06,1.20,1.12,8.00,0.30,0.30,28.72
오후 6:16:07,1.20,1.12,8.00,0.30,0.30,28.68
오후 6:16:08,1.20,1.12,8.00,0.30,0.30,27.84
오후 6:16:09,1.20,1.12,8.00,0.30,0.30,27.98
오후 6:16:10,1.20,1.12,8.00,0.30,0.30,27.66
오후 6:16:11,1.20,1.12,8.00,0.30,0.30,27.34
오후 6:16:12,1.20,1.13,8.00,0.30,0.30,27.09
오후 6:16:13,1.20,1.12,8.00,0.30,0.30,26.52
오후 6:16:14,1.20,1.13,8.00,0.30,0.30,26.75
오후 6:16:15,1.20,1.13,8.00,0.30,0.30,26.73
오후 6:16:16,1.20,1.13,8.00,0.30,0.30,26.28
오후 6:16:17,1.20,1.13,8.00,0.30,0.30,26.02
오후 6:16:18,1.20,1.13,8.00,0.30,0.30,25.58
오후 6:16:19,1.20,1.13,8.00,0.30,0.30,25.55
오후 6:16:20,1.20,1.13,8.00,0.30,0.30,25.13
오후 6:16:21,1.20,1.13,8.00,0.30,0.30,24.64
오후 6:16:22,1.20,1.13,8.00,0.30,0.30,24.41
오후 6:16:23,1.20,1.13,8.00,0.30,0.30,24.62
오후 6:16:24,1.20,1.14,8.00,0.30,0.30,24.77
오후 6:16:25,1.20,1.14,8.00,0.30,0.30,24.26
오후 6:16:26,1.20,1.14,8.00,0.30,0.30,24.26
오후 6:16:27,1.20,1.14,8.00,0.30,0.30,23.56
오후 6:16:28,1.20,1.14,8.00,0.30,0.30,23.86
오후 6:16:29,1.20,1.14,8.00,0.30,0.30,23.52
오후 6:16:30,1.20,1.14,8.00,0.30,0.30,22.99
오후 6:16:31,1.20,1.14,8.00,0.30,0.30,23.09
오후 6:16:32,1.20,1.15,8.00,0.30,0.30,23.11
오후 6:16:33,1.20,1.15,8.00,0.30,0.30,23.29
오후 6:16:34,1.20,1.15,8.00,0.30,0.30,22.78
오후 6:16:35,1.20,1.15,8.00,0.30,0.30,22.73
오후 6:16:36,1.20,1.15,8.00,0.30,0.30,22.38
오후 6:16:37,1.20,1.15,8.00,0.30,0.30,22.27
오후 6:16:38,1.20,1.15,8.00,0.30,0.30,21.78
오후 6:16:39,1.20,1.15,8.00,0.30,0.30,22.18
오후 6:16:40,1.20,1.15,8.00,0.30,0.30,21.63
오후 6:16:41,1.20,1.15,8.00,0.30,0.30,21.29
오후 6:16:42,1.20,1.15,8.00,0.30,0.30,21.62
오후 6:16:43,1.20,1.16,8.00,0.30,0.30,22.03
오후 6:16:44,1.20,1.16,8.00,0.30,0.30,21.85
오후 6:16:45,1.20,1.16,8.00,0.30,0.30,21.26
오후 6:16:46,1.20,1.16,8.00,0.30,0.30,21.20
오후 6:16:47,1.20,1.16,8.00,0.30,0.30,20.79
오후 6:16:48,1.20,1.16,8.00,0.30,0.30,20.17
오후 6:16:49,1.20,1.16,8.00,0.30,0.30,20.48
오후 6:16:50,1.20,1.16,8.00,0.30,0.30,20.00
오후 6:16:51,1.20,1.16,8.00,0.30,0.30,19.75
오후 6:16:52,1.20,1.16,8.00,0.30,0.30,19.89
오후 6:16:53,1.20,1.16,8.00,0.30,0.30,19.92
오후 6:16:54,1.20,1.16,8.00,0.30,0.30,20.13
오후 6:16:55,1.20,1.17,8.00,0.30,0.30,20.88
오후 6:16:56,1.20,1.17,8.00,0.30,0.30,21.02
오후 6:16:57,1.20,1.17,8.00,0.30,0.30,19.71
오후 6:16:58,1.20,1.17,8.00,0.30,0.30,19.16
오후 6:16:59,1.20,1.16,8.00,0.30,0.30,18.87
오후 6:17:00,1.20,1.16,8.00,0.30,0.30,18.72
오후 6:17:01,1.20,1.16,8.00,0.30,0.30,19.07
오후 6:17:02,1.20,1.17,8.00,0.30,0.30,19.77
오후 6:17:03,1.20,1.18,8.00,0.30,0.30,20.72
오후 6:17:04,1.20,1.18,8.00,0.30,0.30,20.30
오후 6:17:05,1.20,1.17,8.00,0.30,0.30,18.26
오후 6:17:06,1.20,1.17,8.00,0.30,0.30,18.11
오후 6:17:07,1.20,1.16,8.00,0.30,0.30,17.90
오후 6:17:08,1.20,1.18,8.00,0.30,0.30,20.05
오후 6:17:09,1.20,1.18,8.00,0.30,0.30,19.85
오후 6:17:10,1.20,1.18,8.00,0.30,0.30,18.75
오후 6:17:11,1.20,1.17,8.00,0.30,0.30,17.45
오후 6:17:12,1.20,1.17,8.00,0.30,0.30,17.30
오후 6:17:13,1.20,1.18,8.00,0.30,0.30,19.34
오후 6:17:14,1.20,1.18,8.00,0.30,0.30,19.92
오후 6:17:15,1.20,1.18,8.00,0.30,0.30,18.83
오후 6:17:16,1.20,1.18,8.00,0.30,0.30,17.43
오후 6:17:17,1.20,1.17,8.00,0.30,0.30,17.46
오후 6:17:18,1.20,1.17,8.00,0.30,0.30,17.84
오후 6:17:19,1.20,1.18,8.00,0.30,0.30,19.36
오후 6:17:20,1.20,1.19,8.00,0.30,0.30,19.61
오후 6:17:21,1.20,1.18,8.00,0.30,0.30,17.94
오후 6:17:22,1.20,1.18,8.00,0.30,0.30,16.93
오후 6:17:23,1.20,1.17,8.00,0.30,0.30,16.71
오후 6:17:24,1.20,1.18,8.00,0.30,0.30,18.82
오후 6:17:25,1.20,1.19,8.00,0.30,0.30,19.47
오후 6:17:26,1.20,1.19,8.00,0.30,0.30,18.10
오후 6:17:27,1.20,1.18,8.00,0.30,0.30,17.23
오후 6:17:28,1.20,1.18,8.00,0.30,0.30,16.86
오후 6:17:29,1.20,1.18,8.00,0.30,0.30,17.03
오후 6:17:30,1.20,1.18,8.00,0.30,0.30,18.19
오후 6:17:31,1.20,1.19,8.00,0.30,0.30,19.35
오후 6:17:32,1.20,1.20,8.00,0.30,0.30,19.28
오후 6:17:33,1.20,1.19,8.00,0.30,0.30,16.65
오후 6:17:34,1.20,1.18,8.00,0.30,0.30,16.45
오후 6:17:35,1.20,1.18,8.00,0.30,0.30,17.05
오후 6:17:36,1.20,1.19,8.00,0.30,0.30,18.72
오후 6:17:37,1.20,1.20,8.00,0.30,0.30,19.29
오후 6:17:38,1.20,1.19,8.00,0.30,0.30,17.31
오후 6:17:39,1.20,1.18,8.00,0.30,0.30,16.22
오후 6:17:40,1.20,1.18,8.00,0.30,0.30,16.21
오후 6:17:41,1.20,1.19,8.00,0.30,0.30,18.13
오후 6:17:42,1.20,1.20,8.00,0.30,0.30,19.29
오후 6:17:43,1.20,1.20,8.00,0.30,0.30,18.05
오후 6:17:44,1.20,1.19,8.00,0.30,0.30,16.74
오후 6:17:45,1.20,1.19,8.00,0.30,0.30,16.50
오후 6:17:46,1.20,1.18,8.00,0.30,0.30,16.62
오후 6:17:47,1.20,1.18,8.00,0.30,0.30,16.93
