Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:49:43,1.20,1.08,12.00,0.30,0.30,40.30
오후 6:49:44,1.20,1.08,12.00,0.30,0.30,39.83
오후 6:49:45,1.20,1.09,12.00,0.30,0.30,39.41
오후 6:49:46,1.20,1.09,12.00,0.30,0.30,38.80
오후 6:49:47,1.20,1.09,12.00,0.30,0.30,38.30
오후 6:49:48,1.20,1.09,12.00,0.30,0.30,37.68
오후 6:49:49,1.20,1.09,12.00,0.30,0.30,37.13
오후 6:49:50,1.20,1.09,12.00,0.30,0.30,36.85
오후 6:49:51,1.20,1.10,12.00,0.30,0.30,36.07
오후 6:49:52,1.20,1.10,12.00,0.30,0.30,35.78
오후 6:49:53,1.20,1.10,12.00,0.30,0.30,35.38
오후 6:49:54,1.20,1.10,12.00,0.30,0.30,34.75
오후 6:49:55,1.20,1.10,12.00,0.30,0.30,34.31
오후 6:49:56,1.20,1.10,12.00,0.30,0.30,33.69
오후 6:49:57,1.20,1.11,12.00,0.30,0.30,33.47
오후 6:49:58,1.20,1.11,12.00,0.30,0.30,32.94
오후 6:49:59,1.20,1.11,12.00,0.30,0.30,32.38
오후 6:50:00,1.20,1.11,12.00,0.30,0.30,31.87
오후 6:50:01,1.20,1.11,12.00,0.30,0.30,31.54
오후 6:50:02,1.20,1.11,12.00,0.30,0.30,31.26
오후 6:50:03,1.20,1.11,12.00,0.30,0.30,30.80
오후 6:50:04,1.20,1.11,12.00,0.30,0.30,30.11
오후 6:50:05,1.20,1.12,12.00,0.30,0.30,30.11
오후 6:50:06,1.20,1.12,12.00,0.30,0.30,29.55
오후 6:50:07,1.20,1.12,12.00,0.30,0.30,29.16
오후 6:50:08,1.20,1.12,12.00,0.30,0.30,28.50
오후 6:50:09,1.20,1.12,12.00,0.30,0.30,28.47
오후 6:50:10,1.20,1.12,12.00,0.30,0.30,28.20
오후 6:50:11,1.20,1.13,12.00,0.30,0.30,27.99
오후 6:50:12,1.20,1.13,12.00,0.30,0.30,27.39
오후 6:50:13,1.20,1.13,12.00,0.30,0.30,26.74
오후 6:50:14,1.20,1.13,12.00,0.30,0.30,26.93
오후 6:50:15,1.20,1.13,12.00,0.30,0.30,26.88
오후 6:50:16,1.20,1.13,12.00,0.30,0.30,26.47
오후 6:50:17,1.20,1.14,12.00,0.30,0.30,26.24
오후 6:50:18,1.20,1.13,12.00,0.30,0.30,25.48
오후 6:50:19,1.20,1.14,12.00,0.30,0.30,25.50
오후 6:50:20,1.20,1.14,12.00,0.30,0.30,24.94
오후 6:50:21,1.20,1.13,12.00,0.30,0.30,24.20
오후 6:50:22,1.20,1.14,12.00,0.30,0.30,24.34
오후 6:50:23,1.20,1.14,12.00,0.30,0.30,24.39
오후 6:50:24,1.20,1.14,12.00,0.30,0.30,24.46
오후 6:50:25,1.20,1.14,12.00,0.30,0.30,23.96
오후 6:50:26,1.20,1.15,12.00,0.30,0.30,24.22
오후 6:50:27,1.20,1.15,12.00,0.30,0.30,23.47
오후 6:50:28,1.20,1.15,12.00,0.30,0.30,23.31
오후 6:50:29,1.20,1.15,12.00,0.30,0.30,23.51
오후 6:50:30,1.20,1.15,12.00,0.30,0.30,22.70
오후 6:50:31,1.20,1.15,12.00,0.30,0.30,22.54
오후 6:50:32,1.20,1.15,12.00,0.30,0.30,22.67
오후 6:50:33,1.20,1.16,12.00,0.30,0.30,22.87
오후 6:50:34,1.20,1.16,12.00,0.30,0.30,22.39
오후 6:50:35,1.20,1.16,12.00,0.30,0.30,22.61
오후 6:50:36,1.20,1.16,12.00,0.30,0.30,22.34
오후 6:50:37,1.20,1.16,12.00,0.30,0.30,21.99
오후 6:50:38,1.20,1.16,12.00,0.30,0.30,22.02
오후 6:50:39,1.20,1.16,12.00,0.30,0.30,21.48
오후 6:50:40,1.20,1.16,12.00,0.30,0.30,21.41
오후 6:50:41,1.20,1.16,12.00,0.30,0.30,20.70
오후 6:50:42,1.20,1.16,12.00,0.30,0.30,20.19
오후 6:50:43,1.20,1.16,12.00,0.30,0.30,21.02
오후 6:50:44,1.20,1.16,12.00,0.30,0.30,20.68
오후 6:50:45,1.20,1.17,12.00,0.30,0.30,21.12
오후 6:50:46,1.20,1.17,12.00,0.30,0.30,21.17
오후 6:50:47,1.20,1.17,12.00,0.30,0.30,21.18
오후 6:50:48,1.20,1.17,12.00,0.30,0.30,20.93
오후 6:50:49,1.20,1.17,12.00,0.30,0.30,20.65
오후 6:50:50,1.20,1.17,12.00,0.30,0.30,20.49
오후 6:50:51,1.20,1.17,12.00,0.30,0.30,20.24
오후 6:50:52,1.20,1.17,12.00,0.30,0.30,19.88
오후 6:50:53,1.20,1.17,12.00,0.30,0.30,19.76
오후 6:50:54,1.20,1.17,12.00,0.30,0.30,19.77
오후 6:50:55,1.20,1.17,12.00,0.30,0.30,19.44
오후 6:50:56,1.20,1.17,12.00,0.30,0.30,18.99
오후 6:50:57,1.20,1.17,12.00,0.30,0.30,19.03
오후 6:50:58,1.20,1.17,12.00,0.30,0.30,19.09
오후 6:50:59,1.20,1.18,12.00,0.30,0.30,19.25
오후 6:51:00,1.20,1.18,12.00,0.30,0.30,19.62
오후 6:51:01,1.20,1.19,12.00,0.30,0.30,20.56
오후 6:51:02,1.20,1.19,12.00,0.30,0.30,20.41
오후 6:51:03,1.20,1.18,12.00,0.30,0.30,18.52
오후 6:51:04,1.20,1.17,12.00,0.30,0.30,17.75
오후 6:51:05,1.20,1.17,12.00,0.30,0.30,17.49
오후 6:51:06,1.20,1.18,12.00,0.30,0.30,18.67
오후 6:51:07,1.20,1.19,12.00,0.30,0.30,20.42
오후 6:51:08,1.20,1.19,12.00,0.30,0.30,20.54
오후 6:51:09,1.20,1.18,12.00,0.30,0.30,17.30
오후 6:51:10,1.20,1.17,12.00,0.30,0.30,16.28
오후 6:51:11,1.20,1.18,12.00,0.30,0.30,18.14
오후 6:51:12,1.20,1.19,12.00,0.30,0.30,19.92
오후 6:51:13,1.20,1.20,12.00,0.30,0.30,20.80
오후 6:51:14,1.20,1.18,12.00,0.30,0.30,17.07
오후 6:51:15,1.20,1.17,12.00,0.30,0.30,16.08
오후 6:51:16,1.20,1.18,12.00,0.30,0.30,17.73
오후 6:51:17,1.20,1.19,12.00,0.30,0.30,19.53
오후 6:51:18,1.20,1.20,12.00,0.30,0.30,20.17
오후 6:51:19,1.20,1.19,12.00,0.30,0.30,17.34
오후 6:51:20,1.20,1.18,12.00,0.30,0.30,15.86
오후 6:51:21,1.20,1.18,12.00,0.30,0.30,16.86
오후 6:51:22,1.20,1.19,12.00,0.30,0.30,19.23
오후 6:51:23,1.20,1.20,12.00,0.30,0.30,20.56
오후 6:51:24,1.20,1.19,12.00,0.30,0.30,17.12
오후 6:51:25,1.20,1.18,12.00,0.30,0.30,15.54
오후 6:51:26,1.20,1.18,12.00,0.30,0.30,16.38
오후 6:51:27,1.20,1.19,12.00,0.30,0.30,19.15
오후 6:51:28,1.20,1.21,12.00,0.30,0.30,20.50
오후 6:51:29,1.20,1.19,12.00,0.30,0.30,16.77
오후 6:51:30,1.20,1.18,12.00,0.30,0.30,15.18
오후 6:51:31,1.20,1.18,12.00,0.30,0.30,16.55
오후 6:51:32,1.20,1.20,12.00,0.30,0.30,19.61
오후 6:51:33,1.20,1.21,12.00,0.30,0.30,20.80
오후 6:51:34,1.20,1.19,12.00,0.30,0.30,15.68
오후 6:51:35,1.20,1.17,12.00,0.30,0.30,13.82
오후 6:51:36,1.20,1.19,12.00,0.30,0.30,17.76
오후 6:51:37,1.20,1.21,12.00,0.30,0.30,21.85
오후 6:51:38,1.20,1.20,12.00,0.30,0.30,18.01
오후 6:51:39,1.20,1.17,12.00,0.30,0.30,13.09
오후 6:51:40,1.20,1.17,12.00,0.30,0.30,14.85
오후 6:51:41,1.20,1.21,12.00,0.30,0.30,21.69
오후 6:51:42,1.20,1.24,12.00,0.30,0.30,24.63
오후 6:51:43,1.20,1.19,12.00,0.30,0.30,13.80
오후 6:51:44,1.20,1.16,12.00,0.30,0.30,11.65
오후 6:51:45,1.20,1.19,12.00,0.30,0.30,19.10
오후 6:51:46,1.20,1.24,12.00,0.30,0.30,26.43
오후 6:51:47,1.20,1.21,12.00,0.30,0.30,17.32
오후 6:51:48,1.20,1.16,12.00,0.30,0.30,10.47
오후 6:51:49,1.20,1.17,12.00,0.30,0.30,15.20
오후 6:51:50,1.20,1.26,12.00,0.30,0.30,31.45
오후 6:51:51,1.20,1.26,12.00,0.30,0.30,25.34
오후 6:51:52,1.20,1.18,12.00,0.30,0.30,9.76
오후 6:51:53,1.20,1.15,12.00,0.30,0.30,10.05
오후 6:51:54,1.20,1.24,12.00,0.30,0.30,29.89
오후 6:51:55,1.20,1.32,12.00,0.30,0.30,38.65
오후 6:51:56,1.20,1.22,12.00,0.30,0.30,14.46
오후 6:51:57,1.20,1.15,12.00,0.30,0.30,7.76
오후 6:51:58,1.20,1.18,12.00,0.30,0.30,17.98
오후 6:51:59,1.20,1.26,12.00,0.30,0.30,33.25
오후 6:52:00,1.20,1.26,12.00,0.30,0.30,25.45
오후 6:52:01,1.20,1.17,12.00,0.30,0.30,9.93
오후 6:52:02,1.20,1.14,12.00,0.30,0.30,10.81
오후 6:52:03,1.20,1.24,12.00,0.30,0.30,30.30
오후 6:52:04,1.20,1.31,12.00,0.30,0.30,38.43
오후 6:52:05,1.20,1.21,12.00,0.30,0.30,14.58
오후 6:52:06,1.20,1.14,12.00,0.30,0.30,7.92
오후 6:52:07,1.20,1.17,12.00,0.30,0.30,18.18
오후 6:52:08,1.20,1.26,12.00,0.30,0.30,33.94
오후 6:52:09,1.20,1.25,12.00,0.30,0.30,25.66
오후 6:52:10,1.20,1.17,12.00,0.30,0.30,9.83
오후 6:52:11,1.20,1.14,12.00,0.30,0.30,10.98
오후 6:52:12,1.20,1.23,12.00,0.30,0.30,30.58
오후 6:52:13,1.20,1.31,12.00,0.30,0.30,39.05
오후 6:52:14,1.20,1.21,12.00,0.30,0.30,14.55
오후 6:52:15,1.20,1.14,12.00,0.30,0.30,8.54
오후 6:52:16,1.20,1.17,12.00,0.30,0.30,18.68
오후 6:52:17,1.20,1.26,12.00,0.30,0.30,33.94
오후 6:52:18,1.20,1.24,12.00,0.30,0.30,24.81
오후 6:52:19,1.20,1.16,12.00,0.30,0.30,9.81
오후 6:52:20,1.20,1.14,12.00,0.30,0.30,11.69
오후 6:52:21,1.20,1.23,12.00,0.30,0.30,30.61
오후 6:52:22,1.20,1.31,12.00,0.30,0.30,39.40
오후 6:52:23,1.20,1.21,12.00,0.30,0.30,14.92
오후 6:52:24,1.20,1.14,12.00,0.30,0.30,8.66
오후 6:52:25,1.20,1.17,12.00,0.30,0.30,18.55
오후 6:52:26,1.20,1.26,12.00,0.30,0.30,33.97
오후 6:52:27,1.20,1.24,12.00,0.30,0.30,24.28
오후 6:52:28,1.20,1.16,12.00,0.30,0.30,10.13
오후 6:52:29,1.20,1.14,12.00,0.30,0.30,12.39
오후 6:52:30,1.20,1.23,12.00,0.30,0.30,30.59
오후 6:52:31,1.20,1.31,12.00,0.30,0.30,39.55
오후 6:52:32,1.20,1.21,12.00,0.30,0.30,14.91
오후 6:52:33,1.20,1.14,12.00,0.30,0.30,8.94
오후 6:52:34,1.20,1.17,12.00,0.30,0.30,18.65
오후 6:52:35,1.20,1.26,12.00,0.30,0.30,34.16
오후 6:52:36,1.20,1.24,12.00,0.30,0.30,24.45
오후 6:52:37,1.20,1.16,12.00,0.30,0.30,10.04
오후 6:52:38,1.20,1.14,12.00,0.30,0.30,12.19
오후 6:52:39,1.20,1.23,12.00,0.30,0.30,31.31
오후 6:52:40,1.20,1.31,12.00,0.30,0.30,39.93
오후 6:52:41,1.20,1.20,12.00,0.30,0.30,14.50
오후 6:52:42,1.20,1.14,12.00,0.30,0.30,9.11
오후 6:52:43,1.20,1.17,12.00,0.30,0.30,19.31
오후 6:52:44,1.20,1.26,12.00,0.30,0.30,34.38
오후 6:52:45,1.20,1.23,12.00,0.30,0.30,23.23
오후 6:52:46,1.20,1.15,12.00,0.30,0.30,10.07
오후 6:52:47,1.20,1.14,12.00,0.30,0.30,12.90
오후 6:52:48,1.20,1.23,12.00,0.30,0.30,31.37
오후 6:52:49,1.20,1.31,12.00,0.30,0.30,39.95
오후 6:52:50,1.20,1.20,12.00,0.30,0.30,14.30
오후 6:52:51,1.20,1.14,12.00,0.30,0.30,9.34
오후 6:52:52,1.20,1.17,12.00,0.30,0.30,19.69
오후 6:52:53,1.20,1.26,12.00,0.30,0.30,34.58
