Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:48:16,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 6:45:09,0.00,0.03,12.00,0.30,0.30,99.90
오후 6:45:10,1.20,0.11,12.00,0.30,0.30,0.00
오후 6:45:11,1.20,0.37,12.00,0.30,0.30,62.44
오후 6:45:12,1.20,0.62,12.00,0.30,0.30,85.33
오후 6:45:13,1.20,0.75,12.00,0.30,0.30,81.63
오후 6:45:14,1.20,0.84,12.00,0.30,0.30,82.21
오후 6:45:15,1.20,0.90,12.00,0.30,0.30,84.30
오후 6:45:16,1.20,0.95,12.00,0.30,0.30,85.58
오후 6:45:17,1.20,0.98,12.00,0.30,0.30,86.71
오후 6:45:18,1.20,1.01,12.00,0.30,0.30,86.69
오후 6:45:19,1.20,1.03,12.00,0.30,0.30,86.71
오후 6:45:20,1.20,1.04,12.00,0.30,0.30,86.49
오후 6:45:21,1.20,1.05,12.00,0.30,0.30,86.16
오후 6:45:22,1.20,1.05,12.00,0.30,0.30,85.31
오후 6:45:23,1.20,1.06,12.00,0.30,0.30,84.55
오후 6:45:24,1.20,1.06,12.00,0.30,0.30,84.61
오후 6:45:25,1.20,1.07,12.00,0.30,0.30,83.56
오후 6:45:26,1.20,1.07,12.00,0.30,0.30,82.69
오후 6:45:27,1.20,1.07,12.00,0.30,0.30,81.89
오후 6:45:28,1.20,1.07,12.00,0.30,0.30,81.04
오후 6:45:29,1.20,1.07,12.00,0.30,0.30,80.49
오후 6:45:30,1.20,1.07,12.00,0.30,0.30,79.48
오후 6:45:31,1.20,1.07,12.00,0.30,0.30,78.81
오후 6:45:32,1.20,1.07,12.00,0.30,0.30,77.96
오후 6:45:33,1.20,1.07,12.00,0.30,0.30,76.63
오후 6:45:34,1.20,1.07,12.00,0.30,0.30,76.24
오후 6:45:35,1.20,1.07,12.00,0.30,0.30,75.28
오후 6:45:36,1.20,1.07,12.00,0.30,0.30,74.65
오후 6:45:37,1.20,1.07,12.00,0.30,0.30,73.42
오후 6:45:38,1.20,1.07,12.00,0.30,0.30,72.86
오후 6:45:39,1.20,1.07,12.00,0.30,0.30,72.11
오후 6:45:40,1.20,1.07,12.00,0.30,0.30,70.93
오후 6:45:41,1.20,1.07,12.00,0.30,0.30,70.45
오후 6:45:42,1.20,1.07,12.00,0.30,0.30,69.33
오후 6:45:43,1.20,1.07,12.00,0.30,0.30,68.34
오후 6:45:44,1.20,1.07,12.00,0.30,0.30,67.98
오후 6:45:45,1.20,1.07,12.00,0.30,0.30,66.88
오후 6:45:46,1.20,1.07,12.00,0.30,0.30,66.05
오후 6:45:47,1.20,1.07,12.00,0.30,0.30,65.05
오후 6:45:48,1.20,1.07,12.00,0.30,0.30,64.16
오후 6:45:49,1.20,1.07,12.00,0.30,0.30,63.36
오후 6:45:50,1.20,1.07,12.00,0.30,0.30,62.60
오후 6:45:51,1.20,1.07,12.00,0.30,0.30,61.74
오후 6:45:52,1.20,1.07,12.00,0.30,0.30,60.73
오후 6:45:53,1.20,1.07,12.00,0.30,0.30,59.72
오후 6:45:54,1.20,1.07,12.00,0.30,0.30,59.41
오후 6:45:55,1.20,1.07,12.00,0.30,0.30,58.89
오후 6:45:56,1.20,1.07,12.00,0.30,0.30,57.58
오후 6:45:57,1.20,1.07,12.00,0.30,0.30,56.72
오후 6:45:58,1.20,1.07,12.00,0.30,0.30,55.68
오후 6:45:59,1.20,1.07,12.00,0.30,0.30,55.33
오후 6:46:00,1.20,1.07,12.00,0.30,0.30,53.83
오후 6:46:01,1.20,1.07,12.00,0.30,0.30,53.26
오후 6:46:02,1.20,1.07,12.00,0.30,0.30,52.64
오후 6:46:03,1.20,1.07,12.00,0.30,0.30,51.78
오후 6:46:04,1.20,1.07,12.00,0.30,0.30,50.96
오후 6:46:05,1.20,1.07,12.00,0.30,0.30,50.20
오후 6:46:06,1.20,1.08,12.00,0.30,0.30,49.49
오후 6:46:07,1.20,1.07,12.00,0.30,0.30,48.44
오후 6:46:08,1.20,1.08,12.00,0.30,0.30,47.85
오후 6:46:09,1.20,1.08,12.00,0.30,0.30,47.02
오후 6:46:10,1.20,1.08,12.00,0.30,0.30,46.10
오후 6:46:11,1.20,1.08,12.00,0.30,0.30,45.85
오후 6:46:12,1.20,1.08,12.00,0.30,0.30,44.78
오후 6:46:13,1.20,1.08,12.00,0.30,0.30,43.88
오후 6:46:14,1.20,1.08,12.00,0.30,0.30,43.28
오후 6:46:15,1.20,1.08,12.00,0.30,0.30,42.65
오후 6:46:16,1.20,1.08,12.00,0.30,0.30,42.28
오후 6:46:17,1.20,1.08,12.00,0.30,0.30,40.53
오후 6:46:18,1.20,1.08,12.00,0.30,0.30,40.72
오후 6:46:19,1.20,1.08,12.00,0.30,0.30,40.16
오후 6:46:20,1.20,1.09,12.00,0.30,0.30,39.63
오후 6:46:21,1.20,1.09,12.00,0.30,0.30,38.60
오후 6:46:22,1.20,1.09,12.00,0.30,0.30,38.09
오후 6:46:23,1.20,1.09,12.00,0.30,0.30,37.76
오후 6:46:24,1.20,1.09,12.00,0.30,0.30,37.60
오후 6:46:25,1.20,1.09,12.00,0.30,0.30,36.59
오후 6:46:26,1.20,1.10,12.00,0.30,0.30,36.41
오후 6:46:27,1.20,1.10,12.00,0.30,0.30,35.72
오후 6:46:28,1.20,1.10,12.00,0.30,0.30,35.40
오후 6:46:29,1.20,1.10,12.00,0.30,0.30,35.21
오후 6:46:30,1.20,1.10,12.00,0.30,0.30,34.72
오후 6:46:31,1.20,1.10,12.00,0.30,0.30,33.89
오후 6:46:32,1.20,1.11,12.00,0.30,0.30,33.40
오후 6:46:33,1.20,1.11,12.00,0.30,0.30,33.50
오후 6:46:34,1.20,1.11,12.00,0.30,0.30,32.58
오후 6:46:35,1.20,1.11,12.00,0.30,0.30,32.04
오후 6:46:36,1.20,1.11,12.00,0.30,0.30,31.96
오후 6:46:37,1.20,1.11,12.00,0.30,0.30,30.71
오후 6:46:38,1.20,1.11,12.00,0.30,0.30,31.09
오후 6:46:39,1.20,1.11,12.00,0.30,0.30,30.10
오후 6:46:40,1.20,1.11,12.00,0.30,0.30,29.86
오후 6:46:41,1.20,1.12,12.00,0.30,0.30,29.83
오후 6:46:42,1.20,1.12,12.00,0.30,0.30,29.48
오후 6:46:43,1.20,1.12,12.00,0.30,0.30,29.02
오후 6:46:44,1.20,1.12,12.00,0.30,0.30,28.22
오후 6:46:45,1.20,1.12,12.00,0.30,0.30,28.43
오후 6:46:46,1.20,1.13,12.00,0.30,0.30,28.01
오후 6:46:47,1.20,1.13,12.00,0.30,0.30,27.86
오후 6:46:48,1.20,1.13,12.00,0.30,0.30,27.35
오후 6:46:49,1.20,1.13,12.00,0.30,0.30,26.29
오후 6:46:50,1.20,1.13,12.00,0.30,0.30,26.34
오후 6:46:51,1.20,1.13,12.00,0.30,0.30,26.54
오후 6:46:52,1.20,1.13,12.00,0.30,0.30,26.33
오후 6:46:53,1.20,1.14,12.00,0.30,0.30,26.14
오후 6:46:54,1.20,1.14,12.00,0.30,0.30,25.75
오후 6:46:55,1.20,1.14,12.00,0.30,0.30,24.65
오후 6:46:56,1.20,1.14,12.00,0.30,0.30,24.86
오후 6:46:57,1.20,1.14,12.00,0.30,0.30,24.44
오후 6:46:58,1.20,1.14,12.00,0.30,0.30,24.08
오후 6:46:59,1.20,1.14,12.00,0.30,0.30,24.27
오후 6:47:00,1.20,1.14,12.00,0.30,0.30,23.61
오후 6:47:01,1.20,1.15,12.00,0.30,0.30,24.55
오후 6:47:02,1.20,1.15,12.00,0.30,0.30,23.69
오후 6:47:03,1.20,1.15,12.00,0.30,0.30,24.05
오후 6:47:04,1.20,1.15,12.00,0.30,0.30,23.47
오후 6:47:05,1.20,1.15,12.00,0.30,0.30,23.04
오후 6:47:06,1.20,1.15,12.00,0.30,0.30,22.62
오후 6:47:07,1.20,1.15,12.00,0.30,0.30,22.46
오후 6:47:08,1.20,1.15,12.00,0.30,0.30,22.17
오후 6:47:09,1.20,1.15,12.00,0.30,0.30,21.70
오후 6:47:10,1.20,1.15,12.00,0.30,0.30,21.52
오후 6:47:11,1.20,1.15,12.00,0.30,0.30,20.96
오후 6:47:12,1.20,1.15,12.00,0.30,0.30,21.73
오후 6:47:13,1.20,1.16,12.00,0.30,0.30,21.63
오후 6:47:14,1.20,1.16,12.00,0.30,0.30,22.53
오후 6:47:15,1.20,1.17,12.00,0.30,0.30,22.07
오후 6:47:16,1.20,1.16,12.00,0.30,0.30,21.00
오후 6:47:17,1.20,1.16,12.00,0.30,0.30,19.97
오후 6:47:18,1.20,1.16,12.00,0.30,0.30,19.89
오후 6:47:19,1.20,1.16,12.00,0.30,0.30,19.85
오후 6:47:20,1.20,1.16,12.00,0.30,0.30,21.21
오후 6:47:21,1.20,1.17,12.00,0.30,0.30,21.93
오후 6:47:22,1.20,1.17,12.00,0.30,0.30,21.34
오후 6:47:23,1.20,1.17,12.00,0.30,0.30,19.58
오후 6:47:24,1.20,1.17,12.00,0.30,0.30,19.09
오후 6:47:25,1.20,1.16,12.00,0.30,0.30,19.09
오후 6:47:26,1.20,1.17,12.00,0.30,0.30,19.62
오후 6:47:27,1.20,1.17,12.00,0.30,0.30,20.62
오후 6:47:28,1.20,1.18,12.00,0.30,0.30,21.42
오후 6:47:29,1.20,1.18,12.00,0.30,0.30,20.19
오후 6:47:30,1.20,1.17,12.00,0.30,0.30,18.09
오후 6:47:31,1.20,1.17,12.00,0.30,0.30,18.50
오후 6:47:32,1.20,1.17,12.00,0.30,0.30,18.82
오후 6:47:33,1.20,1.18,12.00,0.30,0.30,20.94
오후 6:47:34,1.20,1.19,12.00,0.30,0.30,21.70
오후 6:47:35,1.20,1.18,12.00,0.30,0.30,17.49
오후 6:47:36,1.20,1.17,12.00,0.30,0.30,16.29
