Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:08:38,1.20,1.16,12.00,0.30,0.30,20.93
오후 5:08:39,1.20,1.17,12.00,0.30,0.30,21.04
오후 5:08:40,1.20,1.17,12.00,0.30,0.30,20.58
오후 5:08:41,1.20,1.17,12.00,0.30,0.30,20.55
오후 5:08:42,1.20,1.17,12.00,0.30,0.30,20.36
오후 5:08:43,1.20,1.17,12.00,0.30,0.30,20.06
오후 5:08:44,1.20,1.17,12.00,0.30,0.30,20.02
오후 5:08:45,1.20,1.17,12.00,0.30,0.30,19.65
오후 5:08:46,1.20,1.17,12.00,0.30,0.30,19.82
오후 5:08:47,1.20,1.18,12.00,0.30,0.30,20.29
오후 5:08:48,1.20,1.18,12.00,0.30,0.30,20.28
오후 5:08:49,1.20,1.18,12.00,0.30,0.30,20.68
오후 5:08:50,1.20,1.18,12.00,0.30,0.30,20.39
오후 5:08:51,1.20,1.17,12.00,0.30,0.30,19.45
오후 5:08:52,1.20,1.17,12.00,0.30,0.30,18.93
오후 5:08:53,1.20,1.17,12.00,0.30,0.30,18.49
오후 5:08:54,1.20,1.17,12.00,0.30,0.30,17.99
오후 5:08:55,1.20,1.17,12.00,0.30,0.30,17.72
오후 5:08:56,1.20,1.17,12.00,0.30,0.30,18.03
오후 5:08:57,1.20,1.18,12.00,0.30,0.30,18.90
오후 5:08:58,1.20,1.19,12.00,0.30,0.30,19.75
오후 5:08:59,1.20,1.20,12.00,0.30,0.30,20.69
오후 5:09:00,1.20,1.19,12.00,0.30,0.30,19.51
오후 5:09:01,1.20,1.18,12.00,0.30,0.30,18.32
오후 5:09:02,1.20,1.17,12.00,0.30,0.30,17.15
오후 5:09:03,1.20,1.17,12.00,0.30,0.30,16.61
오후 5:09:04,1.20,1.18,12.00,0.30,0.30,17.73
오후 5:09:05,1.20,1.19,12.00,0.30,0.30,19.15
오후 5:09:06,1.20,1.20,12.00,0.30,0.30,19.92
오후 5:09:07,1.20,1.19,12.00,0.30,0.30,19.03
오후 5:09:08,1.20,1.18,12.00,0.30,0.30,17.60
오후 5:09:09,1.20,1.17,12.00,0.30,0.30,16.70
오후 5:09:10,1.20,1.17,12.00,0.30,0.30,16.43
오후 5:09:11,1.20,1.18,12.00,0.30,0.30,17.79
오후 5:09:12,1.20,1.19,12.00,0.30,0.30,18.84
오후 5:09:13,1.20,1.20,12.00,0.30,0.30,20.11
오후 5:09:14,1.20,1.19,12.00,0.30,0.30,18.55
오후 5:09:15,1.20,1.18,12.00,0.30,0.30,17.52
오후 5:09:16,1.20,1.18,12.00,0.30,0.30,16.73
오후 5:09:17,1.20,1.18,12.00,0.30,0.30,16.27
오후 5:09:18,1.20,1.18,12.00,0.30,0.30,16.73
오후 5:09:19,1.20,1.19,12.00,0.30,0.30,17.96
오후 5:09:20,1.20,1.20,12.00,0.30,0.30,19.10
오후 5:09:21,1.20,1.20,12.00,0.30,0.30,19.49
오후 5:09:22,1.20,1.19,12.00,0.30,0.30,18.11
오후 5:09:23,1.20,1.18,12.00,0.30,0.30,16.96
오후 5:09:24,1.20,1.18,12.00,0.30,0.30,16.15
오후 5:09:25,1.20,1.18,12.00,0.30,0.30,15.63
오후 5:09:26,1.20,1.19,12.00,0.30,0.30,16.98
오후 5:09:27,1.20,1.20,12.00,0.30,0.30,18.27
오후 5:09:28,1.20,1.21,12.00,0.30,0.30,19.47
오후 5:09:29,1.20,1.20,12.00,0.30,0.30,18.58
오후 5:09:30,1.20,1.19,12.00,0.30,0.30,17.08
오후 5:09:31,1.20,1.18,12.00,0.30,0.30,16.37
오후 5:09:32,1.20,1.18,12.00,0.30,0.30,15.72
오후 5:09:33,1.20,1.18,12.00,0.30,0.30,16.15
오후 5:09:34,1.20,1.20,12.00,0.30,0.30,17.61
오후 5:09:35,1.20,1.21,12.00,0.30,0.30,18.66
오후 5:09:36,1.20,1.21,12.00,0.30,0.30,18.99
오후 5:09:37,1.20,1.20,12.00,0.30,0.30,17.84
오후 5:09:38,1.20,1.19,12.00,0.30,0.30,16.69
오후 5:09:39,1.20,1.18,12.00,0.30,0.30,16.03
오후 5:09:40,1.20,1.18,12.00,0.30,0.30,15.50
오후 5:09:41,1.20,1.19,12.00,0.30,0.30,16.22
오후 5:09:42,1.20,1.20,12.00,0.30,0.30,17.71
오후 5:09:43,1.20,1.21,12.00,0.30,0.30,18.58
오후 5:09:44,1.20,1.21,12.00,0.30,0.30,18.46
오후 5:09:45,1.20,1.20,12.00,0.30,0.30,17.24
오후 5:09:46,1.20,1.19,12.00,0.30,0.30,16.65
오후 5:09:47,1.20,1.19,12.00,0.30,0.30,16.06
