Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:54:02,1.20,1.19,8.00,0.10,0.10,15.30
오후 5:54:03,1.20,1.20,8.00,0.10,0.10,16.96
오후 5:54:04,1.20,1.21,8.00,0.10,0.10,18.25
오후 5:54:05,1.20,1.21,8.00,0.10,0.10,17.78
오후 5:54:06,1.20,1.20,8.00,0.10,0.10,15.36
오후 5:54:07,1.20,1.19,8.00,0.10,0.10,14.94
오후 5:54:08,1.20,1.19,8.00,0.10,0.10,15.58
오후 5:54:09,1.20,1.20,8.00,0.10,0.10,17.54
오후 5:54:10,1.20,1.21,8.00,0.10,0.10,18.32
오후 5:54:11,1.20,1.20,8.00,0.10,0.10,16.16
오후 5:54:12,1.20,1.19,8.00,0.10,0.10,14.76
오후 5:54:13,1.20,1.19,8.00,0.10,0.10,14.63
오후 5:54:14,1.20,1.20,8.00,0.10,0.10,17.54
오후 5:54:15,1.20,1.21,8.00,0.10,0.10,18.80
오후 5:54:16,1.20,1.20,8.00,0.10,0.10,15.75
오후 5:54:17,1.20,1.19,8.00,0.10,0.10,14.50
오후 5:54:18,1.20,1.19,8.00,0.10,0.10,15.02
오후 5:54:19,1.20,1.20,8.00,0.10,0.10,17.62
오후 5:54:20,1.20,1.21,8.00,0.10,0.10,18.74
오후 5:54:21,1.20,1.20,8.00,0.10,0.10,15.66
오후 5:54:22,1.20,1.19,8.00,0.10,0.10,14.31
오후 5:54:23,1.20,1.19,8.00,0.10,0.10,15.02
오후 5:54:24,1.20,1.20,8.00,0.10,0.10,18.00
오후 5:54:25,1.20,1.22,8.00,0.10,0.10,19.26
오후 5:54:26,1.20,1.20,8.00,0.10,0.10,15.04
오후 5:54:27,1.20,1.19,8.00,0.10,0.10,13.66
오후 5:54:28,1.20,1.19,8.00,0.10,0.10,16.24
오후 5:54:29,1.20,1.21,8.00,0.10,0.10,19.00
오후 5:54:30,1.20,1.22,8.00,0.10,0.10,18.13
오후 5:54:31,1.20,1.19,8.00,0.10,0.10,13.85
오후 5:54:32,1.20,1.18,8.00,0.10,0.10,12.96
오후 5:54:33,1.20,1.20,8.00,0.10,0.10,18.06
오후 5:54:34,1.20,1.22,8.00,0.10,0.10,20.51
오후 5:54:35,1.20,1.20,8.00,0.10,0.10,14.76
오후 5:54:36,1.20,1.18,8.00,0.10,0.10,12.89
오후 5:54:37,1.20,1.19,8.00,0.10,0.10,16.39
오후 5:54:38,1.20,1.22,8.00,0.10,0.10,21.13
오후 5:54:39,1.20,1.22,8.00,0.10,0.10,17.03
오후 5:54:40,1.20,1.18,8.00,0.10,0.10,11.33
오후 5:54:41,1.20,1.18,8.00,0.10,0.10,14.04
오후 5:54:42,1.20,1.24,8.00,0.10,0.10,26.26
오후 5:54:43,1.20,1.26,8.00,0.10,0.10,24.01
오후 5:54:44,1.20,1.19,8.00,0.10,0.10,8.96
오후 5:54:45,1.20,1.15,8.00,0.10,0.10,10.12
오후 5:54:46,1.20,1.25,8.00,0.10,0.10,29.47
오후 5:54:47,1.20,1.32,8.00,0.10,0.10,35.60
오후 5:54:48,1.20,1.22,8.00,0.10,0.10,11.28
오후 5:54:49,1.20,1.15,8.00,0.10,0.10,7.40
오후 5:54:50,1.20,1.21,8.00,0.10,0.10,25.65
오후 5:54:51,1.20,1.30,8.00,0.10,0.10,35.74
오후 5:54:52,1.20,1.22,8.00,0.10,0.10,14.62
오후 5:54:53,1.20,1.15,8.00,0.10,0.10,8.42
오후 5:54:54,1.20,1.17,8.00,0.10,0.10,19.86
오후 5:54:55,1.20,1.26,8.00,0.10,0.10,33.42
오후 5:54:56,1.20,1.23,8.00,0.10,0.10,19.87
오후 5:54:57,1.20,1.15,8.00,0.10,0.10,8.95
오후 5:54:58,1.20,1.15,8.00,0.10,0.10,15.35
오후 5:54:59,1.20,1.24,8.00,0.10,0.10,32.05
오후 5:55:00,1.20,1.25,8.00,0.10,0.10,25.40
오후 5:55:01,1.20,1.16,8.00,0.10,0.10,8.80
오후 5:55:02,1.20,1.14,8.00,0.10,0.10,12.02
오후 5:55:03,1.20,1.23,8.00,0.10,0.10,31.29
오후 5:55:04,1.20,1.31,8.00,0.10,0.10,37.13
