Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:50:42,1.20,1.20,8.00,0.10,0.10,17.12
오후 5:50:43,1.20,1.20,8.00,0.10,0.10,16.84
오후 5:50:44,1.20,1.19,8.00,0.10,0.10,16.88
오후 5:50:45,1.20,1.19,8.00,0.10,0.10,16.56
오후 5:50:46,1.20,1.19,8.00,0.10,0.10,16.60
오후 5:50:47,1.20,1.19,8.00,0.10,0.10,16.22
오후 5:50:48,1.20,1.19,8.00,0.10,0.10,16.29
오후 5:50:49,1.20,1.19,8.00,0.10,0.10,16.18
오후 5:50:50,1.20,1.19,8.00,0.10,0.10,16.17
오후 5:50:51,1.20,1.20,8.00,0.10,0.10,16.43
오후 5:50:52,1.20,1.20,8.00,0.10,0.10,17.08
오후 5:50:53,1.20,1.21,8.00,0.10,0.10,18.00
오후 5:50:54,1.20,1.21,8.00,0.10,0.10,18.15
오후 5:50:55,1.20,1.20,8.00,0.10,0.10,16.47
오후 5:50:56,1.20,1.19,8.00,0.10,0.10,15.98
오후 5:50:57,1.20,1.19,8.00,0.10,0.10,15.66
오후 5:50:58,1.20,1.19,8.00,0.10,0.10,15.75
오후 5:50:59,1.20,1.20,8.00,0.10,0.10,16.89
오후 5:51:00,1.20,1.21,8.00,0.10,0.10,17.90
오후 5:51:01,1.20,1.22,8.00,0.10,0.10,18.34
오후 5:51:02,1.20,1.20,8.00,0.10,0.10,16.72
오후 5:51:03,1.20,1.19,8.00,0.10,0.10,15.86
오후 5:51:04,1.20,1.19,8.00,0.10,0.10,15.74
오후 5:51:05,1.20,1.19,8.00,0.10,0.10,15.62
오후 5:51:06,1.20,1.19,8.00,0.10,0.10,16.23
오후 5:51:07,1.20,1.20,8.00,0.10,0.10,17.19
오후 5:51:08,1.20,1.21,8.00,0.10,0.10,18.06
오후 5:51:09,1.20,1.21,8.00,0.10,0.10,17.29
오후 5:51:10,1.20,1.20,8.00,0.10,0.10,16.46
오후 5:51:11,1.20,1.19,8.00,0.10,0.10,16.03
오후 5:51:12,1.20,1.19,8.00,0.10,0.10,16.21
오후 5:51:13,1.20,1.19,8.00,0.10,0.10,15.57
오후 5:51:14,1.20,1.19,8.00,0.10,0.10,15.57
오후 5:51:15,1.20,1.19,8.00,0.10,0.10,15.29
오후 5:51:16,1.20,1.20,8.00,0.10,0.10,16.73
오후 5:51:17,1.20,1.21,8.00,0.10,0.10,17.49
오후 5:51:18,1.20,1.22,8.00,0.10,0.10,17.99
오후 5:51:19,1.20,1.21,8.00,0.10,0.10,16.62
오후 5:51:20,1.20,1.20,8.00,0.10,0.10,16.46
오후 5:51:21,1.20,1.19,8.00,0.10,0.10,15.81
오후 5:51:22,1.20,1.19,8.00,0.10,0.10,15.86
오후 5:51:23,1.20,1.19,8.00,0.10,0.10,15.54
오후 5:51:24,1.20,1.19,8.00,0.10,0.10,15.36
오후 5:51:25,1.20,1.19,8.00,0.10,0.10,15.33
오후 5:51:26,1.20,1.20,8.00,0.10,0.10,16.26
오후 5:51:27,1.20,1.21,8.00,0.10,0.10,17.17
오후 5:51:28,1.20,1.22,8.00,0.10,0.10,17.89
오후 5:51:29,1.20,1.21,8.00,0.10,0.10,16.78
오후 5:51:30,1.20,1.20,8.00,0.10,0.10,16.08
오후 5:51:31,1.20,1.19,8.00,0.10,0.10,15.52
오후 5:51:32,1.20,1.19,8.00,0.10,0.10,15.40
오후 5:51:33,1.20,1.19,8.00,0.10,0.10,15.28
오후 5:51:34,1.20,1.20,8.00,0.10,0.10,16.50
오후 5:51:35,1.20,1.21,8.00,0.10,0.10,17.36
오후 5:51:36,1.20,1.22,8.00,0.10,0.10,18.18
오후 5:51:37,1.20,1.21,8.00,0.10,0.10,16.70
오후 5:51:38,1.20,1.20,8.00,0.10,0.10,15.92
오후 5:51:39,1.20,1.20,8.00,0.10,0.10,16.04
오후 5:51:40,1.20,1.19,8.00,0.10,0.10,15.58
오후 5:51:41,1.20,1.19,8.00,0.10,0.10,15.27
오후 5:51:42,1.20,1.19,8.00,0.10,0.10,15.08
오후 5:51:43,1.20,1.20,8.00,0.10,0.10,16.04
오후 5:51:44,1.20,1.21,8.00,0.10,0.10,17.10
오후 5:51:45,1.20,1.22,8.00,0.10,0.10,17.83
오후 5:51:46,1.20,1.21,8.00,0.10,0.10,16.69
오후 5:51:47,1.20,1.20,8.00,0.10,0.10,15.86
오후 5:51:48,1.20,1.19,8.00,0.10,0.10,15.66
오후 5:51:49,1.20,1.19,8.00,0.10,0.10,15.33
오후 5:51:50,1.20,1.19,8.00,0.10,0.10,15.20
오후 5:51:51,1.20,1.20,8.00,0.10,0.10,16.05
오후 5:51:52,1.20,1.21,8.00,0.10,0.10,17.12
오후 5:51:53,1.20,1.22,8.00,0.10,0.10,17.94
오후 5:51:54,1.20,1.21,8.00,0.10,0.10,17.02
오후 5:51:55,1.20,1.20,8.00,0.10,0.10,15.80
오후 5:51:56,1.20,1.20,8.00,0.10,0.10,15.82
오후 5:51:57,1.20,1.19,8.00,0.10,0.10,15.21
오후 5:51:58,1.20,1.19,8.00,0.10,0.10,15.18
오후 5:51:59,1.20,1.20,8.00,0.10,0.10,16.35
오후 5:52:00,1.20,1.21,8.00,0.10,0.10,16.99
오후 5:52:01,1.20,1.22,8.00,0.10,0.10,17.92
오후 5:52:02,1.20,1.21,8.00,0.10,0.10,17.30
오후 5:52:03,1.20,1.20,8.00,0.10,0.10,16.36
오후 5:52:04,1.20,1.20,8.00,0.10,0.10,16.09
오후 5:52:05,1.20,1.19,8.00,0.10,0.10,15.91
오후 5:52:06,1.20,1.19,8.00,0.10,0.10,15.65
오후 5:52:07,1.20,1.19,8.00,0.10,0.10,15.46
