Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:58:05,1.20,1.11,8.00,0.20,0.20,30.17
오후 5:58:06,1.20,1.11,8.00,0.20,0.20,29.96
오후 5:58:07,1.20,1.11,8.00,0.20,0.20,29.38
오후 5:58:08,1.20,1.12,8.00,0.20,0.20,29.02
오후 5:58:09,1.20,1.12,8.00,0.20,0.20,28.73
오후 5:58:10,1.20,1.12,8.00,0.20,0.20,28.11
오후 5:58:11,1.20,1.12,8.00,0.20,0.20,28.11
오후 5:58:12,1.20,1.12,8.00,0.20,0.20,27.31
오후 5:58:13,1.20,1.13,8.00,0.20,0.20,27.27
오후 5:58:14,1.20,1.13,8.00,0.20,0.20,26.56
오후 5:58:15,1.20,1.13,8.00,0.20,0.20,26.32
오후 5:58:16,1.20,1.13,8.00,0.20,0.20,26.27
오후 5:58:17,1.20,1.13,8.00,0.20,0.20,25.81
오후 5:58:18,1.20,1.13,8.00,0.20,0.20,25.53
오후 5:58:19,1.20,1.14,8.00,0.20,0.20,25.27
오후 5:58:20,1.20,1.14,8.00,0.20,0.20,24.98
오후 5:58:21,1.20,1.14,8.00,0.20,0.20,24.80
오후 5:58:22,1.20,1.14,8.00,0.20,0.20,24.30
오후 5:58:23,1.20,1.14,8.00,0.20,0.20,24.13
오후 5:58:24,1.20,1.15,8.00,0.20,0.20,24.12
오후 5:58:25,1.20,1.15,8.00,0.20,0.20,23.62
오후 5:58:26,1.20,1.15,8.00,0.20,0.20,23.51
오후 5:58:27,1.20,1.15,8.00,0.20,0.20,23.07
오후 5:58:28,1.20,1.15,8.00,0.20,0.20,22.94
오후 5:58:29,1.20,1.15,8.00,0.20,0.20,23.01
오후 5:58:30,1.20,1.16,8.00,0.20,0.20,22.83
오후 5:58:31,1.20,1.16,8.00,0.20,0.20,22.47
오후 5:58:32,1.20,1.16,8.00,0.20,0.20,22.21
오후 5:58:33,1.20,1.16,8.00,0.20,0.20,21.75
오후 5:58:34,1.20,1.16,8.00,0.20,0.20,21.85
오후 5:58:35,1.20,1.16,8.00,0.20,0.20,21.84
오후 5:58:36,1.20,1.16,8.00,0.20,0.20,21.71
오후 5:58:37,1.20,1.16,8.00,0.20,0.20,21.54
오후 5:58:38,1.20,1.17,8.00,0.20,0.20,21.38
오후 5:58:39,1.20,1.17,8.00,0.20,0.20,21.29
오후 5:58:40,1.20,1.17,8.00,0.20,0.20,21.01
오후 5:58:41,1.20,1.17,8.00,0.20,0.20,20.58
오후 5:58:42,1.20,1.17,8.00,0.20,0.20,20.66
오후 5:58:43,1.20,1.17,8.00,0.20,0.20,20.44
오후 5:58:44,1.20,1.17,8.00,0.20,0.20,20.56
오후 5:58:45,1.20,1.17,8.00,0.20,0.20,20.60
오후 5:58:46,1.20,1.17,8.00,0.20,0.20,20.45
오후 5:58:47,1.20,1.18,8.00,0.20,0.20,20.43
오후 5:58:48,1.20,1.18,8.00,0.20,0.20,20.14
오후 5:58:49,1.20,1.18,8.00,0.20,0.20,20.04
오후 5:58:50,1.20,1.18,8.00,0.20,0.20,19.93
오후 5:58:51,1.20,1.18,8.00,0.20,0.20,19.78
오후 5:58:52,1.20,1.18,8.00,0.20,0.20,19.46
오후 5:58:53,1.20,1.18,8.00,0.20,0.20,19.87
오후 5:58:54,1.20,1.18,8.00,0.20,0.20,19.86
오후 5:58:55,1.20,1.18,8.00,0.20,0.20,19.76
오후 5:58:56,1.20,1.18,8.00,0.20,0.20,19.74
오후 5:58:57,1.20,1.18,8.00,0.20,0.20,19.66
오후 5:58:58,1.20,1.18,8.00,0.20,0.20,19.41
오후 5:58:59,1.20,1.19,8.00,0.20,0.20,19.64
오후 5:59:00,1.20,1.18,8.00,0.20,0.20,19.05
오후 5:59:01,1.20,1.18,8.00,0.20,0.20,19.25
오후 5:59:02,1.20,1.18,8.00,0.20,0.20,18.85
오후 5:59:03,1.20,1.19,8.00,0.20,0.20,19.15
오후 5:59:04,1.20,1.18,8.00,0.20,0.20,18.74
오후 5:59:05,1.20,1.18,8.00,0.20,0.20,18.78
오후 5:59:06,1.20,1.18,8.00,0.20,0.20,18.49
오후 5:59:07,1.20,1.18,8.00,0.20,0.20,18.40
오후 5:59:08,1.20,1.18,8.00,0.20,0.20,18.17
오후 5:59:09,1.20,1.18,8.00,0.20,0.20,18.21
오후 5:59:10,1.20,1.19,8.00,0.20,0.20,18.87
오후 5:59:11,1.20,1.19,8.00,0.20,0.20,19.17
오후 5:59:12,1.20,1.19,8.00,0.20,0.20,18.95
오후 5:59:13,1.20,1.19,8.00,0.20,0.20,18.46
오후 5:59:14,1.20,1.19,8.00,0.20,0.20,17.79
오후 5:59:15,1.20,1.18,8.00,0.20,0.20,17.52
오후 5:59:16,1.20,1.18,8.00,0.20,0.20,17.38
오후 5:59:17,1.20,1.18,8.00,0.20,0.20,17.36
오후 5:59:18,1.20,1.18,8.00,0.20,0.20,16.95
오후 5:59:19,1.20,1.18,8.00,0.20,0.20,16.66
오후 5:59:20,1.20,1.18,8.00,0.20,0.20,17.14
오후 5:59:21,1.20,1.19,8.00,0.20,0.20,17.72
오후 5:59:22,1.20,1.20,8.00,0.20,0.20,18.88
오후 5:59:23,1.20,1.21,8.00,0.20,0.20,19.34
오후 5:59:24,1.20,1.19,8.00,0.20,0.20,17.12
오후 5:59:25,1.20,1.18,8.00,0.20,0.20,16.58
오후 5:59:26,1.20,1.18,8.00,0.20,0.20,16.18
오후 5:59:27,1.20,1.19,8.00,0.20,0.20,17.16
오후 5:59:28,1.20,1.19,8.00,0.20,0.20,17.98
오후 5:59:29,1.20,1.20,8.00,0.20,0.20,18.85
오후 5:59:30,1.20,1.20,8.00,0.20,0.20,17.72
오후 5:59:31,1.20,1.19,8.00,0.20,0.20,17.05
오후 5:59:32,1.20,1.19,8.00,0.20,0.20,16.75
오후 5:59:33,1.20,1.19,8.00,0.20,0.20,16.46
오후 5:59:34,1.20,1.18,8.00,0.20,0.20,16.37
오후 5:59:35,1.20,1.19,8.00,0.20,0.20,16.56
오후 5:59:36,1.20,1.18,8.00,0.20,0.20,16.25
오후 5:59:37,1.20,1.19,8.00,0.20,0.20,17.39
오후 5:59:38,1.20,1.20,8.00,0.20,0.20,17.94
오후 5:59:39,1.20,1.21,8.00,0.20,0.20,18.61
오후 5:59:40,1.20,1.20,8.00,0.20,0.20,16.88
오후 5:59:41,1.20,1.19,8.00,0.20,0.20,16.76
오후 5:59:42,1.20,1.19,8.00,0.20,0.20,16.48
오후 5:59:43,1.20,1.19,8.00,0.20,0.20,16.30
오후 5:59:44,1.20,1.19,8.00,0.20,0.20,16.07
오후 5:59:45,1.20,1.19,8.00,0.20,0.20,15.99
오후 5:59:46,1.20,1.19,8.00,0.20,0.20,15.94
오후 5:59:47,1.20,1.19,8.00,0.20,0.20,16.46
오후 5:59:48,1.20,1.20,8.00,0.20,0.20,17.29
오후 5:59:49,1.20,1.21,8.00,0.20,0.20,18.09
오후 5:59:50,1.20,1.21,8.00,0.20,0.20,17.72
오후 5:59:51,1.20,1.20,8.00,0.20,0.20,16.63
오후 5:59:52,1.20,1.20,8.00,0.20,0.20,16.50
오후 5:59:53,1.20,1.19,8.00,0.20,0.20,16.45
오후 5:59:54,1.20,1.19,8.00,0.20,0.20,16.42
오후 5:59:55,1.20,1.19,8.00,0.20,0.20,16.24
오후 5:59:56,1.20,1.19,8.00,0.20,0.20,15.97
오후 5:59:57,1.20,1.19,8.00,0.20,0.20,16.05
오후 5:59:58,1.20,1.19,8.00,0.20,0.20,16.00
오후 5:59:59,1.20,1.19,8.00,0.20,0.20,16.00
오후 6:00:00,1.20,1.19,8.00,0.20,0.20,15.93
오후 6:00:01,1.20,1.20,8.00,0.20,0.20,16.83
오후 6:00:02,1.20,1.21,8.00,0.20,0.20,17.61
