Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:09:52,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 6:05:31,0.00,0.03,8.00,0.20,0.20,99.96
오후 6:05:32,1.20,0.26,8.00,0.20,0.20,51.60
오후 6:05:33,1.20,0.47,8.00,0.20,0.20,61.61
오후 6:05:34,1.20,0.63,8.00,0.20,0.20,62.31
오후 6:05:35,1.20,0.75,8.00,0.20,0.20,62.34
오후 6:05:36,1.20,0.84,8.00,0.20,0.20,62.31
오후 6:05:37,1.20,0.90,8.00,0.20,0.20,61.90
오후 6:05:38,1.20,0.95,8.00,0.20,0.20,61.16
오후 6:05:39,1.20,0.99,8.00,0.20,0.20,60.92
오후 6:05:40,1.20,1.01,8.00,0.20,0.20,60.14
오후 6:05:41,1.20,1.03,8.00,0.20,0.20,58.98
오후 6:05:42,1.20,1.04,8.00,0.20,0.20,58.23
오후 6:05:43,1.20,1.05,8.00,0.20,0.20,57.54
오후 6:05:44,1.20,1.06,8.00,0.20,0.20,56.43
오후 6:05:45,1.20,1.06,8.00,0.20,0.20,56.09
오후 6:05:46,1.20,1.06,8.00,0.20,0.20,54.98
오후 6:05:47,1.20,1.07,8.00,0.20,0.20,54.17
오후 6:05:48,1.20,1.07,8.00,0.20,0.20,53.91
오후 6:05:49,1.20,1.07,8.00,0.20,0.20,52.33
오후 6:05:50,1.20,1.07,8.00,0.20,0.20,52.00
오후 6:05:51,1.20,1.07,8.00,0.20,0.20,51.23
오후 6:05:52,1.20,1.08,8.00,0.20,0.20,50.55
오후 6:05:53,1.20,1.07,8.00,0.20,0.20,49.20
오후 6:05:54,1.20,1.08,8.00,0.20,0.20,48.75
오후 6:05:55,1.20,1.08,8.00,0.20,0.20,48.11
오후 6:05:56,1.20,1.08,8.00,0.20,0.20,47.27
오후 6:05:57,1.20,1.08,8.00,0.20,0.20,46.55
오후 6:05:58,1.20,1.08,8.00,0.20,0.20,45.65
오후 6:05:59,1.20,1.08,8.00,0.20,0.20,44.90
오후 6:06:00,1.20,1.08,8.00,0.20,0.20,44.34
오후 6:06:01,1.20,1.08,8.00,0.20,0.20,43.58
오후 6:06:02,1.20,1.08,8.00,0.20,0.20,42.55
오후 6:06:03,1.20,1.08,8.00,0.20,0.20,42.45
오후 6:06:04,1.20,1.08,8.00,0.20,0.20,41.17
오후 6:06:05,1.20,1.08,8.00,0.20,0.20,40.71
오후 6:06:06,1.20,1.08,8.00,0.20,0.20,39.76
오후 6:06:07,1.20,1.09,8.00,0.20,0.20,39.52
오후 6:06:08,1.20,1.09,8.00,0.20,0.20,38.82
오후 6:06:09,1.20,1.09,8.00,0.20,0.20,38.21
오후 6:06:10,1.20,1.09,8.00,0.20,0.20,37.35
오후 6:06:11,1.20,1.09,8.00,0.20,0.20,37.16
오후 6:06:12,1.20,1.10,8.00,0.20,0.20,36.59
오후 6:06:13,1.20,1.10,8.00,0.20,0.20,36.17
오후 6:06:14,1.20,1.10,8.00,0.20,0.20,35.42
오후 6:06:15,1.20,1.10,8.00,0.20,0.20,35.04
오후 6:06:16,1.20,1.10,8.00,0.20,0.20,34.15
오후 6:06:17,1.20,1.10,8.00,0.20,0.20,34.01
오후 6:06:18,1.20,1.11,8.00,0.20,0.20,33.34
오후 6:06:19,1.20,1.11,8.00,0.20,0.20,33.06
오후 6:06:20,1.20,1.11,8.00,0.20,0.20,32.38
오후 6:06:21,1.20,1.11,8.00,0.20,0.20,31.95
오후 6:06:22,1.20,1.11,8.00,0.20,0.20,31.64
오후 6:06:23,1.20,1.11,8.00,0.20,0.20,30.81
오후 6:06:24,1.20,1.11,8.00,0.20,0.20,30.40
오후 6:06:25,1.20,1.12,8.00,0.20,0.20,30.05
오후 6:06:26,1.20,1.12,8.00,0.20,0.20,30.10
오후 6:06:27,1.20,1.12,8.00,0.20,0.20,29.22
오후 6:06:28,1.20,1.12,8.00,0.20,0.20,28.80
오후 6:06:29,1.20,1.12,8.00,0.20,0.20,28.83
오후 6:06:30,1.20,1.13,8.00,0.20,0.20,28.23
오후 6:06:31,1.20,1.13,8.00,0.20,0.20,27.81
오후 6:06:32,1.20,1.13,8.00,0.20,0.20,27.28
오후 6:06:33,1.20,1.13,8.00,0.20,0.20,27.02
오후 6:06:34,1.20,1.13,8.00,0.20,0.20,26.76
오후 6:06:35,1.20,1.14,8.00,0.20,0.20,27.20
오후 6:06:36,1.20,1.14,8.00,0.20,0.20,26.10
오후 6:06:37,1.20,1.14,8.00,0.20,0.20,25.76
오후 6:06:38,1.20,1.14,8.00,0.20,0.20,25.21
오후 6:06:39,1.20,1.14,8.00,0.20,0.20,24.70
오후 6:06:40,1.20,1.14,8.00,0.20,0.20,24.50
오후 6:06:41,1.20,1.14,8.00,0.20,0.20,24.19
오후 6:06:42,1.20,1.14,8.00,0.20,0.20,24.38
오후 6:06:43,1.20,1.14,8.00,0.20,0.20,24.40
오후 6:06:44,1.20,1.15,8.00,0.20,0.20,24.32
오후 6:06:45,1.20,1.15,8.00,0.20,0.20,23.62
오후 6:06:46,1.20,1.15,8.00,0.20,0.20,22.99
오후 6:06:47,1.20,1.15,8.00,0.20,0.20,23.43
오후 6:06:48,1.20,1.15,8.00,0.20,0.20,22.49
오후 6:06:49,1.20,1.15,8.00,0.20,0.20,22.21
오후 6:06:50,1.20,1.15,8.00,0.20,0.20,22.29
오후 6:06:51,1.20,1.15,8.00,0.20,0.20,21.89
오후 6:06:52,1.20,1.15,8.00,0.20,0.20,21.51
오후 6:06:53,1.20,1.16,8.00,0.20,0.20,22.13
오후 6:06:54,1.20,1.16,8.00,0.20,0.20,21.95
오후 6:06:55,1.20,1.16,8.00,0.20,0.20,21.88
오후 6:06:56,1.20,1.17,8.00,0.20,0.20,21.70
오후 6:06:57,1.20,1.17,8.00,0.20,0.20,21.37
오후 6:06:58,1.20,1.17,8.00,0.20,0.20,21.37
오후 6:06:59,1.20,1.17,8.00,0.20,0.20,21.05
오후 6:07:00,1.20,1.17,8.00,0.20,0.20,20.64
오후 6:07:01,1.20,1.17,8.00,0.20,0.20,20.39
오후 6:07:02,1.20,1.17,8.00,0.20,0.20,20.36
오후 6:07:03,1.20,1.17,8.00,0.20,0.20,20.05
오후 6:07:04,1.20,1.17,8.00,0.20,0.20,19.93
오후 6:07:05,1.20,1.17,8.00,0.20,0.20,19.14
오후 6:07:06,1.20,1.17,8.00,0.20,0.20,19.39
오후 6:07:07,1.20,1.17,8.00,0.20,0.20,20.25
오후 6:07:08,1.20,1.18,8.00,0.20,0.20,20.69
오후 6:07:09,1.20,1.18,8.00,0.20,0.20,20.82
오후 6:07:10,1.20,1.18,8.00,0.20,0.20,19.08
오후 6:07:11,1.20,1.17,8.00,0.20,0.20,18.59
오후 6:07:12,1.20,1.17,8.00,0.20,0.20,18.13
오후 6:07:13,1.20,1.17,8.00,0.20,0.20,18.57
오후 6:07:14,1.20,1.18,8.00,0.20,0.20,19.65
오후 6:07:15,1.20,1.18,8.00,0.20,0.20,20.09
오후 6:07:16,1.20,1.19,8.00,0.20,0.20,20.10
오후 6:07:17,1.20,1.18,8.00,0.20,0.20,18.24
오후 6:07:18,1.20,1.18,8.00,0.20,0.20,18.06
오후 6:07:19,1.20,1.18,8.00,0.20,0.20,17.68
오후 6:07:20,1.20,1.18,8.00,0.20,0.20,17.93
오후 6:07:21,1.20,1.18,8.00,0.20,0.20,18.08
오후 6:07:22,1.20,1.18,8.00,0.20,0.20,19.41
오후 6:07:23,1.20,1.19,8.00,0.20,0.20,19.63
오후 6:07:24,1.20,1.19,8.00,0.20,0.20,18.35
오후 6:07:25,1.20,1.18,8.00,0.20,0.20,16.72
오후 6:07:26,1.20,1.18,8.00,0.20,0.20,16.60
오후 6:07:27,1.20,1.18,8.00,0.20,0.20,18.86
오후 6:07:28,1.20,1.19,8.00,0.20,0.20,20.11
오후 6:07:29,1.20,1.19,8.00,0.20,0.20,18.14
오후 6:07:30,1.20,1.18,8.00,0.20,0.20,16.46
오후 6:07:31,1.20,1.18,8.00,0.20,0.20,16.50
오후 6:07:32,1.20,1.18,8.00,0.20,0.20,18.15
오후 6:07:33,1.20,1.20,8.00,0.20,0.20,19.99
오후 6:07:34,1.20,1.20,8.00,0.20,0.20,19.51
오후 6:07:35,1.20,1.19,8.00,0.20,0.20,15.19
오후 6:07:36,1.20,1.18,8.00,0.20,0.20,15.18
오후 6:07:37,1.20,1.19,8.00,0.20,0.20,19.90
오후 6:07:38,1.20,1.21,8.00,0.20,0.20,21.62
오후 6:07:39,1.20,1.19,8.00,0.20,0.20,14.59
오후 6:07:40,1.20,1.17,8.00,0.20,0.20,13.66
오후 6:07:41,1.20,1.20,8.00,0.20,0.20,20.90
오후 6:07:42,1.20,1.22,8.00,0.20,0.20,22.95
오후 6:07:43,1.20,1.19,8.00,0.20,0.20,13.25
오후 6:07:44,1.20,1.17,8.00,0.20,0.20,12.47
오후 6:07:45,1.20,1.20,8.00,0.20,0.20,22.62
오후 6:07:46,1.20,1.23,8.00,0.20,0.20,25.03
오후 6:07:47,1.20,1.19,8.00,0.20,0.20,11.17
오후 6:07:48,1.20,1.16,8.00,0.20,0.20,10.97
오후 6:07:49,1.20,1.24,8.00,0.20,0.20,33.38
오후 6:07:50,1.20,1.32,8.00,0.20,0.20,39.94
오후 6:07:51,1.20,1.21,8.00,0.20,0.20,3.33
오후 6:07:52,1.20,1.14,8.00,0.20,0.20,4.69
오후 6:07:53,1.20,1.23,8.00,0.20,0.20,33.14
오후 6:07:54,1.20,1.31,8.00,0.20,0.20,39.66
오후 6:07:55,1.20,1.22,8.00,0.20,0.20,8.96
오후 6:07:56,1.20,1.15,8.00,0.20,0.20,4.93
오후 6:07:57,1.20,1.23,8.00,0.20,0.20,32.79
오후 6:07:58,1.20,1.31,8.00,0.20,0.20,40.29
오후 6:07:59,1.20,1.22,8.00,0.20,0.20,9.33
오후 6:08:00,1.20,1.15,8.00,0.20,0.20,5.38
