Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:52:50,1.20,1.11,8.00,0.20,0.20,31.80
오후 4:52:51,1.20,1.11,8.00,0.20,0.20,31.14
오후 4:52:52,1.20,1.11,8.00,0.20,0.20,30.88
오후 4:52:53,1.20,1.11,8.00,0.20,0.20,30.38
오후 4:52:54,1.20,1.12,8.00,0.20,0.20,30.02
오후 4:52:55,1.20,1.12,8.00,0.20,0.20,29.64
오후 4:52:56,1.20,1.12,8.00,0.20,0.20,29.12
오후 4:52:57,1.20,1.12,8.00,0.20,0.20,28.87
오후 4:52:58,1.20,1.12,8.00,0.20,0.20,28.44
오후 4:52:59,1.20,1.13,8.00,0.20,0.20,28.17
오후 4:53:00,1.20,1.13,8.00,0.20,0.20,27.94
오후 4:53:01,1.20,1.13,8.00,0.20,0.20,27.51
오후 4:53:02,1.20,1.13,8.00,0.20,0.20,27.14
오후 4:53:03,1.20,1.13,8.00,0.20,0.20,26.89
오후 4:53:04,1.20,1.14,8.00,0.20,0.20,26.62
오후 4:53:05,1.20,1.14,8.00,0.20,0.20,26.28
오후 4:53:06,1.20,1.14,8.00,0.20,0.20,25.94
오후 4:53:07,1.20,1.14,8.00,0.20,0.20,25.76
오후 4:53:08,1.20,1.14,8.00,0.20,0.20,25.43
오후 4:53:09,1.20,1.14,8.00,0.20,0.20,25.21
오후 4:53:10,1.20,1.14,8.00,0.20,0.20,24.97
오후 4:53:11,1.20,1.15,8.00,0.20,0.20,24.68
오후 4:53:12,1.20,1.15,8.00,0.20,0.20,24.68
오후 4:53:13,1.20,1.15,8.00,0.20,0.20,24.27
오후 4:53:14,1.20,1.15,8.00,0.20,0.20,24.19
오후 4:53:15,1.20,1.15,8.00,0.20,0.20,23.93
오후 4:53:16,1.20,1.16,8.00,0.20,0.20,23.88
오후 4:53:17,1.20,1.16,8.00,0.20,0.20,23.51
오후 4:53:18,1.20,1.16,8.00,0.20,0.20,23.39
오후 4:53:19,1.20,1.16,8.00,0.20,0.20,23.09
오후 4:53:20,1.20,1.16,8.00,0.20,0.20,23.01
오후 4:53:21,1.20,1.16,8.00,0.20,0.20,22.94
오후 4:53:22,1.20,1.16,8.00,0.20,0.20,22.89
오후 4:53:23,1.20,1.16,8.00,0.20,0.20,22.44
오후 4:53:24,1.20,1.16,8.00,0.20,0.20,22.43
오후 4:53:25,1.20,1.16,8.00,0.20,0.20,22.21
오후 4:53:26,1.20,1.17,8.00,0.20,0.20,22.14
오후 4:53:27,1.20,1.17,8.00,0.20,0.20,22.04
오후 4:53:28,1.20,1.17,8.00,0.20,0.20,21.90
오후 4:53:29,1.20,1.17,8.00,0.20,0.20,21.76
오후 4:53:30,1.20,1.17,8.00,0.20,0.20,21.58
오후 4:53:31,1.20,1.17,8.00,0.20,0.20,21.46
오후 4:53:32,1.20,1.17,8.00,0.20,0.20,21.47
오후 4:53:33,1.20,1.17,8.00,0.20,0.20,21.34
오후 4:53:34,1.20,1.18,8.00,0.20,0.20,21.29
오후 4:53:35,1.20,1.18,8.00,0.20,0.20,21.17
오후 4:53:36,1.20,1.18,8.00,0.20,0.20,21.05
오후 4:53:37,1.20,1.18,8.00,0.20,0.20,20.89
오후 4:53:38,1.20,1.18,8.00,0.20,0.20,20.69
오후 4:53:39,1.20,1.18,8.00,0.20,0.20,20.72
오후 4:53:40,1.20,1.18,8.00,0.20,0.20,20.75
오후 4:53:41,1.20,1.18,8.00,0.20,0.20,20.69
오후 4:53:42,1.20,1.18,8.00,0.20,0.20,20.63
오후 4:53:43,1.20,1.18,8.00,0.20,0.20,20.57
오후 4:53:44,1.20,1.18,8.00,0.20,0.20,20.53
오후 4:53:45,1.20,1.18,8.00,0.20,0.20,20.40
오후 4:53:46,1.20,1.18,8.00,0.20,0.20,20.27
오후 4:53:47,1.20,1.18,8.00,0.20,0.20,20.25
오후 4:53:48,1.20,1.18,8.00,0.20,0.20,20.04
오후 4:53:49,1.20,1.18,8.00,0.20,0.20,19.95
오후 4:53:50,1.20,1.18,8.00,0.20,0.20,19.87
오후 4:53:51,1.20,1.19,8.00,0.20,0.20,20.16
오후 4:53:52,1.20,1.19,8.00,0.20,0.20,20.08
오후 4:53:53,1.20,1.19,8.00,0.20,0.20,20.11
오후 4:53:54,1.20,1.19,8.00,0.20,0.20,20.02
오후 4:53:55,1.20,1.19,8.00,0.20,0.20,19.90
오후 4:53:56,1.20,1.19,8.00,0.20,0.20,19.87
오후 4:53:57,1.20,1.19,8.00,0.20,0.20,19.79
오후 4:53:58,1.20,1.19,8.00,0.20,0.20,19.77
오후 4:53:59,1.20,1.19,8.00,0.20,0.20,19.59
오후 4:54:00,1.20,1.19,8.00,0.20,0.20,19.62
오후 4:54:01,1.20,1.19,8.00,0.20,0.20,19.37
오후 4:54:02,1.20,1.19,8.00,0.20,0.20,19.42
오후 4:54:03,1.20,1.19,8.00,0.20,0.20,19.23
오후 4:54:04,1.20,1.19,8.00,0.20,0.20,19.19
오후 4:54:05,1.20,1.19,8.00,0.20,0.20,19.00
오후 4:54:06,1.20,1.19,8.00,0.20,0.20,18.93
오후 4:54:07,1.20,1.19,8.00,0.20,0.20,19.16
오후 4:54:08,1.20,1.19,8.00,0.20,0.20,19.32
오후 4:54:09,1.20,1.19,8.00,0.20,0.20,19.38
오후 4:54:10,1.20,1.20,8.00,0.20,0.20,19.40
오후 4:54:11,1.20,1.20,8.00,0.20,0.20,19.37
오후 4:54:12,1.20,1.19,8.00,0.20,0.20,19.24
오후 4:54:13,1.20,1.19,8.00,0.20,0.20,18.95
오후 4:54:14,1.20,1.19,8.00,0.20,0.20,18.72
오후 4:54:15,1.20,1.19,8.00,0.20,0.20,18.65
오후 4:54:16,1.20,1.19,8.00,0.20,0.20,18.49
오후 4:54:17,1.20,1.19,8.00,0.20,0.20,18.50
오후 4:54:18,1.20,1.19,8.00,0.20,0.20,18.20
오후 4:54:19,1.20,1.19,8.00,0.20,0.20,18.31
오후 4:54:20,1.20,1.19,8.00,0.20,0.20,18.16
오후 4:54:21,1.20,1.19,8.00,0.20,0.20,18.10
오후 4:54:22,1.20,1.19,8.00,0.20,0.20,18.13
오후 4:54:23,1.20,1.19,8.00,0.20,0.20,18.12
오후 4:54:24,1.20,1.19,8.00,0.20,0.20,18.41
오후 4:54:25,1.20,1.20,8.00,0.20,0.20,18.75
오후 4:54:26,1.20,1.20,8.00,0.20,0.20,18.91
오후 4:54:27,1.20,1.20,8.00,0.20,0.20,18.83
오후 4:54:28,1.20,1.20,8.00,0.20,0.20,18.43
오후 4:54:29,1.20,1.19,8.00,0.20,0.20,17.94
오후 4:54:30,1.20,1.19,8.00,0.20,0.20,17.79
오후 4:54:31,1.20,1.19,8.00,0.20,0.20,17.59
오후 4:54:32,1.20,1.19,8.00,0.20,0.20,17.35
오후 4:54:33,1.20,1.18,8.00,0.20,0.20,17.12
오후 4:54:34,1.20,1.18,8.00,0.20,0.20,17.05
오후 4:54:35,1.20,1.19,8.00,0.20,0.20,17.07
오후 4:54:36,1.20,1.19,8.00,0.20,0.20,16.97
오후 4:54:37,1.20,1.19,8.00,0.20,0.20,16.85
오후 4:54:38,1.20,1.19,8.00,0.20,0.20,16.97
