Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:04:02,1.20,1.10,12.00,0.20,0.20,29.71
오후 5:04:03,1.20,1.10,12.00,0.20,0.20,28.97
오후 5:04:04,1.20,1.10,12.00,0.20,0.20,28.25
오후 5:04:05,1.20,1.11,12.00,0.20,0.20,27.69
오후 5:04:06,1.20,1.11,12.00,0.20,0.20,27.35
오후 5:04:07,1.20,1.12,12.00,0.20,0.20,27.07
오후 5:04:08,1.20,1.12,12.00,0.20,0.20,26.43
오후 5:04:09,1.20,1.12,12.00,0.20,0.20,25.99
오후 5:04:10,1.20,1.12,12.00,0.20,0.20,25.23
오후 5:04:11,1.20,1.13,12.00,0.20,0.20,25.02
오후 5:04:12,1.20,1.13,12.00,0.20,0.20,24.31
오후 5:04:13,1.20,1.13,12.00,0.20,0.20,24.08
오후 5:04:14,1.20,1.13,12.00,0.20,0.20,23.63
오후 5:04:15,1.20,1.14,12.00,0.20,0.20,23.46
오후 5:04:16,1.20,1.14,12.00,0.20,0.20,23.36
오후 5:04:17,1.20,1.14,12.00,0.20,0.20,23.23
오후 5:04:18,1.20,1.14,12.00,0.20,0.20,22.71
오후 5:04:19,1.20,1.15,12.00,0.20,0.20,22.42
오후 5:04:20,1.20,1.15,12.00,0.20,0.20,22.08
오후 5:04:21,1.20,1.15,12.00,0.20,0.20,21.66
오후 5:04:22,1.20,1.15,12.00,0.20,0.20,21.65
오후 5:04:23,1.20,1.15,12.00,0.20,0.20,21.37
오후 5:04:24,1.20,1.16,12.00,0.20,0.20,21.33
오후 5:04:25,1.20,1.16,12.00,0.20,0.20,21.09
오후 5:04:26,1.20,1.16,12.00,0.20,0.20,20.94
오후 5:04:27,1.20,1.16,12.00,0.20,0.20,20.62
오후 5:04:28,1.20,1.17,12.00,0.20,0.20,20.66
오후 5:04:29,1.20,1.17,12.00,0.20,0.20,20.49
오후 5:04:30,1.20,1.17,12.00,0.20,0.20,20.39
오후 5:04:31,1.20,1.17,12.00,0.20,0.20,19.95
오후 5:04:32,1.20,1.17,12.00,0.20,0.20,19.96
오후 5:04:33,1.20,1.17,12.00,0.20,0.20,19.83
오후 5:04:34,1.20,1.17,12.00,0.20,0.20,19.91
오후 5:04:35,1.20,1.18,12.00,0.20,0.20,19.86
오후 5:04:36,1.20,1.18,12.00,0.20,0.20,19.88
오후 5:04:37,1.20,1.18,12.00,0.20,0.20,19.69
오후 5:04:38,1.20,1.18,12.00,0.20,0.20,19.66
오후 5:04:39,1.20,1.18,12.00,0.20,0.20,19.55
오후 5:04:40,1.20,1.18,12.00,0.20,0.20,19.33
오후 5:04:41,1.20,1.18,12.00,0.20,0.20,18.89
오후 5:04:42,1.20,1.18,12.00,0.20,0.20,18.95
오후 5:04:43,1.20,1.18,12.00,0.20,0.20,19.17
오후 5:04:44,1.20,1.19,12.00,0.20,0.20,19.47
오후 5:04:45,1.20,1.19,12.00,0.20,0.20,19.55
오후 5:04:46,1.20,1.19,12.00,0.20,0.20,19.36
오후 5:04:47,1.20,1.19,12.00,0.20,0.20,19.21
오후 5:04:48,1.20,1.19,12.00,0.20,0.20,18.71
오후 5:04:49,1.20,1.18,12.00,0.20,0.20,18.13
오후 5:04:50,1.20,1.18,12.00,0.20,0.20,17.58
오후 5:04:51,1.20,1.18,12.00,0.20,0.20,17.21
오후 5:04:52,1.20,1.18,12.00,0.20,0.20,16.91
오후 5:04:53,1.20,1.18,12.00,0.20,0.20,16.68
오후 5:04:54,1.20,1.18,12.00,0.20,0.20,17.41
오후 5:04:55,1.20,1.19,12.00,0.20,0.20,18.29
오후 5:04:56,1.20,1.20,12.00,0.20,0.20,19.55
오후 5:04:57,1.20,1.20,12.00,0.20,0.20,19.24
오후 5:04:58,1.20,1.19,12.00,0.20,0.20,17.92
오후 5:04:59,1.20,1.18,12.00,0.20,0.20,16.76
오후 5:05:00,1.20,1.18,12.00,0.20,0.20,16.07
오후 5:05:01,1.20,1.18,12.00,0.20,0.20,15.98
오후 5:05:02,1.20,1.19,12.00,0.20,0.20,17.07
오후 5:05:03,1.20,1.20,12.00,0.20,0.20,18.19
오후 5:05:04,1.20,1.21,12.00,0.20,0.20,19.34
오후 5:05:05,1.20,1.20,12.00,0.20,0.20,18.42
오후 5:05:06,1.20,1.19,12.00,0.20,0.20,17.16
오후 5:05:07,1.20,1.18,12.00,0.20,0.20,16.11
오후 5:05:08,1.20,1.18,12.00,0.20,0.20,15.71
오후 5:05:09,1.20,1.18,12.00,0.20,0.20,16.04
오후 5:05:10,1.20,1.20,12.00,0.20,0.20,17.40
오후 5:05:11,1.20,1.21,12.00,0.20,0.20,18.41
오후 5:05:12,1.20,1.21,12.00,0.20,0.20,18.97
오후 5:05:13,1.20,1.20,12.00,0.20,0.20,17.98
오후 5:05:14,1.20,1.19,12.00,0.20,0.20,16.72
오후 5:05:15,1.20,1.18,12.00,0.20,0.20,15.83
오후 5:05:16,1.20,1.18,12.00,0.20,0.20,15.21
오후 5:05:17,1.20,1.19,12.00,0.20,0.20,16.18
오후 5:05:18,1.20,1.20,12.00,0.20,0.20,17.43
오후 5:05:19,1.20,1.21,12.00,0.20,0.20,18.83
오후 5:05:20,1.20,1.21,12.00,0.20,0.20,18.69
오후 5:05:21,1.20,1.20,12.00,0.20,0.20,17.14
오후 5:05:22,1.20,1.19,12.00,0.20,0.20,16.06
오후 5:05:23,1.20,1.18,12.00,0.20,0.20,15.45
오후 5:05:24,1.20,1.18,12.00,0.20,0.20,15.31
오후 5:05:25,1.20,1.20,12.00,0.20,0.20,16.62
오후 5:05:26,1.20,1.21,12.00,0.20,0.20,18.04
오후 5:05:27,1.20,1.22,12.00,0.20,0.20,19.16
오후 5:05:28,1.20,1.20,12.00,0.20,0.20,17.63
오후 5:05:29,1.20,1.19,12.00,0.20,0.20,15.92
오후 5:05:30,1.20,1.18,12.00,0.20,0.20,15.04
오후 5:05:31,1.20,1.19,12.00,0.20,0.20,15.24
오후 5:05:32,1.20,1.20,12.00,0.20,0.20,16.78
오후 5:05:33,1.20,1.21,12.00,0.20,0.20,18.32
오후 5:05:34,1.20,1.22,12.00,0.20,0.20,19.10
오후 5:05:35,1.20,1.20,12.00,0.20,0.20,17.44
오후 5:05:36,1.20,1.19,12.00,0.20,0.20,16.25
오후 5:05:37,1.20,1.18,12.00,0.20,0.20,15.03
오후 5:05:38,1.20,1.18,12.00,0.20,0.20,14.71
오후 5:05:39,1.20,1.20,12.00,0.20,0.20,16.54
오후 5:05:40,1.20,1.21,12.00,0.20,0.20,18.10
오후 5:05:41,1.20,1.22,12.00,0.20,0.20,19.31
오후 5:05:42,1.20,1.20,12.00,0.20,0.20,17.34
오후 5:05:43,1.20,1.19,12.00,0.20,0.20,16.25
오후 5:05:44,1.20,1.18,12.00,0.20,0.20,14.94
오후 5:05:45,1.20,1.19,12.00,0.20,0.20,14.98
오후 5:05:46,1.20,1.20,12.00,0.20,0.20,16.21
오후 5:05:47,1.20,1.21,12.00,0.20,0.20,18.22
오후 5:05:48,1.20,1.22,12.00,0.20,0.20,19.54
오후 5:05:49,1.20,1.20,12.00,0.20,0.20,17.47
오후 5:05:50,1.20,1.19,12.00,0.20,0.20,15.34
오후 5:05:51,1.20,1.18,12.00,0.20,0.20,14.36
오후 5:05:52,1.20,1.19,12.00,0.20,0.20,15.56
오후 5:05:53,1.20,1.21,12.00,0.20,0.20,17.54
오후 5:05:54,1.20,1.22,12.00,0.20,0.20,19.47
오후 5:05:55,1.20,1.21,12.00,0.20,0.20,18.11
오후 5:05:56,1.20,1.19,12.00,0.20,0.20,16.09
오후 5:05:57,1.20,1.18,12.00,0.20,0.20,14.72
오후 5:05:58,1.20,1.18,12.00,0.20,0.20,14.75
오후 5:05:59,1.20,1.20,12.00,0.20,0.20,16.46
오후 5:06:00,1.20,1.21,12.00,0.20,0.20,18.31
오후 5:06:01,1.20,1.22,12.00,0.20,0.20,19.48
오후 5:06:02,1.20,1.20,12.00,0.20,0.20,17.40
오후 5:06:03,1.20,1.19,12.00,0.20,0.20,15.76
오후 5:06:04,1.20,1.18,12.00,0.20,0.20,14.30
오후 5:06:05,1.20,1.19,12.00,0.20,0.20,15.26
오후 5:06:06,1.20,1.21,12.00,0.20,0.20,17.32
오후 5:06:07,1.20,1.22,12.00,0.20,0.20,19.32
오후 5:06:08,1.20,1.21,12.00,0.20,0.20,18.42
오후 5:06:09,1.20,1.19,12.00,0.20,0.20,16.24
오후 5:06:10,1.20,1.18,12.00,0.20,0.20,14.77
오후 5:06:11,1.20,1.18,12.00,0.20,0.20,14.60
오후 5:06:12,1.20,1.20,12.00,0.20,0.20,16.50
오후 5:06:13,1.20,1.21,12.00,0.20,0.20,18.28
오후 5:06:14,1.20,1.22,12.00,0.20,0.20,19.37
오후 5:06:15,1.20,1.20,12.00,0.20,0.20,17.34
오후 5:06:16,1.20,1.19,12.00,0.20,0.20,15.66
오후 5:06:17,1.20,1.18,12.00,0.20,0.20,14.58
오후 5:06:18,1.20,1.19,12.00,0.20,0.20,15.23
오후 5:06:19,1.20,1.20,12.00,0.20,0.20,17.13
오후 5:06:20,1.20,1.22,12.00,0.20,0.20,18.79
오후 5:06:21,1.20,1.21,12.00,0.20,0.20,18.20
