Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:59:56,1.20,1.19,12.00,0.10,0.10,16.74
오후 4:59:57,1.20,1.18,12.00,0.10,0.10,16.07
오후 4:59:58,1.20,1.19,12.00,0.10,0.10,16.93
오후 4:59:59,1.20,1.20,12.00,0.10,0.10,18.29
오후 5:00:00,1.20,1.21,12.00,0.10,0.10,19.71
오후 5:00:01,1.20,1.21,12.00,0.10,0.10,19.37
오후 5:00:02,1.20,1.20,12.00,0.10,0.10,17.93
오후 5:00:03,1.20,1.19,12.00,0.10,0.10,16.71
오후 5:00:04,1.20,1.18,12.00,0.10,0.10,15.68
오후 5:00:05,1.20,1.19,12.00,0.10,0.10,15.98
오후 5:00:06,1.20,1.20,12.00,0.10,0.10,17.55
오후 5:00:07,1.20,1.21,12.00,0.10,0.10,19.08
오후 5:00:08,1.20,1.22,12.00,0.10,0.10,19.81
오후 5:00:09,1.20,1.20,12.00,0.10,0.10,18.26
오후 5:00:10,1.20,1.19,12.00,0.10,0.10,16.83
오후 5:00:11,1.20,1.19,12.00,0.10,0.10,15.94
오후 5:00:12,1.20,1.18,12.00,0.10,0.10,15.26
오후 5:00:13,1.20,1.20,12.00,0.10,0.10,16.81
오후 5:00:14,1.20,1.21,12.00,0.10,0.10,18.32
오후 5:00:15,1.20,1.22,12.00,0.10,0.10,19.88
오후 5:00:16,1.20,1.21,12.00,0.10,0.10,18.48
오후 5:00:17,1.20,1.19,12.00,0.10,0.10,17.06
오후 5:00:18,1.20,1.18,12.00,0.10,0.10,15.50
오후 5:00:19,1.20,1.18,12.00,0.10,0.10,14.74
오후 5:00:20,1.20,1.20,12.00,0.10,0.10,16.44
오후 5:00:21,1.20,1.21,12.00,0.10,0.10,18.58
오후 5:00:22,1.20,1.22,12.00,0.10,0.10,20.36
오후 5:00:23,1.20,1.20,12.00,0.10,0.10,18.23
오후 5:00:24,1.20,1.19,12.00,0.10,0.10,16.21
오후 5:00:25,1.20,1.18,12.00,0.10,0.10,14.88
오후 5:00:26,1.20,1.18,12.00,0.10,0.10,14.86
오후 5:00:27,1.20,1.20,12.00,0.10,0.10,16.82
오후 5:00:28,1.20,1.21,12.00,0.10,0.10,18.67
오후 5:00:29,1.20,1.22,12.00,0.10,0.10,19.48
오후 5:00:30,1.20,1.20,12.00,0.10,0.10,17.63
오후 5:00:31,1.20,1.19,12.00,0.10,0.10,16.15
오후 5:00:32,1.20,1.18,12.00,0.10,0.10,15.15
오후 5:00:33,1.20,1.18,12.00,0.10,0.10,14.80
오후 5:00:34,1.20,1.20,12.00,0.10,0.10,16.23
오후 5:00:35,1.20,1.21,12.00,0.10,0.10,17.55
오후 5:00:36,1.20,1.22,12.00,0.10,0.10,19.24
오후 5:00:37,1.20,1.21,12.00,0.10,0.10,18.56
오후 5:00:38,1.20,1.20,12.00,0.10,0.10,16.68
오후 5:00:39,1.20,1.18,12.00,0.10,0.10,15.20
오후 5:00:40,1.20,1.18,12.00,0.10,0.10,14.19
오후 5:00:41,1.20,1.19,12.00,0.10,0.10,15.67
오후 5:00:42,1.20,1.21,12.00,0.10,0.10,17.71
오후 5:00:43,1.20,1.22,12.00,0.10,0.10,19.64
오후 5:00:44,1.20,1.21,12.00,0.10,0.10,18.12
오후 5:00:45,1.20,1.19,12.00,0.10,0.10,16.36
오후 5:00:46,1.20,1.18,12.00,0.10,0.10,14.37
오후 5:00:47,1.20,1.18,12.00,0.10,0.10,13.85
오후 5:00:48,1.20,1.20,12.00,0.10,0.10,16.18
오후 5:00:49,1.20,1.22,12.00,0.10,0.10,18.62
오후 5:00:50,1.20,1.23,12.00,0.10,0.10,19.91
오후 5:00:51,1.20,1.20,12.00,0.10,0.10,17.23
오후 5:00:52,1.20,1.19,12.00,0.10,0.10,15.42
오후 5:00:53,1.20,1.18,12.00,0.10,0.10,13.80
오후 5:00:54,1.20,1.19,12.00,0.10,0.10,14.89
오후 5:00:55,1.20,1.21,12.00,0.10,0.10,17.28
오후 5:00:56,1.20,1.23,12.00,0.10,0.10,19.86
오후 5:00:57,1.20,1.21,12.00,0.10,0.10,18.40
오후 5:00:58,1.20,1.19,12.00,0.10,0.10,15.66
오후 5:00:59,1.20,1.17,12.00,0.10,0.10,13.44
오후 5:01:00,1.20,1.18,12.00,0.10,0.10,14.22
오후 5:01:01,1.20,1.21,12.00,0.10,0.10,17.27
오후 5:01:02,1.20,1.23,12.00,0.10,0.10,20.43
오후 5:01:03,1.20,1.22,12.00,0.10,0.10,18.86
오후 5:01:04,1.20,1.18,12.00,0.10,0.10,15.11
오후 5:01:05,1.20,1.17,12.00,0.10,0.10,12.70
오후 5:01:06,1.20,1.19,12.00,0.10,0.10,14.40
오후 5:01:07,1.20,1.22,12.00,0.10,0.10,18.27
오후 5:01:08,1.20,1.24,12.00,0.10,0.10,21.74
오후 5:01:09,1.20,1.21,12.00,0.10,0.10,18.20
오후 5:01:10,1.20,1.18,12.00,0.10,0.10,14.13
오후 5:01:11,1.20,1.17,12.00,0.10,0.10,12.97
오후 5:01:12,1.20,1.19,12.00,0.10,0.10,15.50
오후 5:01:13,1.20,1.22,12.00,0.10,0.10,18.57
오후 5:01:14,1.20,1.23,12.00,0.10,0.10,19.94
오후 5:01:15,1.20,1.20,12.00,0.10,0.10,17.10
오후 5:01:16,1.20,1.18,12.00,0.10,0.10,14.75
오후 5:01:17,1.20,1.17,12.00,0.10,0.10,13.23
오후 5:01:18,1.20,1.19,12.00,0.10,0.10,15.11
오후 5:01:19,1.20,1.21,12.00,0.10,0.10,17.80
오후 5:01:20,1.20,1.23,12.00,0.10,0.10,20.76
오후 5:01:21,1.20,1.21,12.00,0.10,0.10,18.13
오후 5:01:22,1.20,1.18,12.00,0.10,0.10,14.58
오후 5:01:23,1.20,1.17,12.00,0.10,0.10,12.83
오후 5:01:24,1.20,1.19,12.00,0.10,0.10,14.93
오후 5:01:25,1.20,1.22,12.00,0.10,0.10,18.37
오후 5:01:26,1.20,1.23,12.00,0.10,0.10,20.49
오후 5:01:27,1.20,1.20,12.00,0.10,0.10,17.55
오후 5:01:28,1.20,1.18,12.00,0.10,0.10,14.97
오후 5:01:29,1.20,1.17,12.00,0.10,0.10,13.06
오후 5:01:30,1.20,1.19,12.00,0.10,0.10,15.01
오후 5:01:31,1.20,1.22,12.00,0.10,0.10,18.06
오후 5:01:32,1.20,1.23,12.00,0.10,0.10,20.59
오후 5:01:33,1.20,1.21,12.00,0.10,0.10,18.06
오후 5:01:34,1.20,1.18,12.00,0.10,0.10,14.70
오후 5:01:35,1.20,1.17,12.00,0.10,0.10,12.59
오후 5:01:36,1.20,1.19,12.00,0.10,0.10,14.79
오후 5:01:37,1.20,1.22,12.00,0.10,0.10,18.67
오후 5:01:38,1.20,1.24,12.00,0.10,0.10,20.90
오후 5:01:39,1.20,1.20,12.00,0.10,0.10,17.47
오후 5:01:40,1.20,1.18,12.00,0.10,0.10,14.36
오후 5:01:41,1.20,1.17,12.00,0.10,0.10,12.94
오후 5:01:42,1.20,1.19,12.00,0.10,0.10,15.23
오후 5:01:43,1.20,1.22,12.00,0.10,0.10,18.36
오후 5:01:44,1.20,1.23,12.00,0.10,0.10,20.09
오후 5:01:45,1.20,1.20,12.00,0.10,0.10,17.29
오후 5:01:46,1.20,1.18,12.00,0.10,0.10,14.92
오후 5:01:47,1.20,1.17,12.00,0.10,0.10,13.13
오후 5:01:48,1.20,1.19,12.00,0.10,0.10,14.60
오후 5:01:49,1.20,1.21,12.00,0.10,0.10,17.64
오후 5:01:50,1.20,1.23,12.00,0.10,0.10,20.59
오후 5:01:51,1.20,1.21,12.00,0.10,0.10,18.08
오후 5:01:52,1.20,1.18,12.00,0.10,0.10,14.70
오후 5:01:53,1.20,1.17,12.00,0.10,0.10,12.73
오후 5:01:54,1.20,1.19,12.00,0.10,0.10,14.87
오후 5:01:55,1.20,1.22,12.00,0.10,0.10,18.34
오후 5:01:56,1.20,1.23,12.00,0.10,0.10,20.69
오후 5:01:57,1.20,1.20,12.00,0.10,0.10,17.19
오후 5:01:58,1.20,1.18,12.00,0.10,0.10,14.36
오후 5:01:59,1.20,1.17,12.00,0.10,0.10,13.07
오후 5:02:00,1.20,1.19,12.00,0.10,0.10,15.33
오후 5:02:01,1.20,1.22,12.00,0.10,0.10,18.08
오후 5:02:02,1.20,1.23,12.00,0.10,0.10,20.22
오후 5:02:03,1.20,1.21,12.00,0.10,0.10,17.65
오후 5:02:04,1.20,1.18,12.00,0.10,0.10,14.70
오후 5:02:05,1.20,1.17,12.00,0.10,0.10,12.73
오후 5:02:06,1.20,1.19,12.00,0.10,0.10,14.67
오후 5:02:07,1.20,1.22,12.00,0.10,0.10,18.33
오후 5:02:08,1.20,1.24,12.00,0.10,0.10,21.13
오후 5:02:09,1.20,1.21,12.00,0.10,0.10,17.74
오후 5:02:10,1.20,1.18,12.00,0.10,0.10,13.90
오후 5:02:11,1.20,1.17,12.00,0.10,0.10,12.73
오후 5:02:12,1.20,1.20,12.00,0.10,0.10,15.79
오후 5:02:13,1.20,1.22,12.00,0.10,0.10,18.88
오후 5:02:14,1.20,1.22,12.00,0.10,0.10,19.26
오후 5:02:15,1.20,1.20,12.00,0.10,0.10,16.32
오후 5:02:16,1.20,1.18,12.00,0.10,0.10,13.90
오후 5:02:17,1.20,1.18,12.00,0.10,0.10,13.42
오후 5:02:18,1.20,1.20,12.00,0.10,0.10,16.40
오후 5:02:19,1.20,1.22,12.00,0.10,0.10,18.87
오후 5:02:20,1.20,1.22,12.00,0.10,0.10,18.96
오후 5:02:21,1.20,1.20,12.00,0.10,0.10,16.35
오후 5:02:22,1.20,1.18,12.00,0.10,0.10,14.07
오후 5:02:23,1.20,1.18,12.00,0.10,0.10,13.65
오후 5:02:24,1.20,1.20,12.00,0.10,0.10,15.81
오후 5:02:25,1.20,1.22,12.00,0.10,0.10,18.51
오후 5:02:26,1.20,1.23,12.00,0.10,0.10,20.00
오후 5:02:27,1.20,1.20,12.00,0.10,0.10,17.27
오후 5:02:28,1.20,1.19,12.00,0.10,0.10,15.02
오후 5:02:29,1.20,1.17,12.00,0.10,0.10,13.10
오후 5:02:30,1.20,1.19,12.00,0.10,0.10,14.51
오후 5:02:31,1.20,1.21,12.00,0.10,0.10,17.67
오후 5:02:32,1.20,1.24,12.00,0.10,0.10,20.94
오후 5:02:33,1.20,1.21,12.00,0.10,0.10,18.05
오후 5:02:34,1.20,1.18,12.00,0.10,0.10,14.69
오후 5:02:35,1.20,1.17,12.00,0.10,0.10,12.60
오후 5:02:36,1.20,1.19,12.00,0.10,0.10,14.65
오후 5:02:37,1.20,1.22,12.00,0.10,0.10,18.50
오후 5:02:38,1.20,1.24,12.00,0.10,0.10,21.25
오후 5:02:39,1.20,1.20,12.00,0.10,0.10,17.40
오후 5:02:40,1.20,1.18,12.00,0.10,0.10,14.04
오후 5:02:41,1.20,1.17,12.00,0.10,0.10,13.02
오후 5:02:42,1.20,1.20,12.00,0.10,0.10,15.69
오후 5:02:43,1.20,1.22,12.00,0.10,0.10,18.85
오후 5:02:44,1.20,1.23,12.00,0.10,0.10,20.12
오후 5:02:45,1.20,1.20,12.00,0.10,0.10,16.84
오후 5:02:46,1.20,1.18,12.00,0.10,0.10,14.25
오후 5:02:47,1.20,1.17,12.00,0.10,0.10,13.19
오후 5:02:48,1.20,1.20,12.00,0.10,0.10,15.67
오후 5:02:49,1.20,1.22,12.00,0.10,0.10,18.32
오후 5:02:50,1.20,1.23,12.00,0.10,0.10,20.06
오후 5:02:51,1.20,1.20,12.00,0.10,0.10,17.30
오후 5:02:52,1.20,1.18,12.00,0.10,0.10,14.87
오후 5:02:53,1.20,1.17,12.00,0.10,0.10,12.86
오후 5:02:54,1.20,1.19,12.00,0.10,0.10,14.92
오후 5:02:55,1.20,1.22,12.00,0.10,0.10,18.24
오후 5:02:56,1.20,1.23,12.00,0.10,0.10,20.66
오후 5:02:57,1.20,1.21,12.00,0.10,0.10,17.64
오후 5:02:58,1.20,1.18,12.00,0.10,0.10,14.43
오후 5:02:59,1.20,1.17,12.00,0.10,0.10,12.74
오후 5:03:00,1.20,1.19,12.00,0.10,0.10,15.16
오후 5:03:01,1.20,1.22,12.00,0.10,0.10,18.67
