Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:18:08,1.20,1.05,4.00,0.20,0.20,65.18
오후 5:18:09,1.20,1.05,4.00,0.20,0.20,64.84
오후 5:18:10,1.20,1.05,4.00,0.20,0.20,64.29
오후 5:18:11,1.20,1.05,4.00,0.20,0.20,63.69
오후 5:18:12,1.20,1.05,4.00,0.20,0.20,63.33
오후 5:18:13,1.20,1.05,4.00,0.20,0.20,62.75
오후 5:18:14,1.20,1.05,4.00,0.20,0.20,62.32
오후 5:18:15,1.20,1.05,4.00,0.20,0.20,61.76
오후 5:18:16,1.20,1.05,4.00,0.20,0.20,61.33
오후 5:18:17,1.20,1.05,4.00,0.20,0.20,60.72
오후 5:18:18,1.20,1.05,4.00,0.20,0.20,60.35
오후 5:18:19,1.20,1.05,4.00,0.20,0.20,59.79
오후 5:18:20,1.20,1.05,4.00,0.20,0.20,59.27
오후 5:18:21,1.20,1.05,4.00,0.20,0.20,58.82
오후 5:18:22,1.20,1.05,4.00,0.20,0.20,58.45
오후 5:18:23,1.20,1.05,4.00,0.20,0.20,57.83
오후 5:18:24,1.20,1.05,4.00,0.20,0.20,57.35
오후 5:18:25,1.20,1.05,4.00,0.20,0.20,56.94
오후 5:18:26,1.20,1.05,4.00,0.20,0.20,56.48
오후 5:18:27,1.20,1.05,4.00,0.20,0.20,55.96
오후 5:18:28,1.20,1.05,4.00,0.20,0.20,55.42
오후 5:18:29,1.20,1.05,4.00,0.20,0.20,54.95
오후 5:18:30,1.20,1.05,4.00,0.20,0.20,54.58
오후 5:18:31,1.20,1.05,4.00,0.20,0.20,54.06
오후 5:18:32,1.20,1.05,4.00,0.20,0.20,53.47
오후 5:18:33,1.20,1.06,4.00,0.20,0.20,53.16
오후 5:18:34,1.20,1.05,4.00,0.20,0.20,52.52
오후 5:18:35,1.20,1.05,4.00,0.20,0.20,52.11
오후 5:18:36,1.20,1.06,4.00,0.20,0.20,51.67
오후 5:18:37,1.20,1.06,4.00,0.20,0.20,51.24
오후 5:18:38,1.20,1.06,4.00,0.20,0.20,50.71
오후 5:18:39,1.20,1.06,4.00,0.20,0.20,50.23
오후 5:18:40,1.20,1.06,4.00,0.20,0.20,49.94
오후 5:18:41,1.20,1.05,4.00,0.20,0.20,49.14
오후 5:18:42,1.20,1.06,4.00,0.20,0.20,48.94
오후 5:18:43,1.20,1.06,4.00,0.20,0.20,48.46
오후 5:18:44,1.20,1.06,4.00,0.20,0.20,47.93
오후 5:18:45,1.20,1.06,4.00,0.20,0.20,47.38
오후 5:18:46,1.20,1.06,4.00,0.20,0.20,47.06
오후 5:18:47,1.20,1.06,4.00,0.20,0.20,46.64
오후 5:18:48,1.20,1.06,4.00,0.20,0.20,45.97
오후 5:18:49,1.20,1.06,4.00,0.20,0.20,45.67
오후 5:18:50,1.20,1.06,4.00,0.20,0.20,45.19
오후 5:18:51,1.20,1.06,4.00,0.20,0.20,44.71
오후 5:18:52,1.20,1.06,4.00,0.20,0.20,44.37
오후 5:18:53,1.20,1.06,4.00,0.20,0.20,43.87
오후 5:18:54,1.20,1.06,4.00,0.20,0.20,43.35
오후 5:18:55,1.20,1.06,4.00,0.20,0.20,43.00
오후 5:18:56,1.20,1.06,4.00,0.20,0.20,42.55
오후 5:18:57,1.20,1.06,4.00,0.20,0.20,42.21
오후 5:18:58,1.20,1.06,4.00,0.20,0.20,41.71
오후 5:18:59,1.20,1.07,4.00,0.20,0.20,41.35
오후 5:19:00,1.20,1.06,4.00,0.20,0.20,40.77
오후 5:19:01,1.20,1.07,4.00,0.20,0.20,40.62
오후 5:19:02,1.20,1.07,4.00,0.20,0.20,40.06
오후 5:19:03,1.20,1.07,4.00,0.20,0.20,39.72
오후 5:19:04,1.20,1.07,4.00,0.20,0.20,39.34
오후 5:19:05,1.20,1.07,4.00,0.20,0.20,39.02
오후 5:19:06,1.20,1.07,4.00,0.20,0.20,38.63
오후 5:19:07,1.20,1.08,4.00,0.20,0.20,38.23
오후 5:19:08,1.20,1.08,4.00,0.20,0.20,37.94
오후 5:19:09,1.20,1.08,4.00,0.20,0.20,37.50
오후 5:19:10,1.20,1.08,4.00,0.20,0.20,37.23
오후 5:19:11,1.20,1.08,4.00,0.20,0.20,36.87
오후 5:19:12,1.20,1.08,4.00,0.20,0.20,36.50
오후 5:19:13,1.20,1.08,4.00,0.20,0.20,36.24
오후 5:19:14,1.20,1.09,4.00,0.20,0.20,35.87
오후 5:19:15,1.20,1.09,4.00,0.20,0.20,35.54
오후 5:19:16,1.20,1.09,4.00,0.20,0.20,35.30
오후 5:19:17,1.20,1.09,4.00,0.20,0.20,34.90
오후 5:19:18,1.20,1.09,4.00,0.20,0.20,34.65
오후 5:19:19,1.20,1.09,4.00,0.20,0.20,34.29
오후 5:19:20,1.20,1.09,4.00,0.20,0.20,34.00
오후 5:19:21,1.20,1.09,4.00,0.20,0.20,33.67
오후 5:19:22,1.20,1.10,4.00,0.20,0.20,33.46
오후 5:19:23,1.20,1.10,4.00,0.20,0.20,33.03
오후 5:19:24,1.20,1.10,4.00,0.20,0.20,32.76
오후 5:19:25,1.20,1.10,4.00,0.20,0.20,32.55
오후 5:19:26,1.20,1.10,4.00,0.20,0.20,32.11
오후 5:19:27,1.20,1.10,4.00,0.20,0.20,31.94
오후 5:19:28,1.20,1.10,4.00,0.20,0.20,31.47
오후 5:19:29,1.20,1.10,4.00,0.20,0.20,31.42
오후 5:19:30,1.20,1.10,4.00,0.20,0.20,31.04
오후 5:19:31,1.20,1.11,4.00,0.20,0.20,30.75
오후 5:19:32,1.20,1.11,4.00,0.20,0.20,30.50
오후 5:19:33,1.20,1.11,4.00,0.20,0.20,30.28
오후 5:19:34,1.20,1.11,4.00,0.20,0.20,29.97
오후 5:19:35,1.20,1.11,4.00,0.20,0.20,29.63
오후 5:19:36,1.20,1.11,4.00,0.20,0.20,29.49
오후 5:19:37,1.20,1.11,4.00,0.20,0.20,29.20
오후 5:19:38,1.20,1.11,4.00,0.20,0.20,28.92
오후 5:19:39,1.20,1.11,4.00,0.20,0.20,28.72
오후 5:19:40,1.20,1.12,4.00,0.20,0.20,28.47
오후 5:19:41,1.20,1.12,4.00,0.20,0.20,28.20
오후 5:19:42,1.20,1.12,4.00,0.20,0.20,28.03
오후 5:19:43,1.20,1.12,4.00,0.20,0.20,27.84
오후 5:19:44,1.20,1.12,4.00,0.20,0.20,27.53
오후 5:19:45,1.20,1.12,4.00,0.20,0.20,27.42
오후 5:19:46,1.20,1.12,4.00,0.20,0.20,27.24
오후 5:19:47,1.20,1.12,4.00,0.20,0.20,26.92
오후 5:19:48,1.20,1.12,4.00,0.20,0.20,26.72
오후 5:19:49,1.20,1.13,4.00,0.20,0.20,26.54
오후 5:19:50,1.20,1.13,4.00,0.20,0.20,26.35
오후 5:19:51,1.20,1.13,4.00,0.20,0.20,26.07
오후 5:19:52,1.20,1.13,4.00,0.20,0.20,25.99
오후 5:19:53,1.20,1.13,4.00,0.20,0.20,25.73
오후 5:19:54,1.20,1.13,4.00,0.20,0.20,25.63
오후 5:19:55,1.20,1.13,4.00,0.20,0.20,25.36
오후 5:19:56,1.20,1.13,4.00,0.20,0.20,25.13
오후 5:19:57,1.20,1.14,4.00,0.20,0.20,25.07
오후 5:19:58,1.20,1.14,4.00,0.20,0.20,24.90
오후 5:19:59,1.20,1.14,4.00,0.20,0.20,24.65
오후 5:20:00,1.20,1.14,4.00,0.20,0.20,24.46
오후 5:20:01,1.20,1.14,4.00,0.20,0.20,24.38
오후 5:20:02,1.20,1.14,4.00,0.20,0.20,24.10
오후 5:20:03,1.20,1.14,4.00,0.20,0.20,24.02
오후 5:20:04,1.20,1.14,4.00,0.20,0.20,23.84
오후 5:20:05,1.20,1.14,4.00,0.20,0.20,23.80
오후 5:20:06,1.20,1.14,4.00,0.20,0.20,23.59
오후 5:20:07,1.20,1.15,4.00,0.20,0.20,23.46
오후 5:20:08,1.20,1.15,4.00,0.20,0.20,23.22
오후 5:20:09,1.20,1.15,4.00,0.20,0.20,23.15
오후 5:20:10,1.20,1.15,4.00,0.20,0.20,22.89
오후 5:20:11,1.20,1.15,4.00,0.20,0.20,22.94
오후 5:20:12,1.20,1.15,4.00,0.20,0.20,22.71
오후 5:20:13,1.20,1.15,4.00,0.20,0.20,22.55
오후 5:20:14,1.20,1.15,4.00,0.20,0.20,22.61
오후 5:20:15,1.20,1.15,4.00,0.20,0.20,22.31
오후 5:20:16,1.20,1.15,4.00,0.20,0.20,22.30
오후 5:20:17,1.20,1.15,4.00,0.20,0.20,21.91
오후 5:20:18,1.20,1.16,4.00,0.20,0.20,22.08
오후 5:20:19,1.20,1.16,4.00,0.20,0.20,21.89
오후 5:20:20,1.20,1.16,4.00,0.20,0.20,21.67
오후 5:20:21,1.20,1.16,4.00,0.20,0.20,21.64
오후 5:20:22,1.20,1.16,4.00,0.20,0.20,21.58
오후 5:20:23,1.20,1.16,4.00,0.20,0.20,21.51
오후 5:20:24,1.20,1.16,4.00,0.20,0.20,21.37
오후 5:20:25,1.20,1.16,4.00,0.20,0.20,21.18
오후 5:20:26,1.20,1.16,4.00,0.20,0.20,21.14
오후 5:20:27,1.20,1.16,4.00,0.20,0.20,21.03
오후 5:20:28,1.20,1.16,4.00,0.20,0.20,20.95
오후 5:20:29,1.20,1.16,4.00,0.20,0.20,20.79
오후 5:20:30,1.20,1.17,4.00,0.20,0.20,20.81
오후 5:20:31,1.20,1.17,4.00,0.20,0.20,20.67
오후 5:20:32,1.20,1.17,4.00,0.20,0.20,20.59
오후 5:20:33,1.20,1.17,4.00,0.20,0.20,20.58
오후 5:20:34,1.20,1.17,4.00,0.20,0.20,20.37
오후 5:20:35,1.20,1.17,4.00,0.20,0.20,20.34
오후 5:20:36,1.20,1.17,4.00,0.20,0.20,20.46
오후 5:20:37,1.20,1.17,4.00,0.20,0.20,20.18
오후 5:20:38,1.20,1.17,4.00,0.20,0.20,20.04
오후 5:20:39,1.20,1.17,4.00,0.20,0.20,20.13
오후 5:20:40,1.20,1.17,4.00,0.20,0.20,19.96
오후 5:20:41,1.20,1.17,4.00,0.20,0.20,20.04
오후 5:20:42,1.20,1.18,4.00,0.20,0.20,20.00
오후 5:20:43,1.20,1.18,4.00,0.20,0.20,19.90
오후 5:20:44,1.20,1.18,4.00,0.20,0.20,19.85
오후 5:20:45,1.20,1.18,4.00,0.20,0.20,19.72
오후 5:20:46,1.20,1.18,4.00,0.20,0.20,19.71
오후 5:20:47,1.20,1.18,4.00,0.20,0.20,19.57
오후 5:20:48,1.20,1.18,4.00,0.20,0.20,19.53
오후 5:20:49,1.20,1.17,4.00,0.20,0.20,19.31
오후 5:20:50,1.20,1.18,4.00,0.20,0.20,19.36
오후 5:20:51,1.20,1.17,4.00,0.20,0.20,19.18
오후 5:20:52,1.20,1.18,4.00,0.20,0.20,19.32
오후 5:20:53,1.20,1.18,4.00,0.20,0.20,19.32
오후 5:20:54,1.20,1.18,4.00,0.20,0.20,19.35
오후 5:20:55,1.20,1.18,4.00,0.20,0.20,19.30
오후 5:20:56,1.20,1.18,4.00,0.20,0.20,19.22
오후 5:20:57,1.20,1.18,4.00,0.20,0.20,19.10
오후 5:20:58,1.20,1.18,4.00,0.20,0.20,19.08
오후 5:20:59,1.20,1.18,4.00,0.20,0.20,18.96
오후 5:21:00,1.20,1.18,4.00,0.20,0.20,19.00
오후 5:21:01,1.20,1.18,4.00,0.20,0.20,18.93
오후 5:21:02,1.20,1.18,4.00,0.20,0.20,18.84
오후 5:21:03,1.20,1.18,4.00,0.20,0.20,18.71
오후 5:21:04,1.20,1.18,4.00,0.20,0.20,18.75
오후 5:21:05,1.20,1.18,4.00,0.20,0.20,18.58
오후 5:21:06,1.20,1.19,4.00,0.20,0.20,18.83
오후 5:21:07,1.20,1.19,4.00,0.20,0.20,18.84
오후 5:21:08,1.20,1.19,4.00,0.20,0.20,18.88
오후 5:21:09,1.20,1.19,4.00,0.20,0.20,18.70
오후 5:21:10,1.20,1.19,4.00,0.20,0.20,18.66
오후 5:21:11,1.20,1.19,4.00,0.20,0.20,18.72
오후 5:21:12,1.20,1.19,4.00,0.20,0.20,18.63
오후 5:21:13,1.20,1.19,4.00,0.20,0.20,18.53
오후 5:21:14,1.20,1.19,4.00,0.20,0.20,18.52
오후 5:21:15,1.20,1.19,4.00,0.20,0.20,18.41
오후 5:21:16,1.20,1.19,4.00,0.20,0.20,18.42
오후 5:21:17,1.20,1.19,4.00,0.20,0.20,18.35
오후 5:21:18,1.20,1.19,4.00,0.20,0.20,18.38
오후 5:21:19,1.20,1.19,4.00,0.20,0.20,18.34
