Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:17:15,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 5:15:10,0.00,0.03,4.00,0.10,0.10,100.00
오후 5:15:11,1.20,0.03,4.00,0.10,0.10,48.19
오후 5:15:12,1.20,0.18,4.00,0.10,0.10,57.47
오후 5:15:13,1.20,0.42,4.00,0.10,0.10,67.36
오후 5:15:14,1.20,0.59,4.00,0.10,0.10,64.47
오후 5:15:15,1.20,0.71,4.00,0.10,0.10,62.75
오후 5:15:16,1.20,0.80,4.00,0.10,0.10,61.07
오후 5:15:17,1.20,0.87,4.00,0.10,0.10,60.04
오후 5:15:18,1.20,0.92,4.00,0.10,0.10,58.34
오후 5:15:19,1.20,0.96,4.00,0.10,0.10,57.09
오후 5:15:20,1.20,0.99,4.00,0.10,0.10,56.00
오후 5:15:21,1.20,1.01,4.00,0.10,0.10,54.94
오후 5:15:22,1.20,1.02,4.00,0.10,0.10,53.53
오후 5:15:23,1.20,1.03,4.00,0.10,0.10,52.61
오후 5:15:24,1.20,1.04,4.00,0.10,0.10,51.73
오후 5:15:25,1.20,1.04,4.00,0.10,0.10,50.60
오후 5:15:26,1.20,1.05,4.00,0.10,0.10,49.83
오후 5:15:27,1.20,1.05,4.00,0.10,0.10,48.63
오후 5:15:28,1.20,1.05,4.00,0.10,0.10,47.87
오후 5:15:29,1.20,1.05,4.00,0.10,0.10,46.99
오후 5:15:30,1.20,1.05,4.00,0.10,0.10,45.84
오후 5:15:31,1.20,1.06,4.00,0.10,0.10,45.15
오후 5:15:32,1.20,1.06,4.00,0.10,0.10,43.97
오후 5:15:33,1.20,1.06,4.00,0.10,0.10,43.40
오후 5:15:34,1.20,1.06,4.00,0.10,0.10,42.49
오후 5:15:35,1.20,1.06,4.00,0.10,0.10,41.34
오후 5:15:36,1.20,1.07,4.00,0.10,0.10,40.97
오후 5:15:37,1.20,1.07,4.00,0.10,0.10,39.74
오후 5:15:38,1.20,1.07,4.00,0.10,0.10,39.35
오후 5:15:39,1.20,1.07,4.00,0.10,0.10,38.34
오후 5:15:40,1.20,1.07,4.00,0.10,0.10,37.69
오후 5:15:41,1.20,1.08,4.00,0.10,0.10,37.22
오후 5:15:42,1.20,1.08,4.00,0.10,0.10,36.20
오후 5:15:43,1.20,1.09,4.00,0.10,0.10,35.91
오후 5:15:44,1.20,1.09,4.00,0.10,0.10,35.13
오후 5:15:45,1.20,1.09,4.00,0.10,0.10,34.51
오후 5:15:46,1.20,1.09,4.00,0.10,0.10,33.81
오후 5:15:47,1.20,1.10,4.00,0.10,0.10,33.46
오후 5:15:48,1.20,1.10,4.00,0.10,0.10,32.57
오후 5:15:49,1.20,1.10,4.00,0.10,0.10,32.01
오후 5:15:50,1.20,1.10,4.00,0.10,0.10,31.54
오후 5:15:51,1.20,1.11,4.00,0.10,0.10,31.07
오후 5:15:52,1.20,1.11,4.00,0.10,0.10,30.34
오후 5:15:53,1.20,1.11,4.00,0.10,0.10,29.95
오후 5:15:54,1.20,1.11,4.00,0.10,0.10,29.54
오후 5:15:55,1.20,1.12,4.00,0.10,0.10,29.02
오후 5:15:56,1.20,1.12,4.00,0.10,0.10,28.41
오후 5:15:57,1.20,1.12,4.00,0.10,0.10,28.12
오후 5:15:58,1.20,1.12,4.00,0.10,0.10,27.71
오후 5:15:59,1.20,1.13,4.00,0.10,0.10,27.25
오후 5:16:00,1.20,1.13,4.00,0.10,0.10,26.88
오후 5:16:01,1.20,1.13,4.00,0.10,0.10,26.52
오후 5:16:02,1.20,1.13,4.00,0.10,0.10,26.12
오후 5:16:03,1.20,1.13,4.00,0.10,0.10,25.73
오후 5:16:04,1.20,1.14,4.00,0.10,0.10,25.27
오후 5:16:05,1.20,1.14,4.00,0.10,0.10,25.07
오후 5:16:06,1.20,1.14,4.00,0.10,0.10,24.86
오후 5:16:07,1.20,1.14,4.00,0.10,0.10,24.37
오후 5:16:08,1.20,1.15,4.00,0.10,0.10,24.19
오후 5:16:09,1.20,1.15,4.00,0.10,0.10,23.79
오후 5:16:10,1.20,1.15,4.00,0.10,0.10,23.81
오후 5:16:11,1.20,1.15,4.00,0.10,0.10,23.16
오후 5:16:12,1.20,1.15,4.00,0.10,0.10,23.28
오후 5:16:13,1.20,1.15,4.00,0.10,0.10,22.70
오후 5:16:14,1.20,1.16,4.00,0.10,0.10,22.88
오후 5:16:15,1.20,1.16,4.00,0.10,0.10,22.45
오후 5:16:16,1.20,1.16,4.00,0.10,0.10,22.27
오후 5:16:17,1.20,1.16,4.00,0.10,0.10,22.03
오후 5:16:18,1.20,1.16,4.00,0.10,0.10,21.91
오후 5:16:19,1.20,1.17,4.00,0.10,0.10,21.68
오후 5:16:20,1.20,1.17,4.00,0.10,0.10,21.44
오후 5:16:21,1.20,1.17,4.00,0.10,0.10,21.42
오후 5:16:22,1.20,1.17,4.00,0.10,0.10,21.15
오후 5:16:23,1.20,1.17,4.00,0.10,0.10,21.23
오후 5:16:24,1.20,1.17,4.00,0.10,0.10,21.05
오후 5:16:25,1.20,1.18,4.00,0.10,0.10,20.89
오후 5:16:26,1.20,1.18,4.00,0.10,0.10,20.58
오후 5:16:27,1.20,1.18,4.00,0.10,0.10,20.52
오후 5:16:28,1.20,1.18,4.00,0.10,0.10,20.61
오후 5:16:29,1.20,1.18,4.00,0.10,0.10,20.55
오후 5:16:30,1.20,1.18,4.00,0.10,0.10,20.43
오후 5:16:31,1.20,1.18,4.00,0.10,0.10,20.34
오후 5:16:32,1.20,1.18,4.00,0.10,0.10,20.26
오후 5:16:33,1.20,1.18,4.00,0.10,0.10,20.03
오후 5:16:34,1.20,1.18,4.00,0.10,0.10,19.88
오후 5:16:35,1.20,1.18,4.00,0.10,0.10,19.86
오후 5:16:36,1.20,1.18,4.00,0.10,0.10,19.58
오후 5:16:37,1.20,1.18,4.00,0.10,0.10,19.82
오후 5:16:38,1.20,1.19,4.00,0.10,0.10,19.84
오후 5:16:39,1.20,1.19,4.00,0.10,0.10,19.95
오후 5:16:40,1.20,1.19,4.00,0.10,0.10,19.63
오후 5:16:41,1.20,1.19,4.00,0.10,0.10,19.74
오후 5:16:42,1.20,1.19,4.00,0.10,0.10,19.58
오후 5:16:43,1.20,1.19,4.00,0.10,0.10,19.38
오후 5:16:44,1.20,1.19,4.00,0.10,0.10,19.44
오후 5:16:45,1.20,1.19,4.00,0.10,0.10,19.46
오후 5:16:46,1.20,1.19,4.00,0.10,0.10,19.42
오후 5:16:47,1.20,1.19,4.00,0.10,0.10,19.24
오후 5:16:48,1.20,1.19,4.00,0.10,0.10,19.28
오후 5:16:49,1.20,1.19,4.00,0.10,0.10,18.87
오후 5:16:50,1.20,1.19,4.00,0.10,0.10,19.11
오후 5:16:51,1.20,1.19,4.00,0.10,0.10,18.88
오후 5:16:52,1.20,1.19,4.00,0.10,0.10,18.92
오후 5:16:53,1.20,1.19,4.00,0.10,0.10,18.79
오후 5:16:54,1.20,1.19,4.00,0.10,0.10,18.90
오후 5:16:55,1.20,1.19,4.00,0.10,0.10,18.86
오후 5:16:56,1.20,1.19,4.00,0.10,0.10,18.76
오후 5:16:57,1.20,1.19,4.00,0.10,0.10,18.67
오후 5:16:58,1.20,1.20,4.00,0.10,0.10,18.99
오후 5:16:59,1.20,1.20,4.00,0.10,0.10,18.74
오후 5:17:00,1.20,1.19,4.00,0.10,0.10,18.50
오후 5:17:01,1.20,1.20,4.00,0.10,0.10,18.81
오후 5:17:02,1.20,1.19,4.00,0.10,0.10,18.38
오후 5:17:03,1.20,1.19,4.00,0.10,0.10,18.62
오후 5:17:04,1.20,1.19,4.00,0.10,0.10,18.55
오후 5:17:05,1.20,1.19,4.00,0.10,0.10,18.51
