Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:39:35,1.20,1.13,4.00,0.10,0.10,26.40
오후 4:39:36,1.20,1.13,4.00,0.10,0.10,26.01
오후 4:39:37,1.20,1.14,4.00,0.10,0.10,25.71
오후 4:39:38,1.20,1.14,4.00,0.10,0.10,25.29
오후 4:39:39,1.20,1.14,4.00,0.10,0.10,25.01
오후 4:39:40,1.20,1.14,4.00,0.10,0.10,24.74
오후 4:39:41,1.20,1.14,4.00,0.10,0.10,24.44
오후 4:39:42,1.20,1.15,4.00,0.10,0.10,24.18
오후 4:39:43,1.20,1.15,4.00,0.10,0.10,23.88
오후 4:39:44,1.20,1.15,4.00,0.10,0.10,23.52
오후 4:39:45,1.20,1.15,4.00,0.10,0.10,23.29
오후 4:39:46,1.20,1.15,4.00,0.10,0.10,23.11
오후 4:39:47,1.20,1.16,4.00,0.10,0.10,22.89
오후 4:39:48,1.20,1.16,4.00,0.10,0.10,22.71
오후 4:39:49,1.20,1.16,4.00,0.10,0.10,22.52
오후 4:39:50,1.20,1.16,4.00,0.10,0.10,22.29
오후 4:39:51,1.20,1.16,4.00,0.10,0.10,22.07
오후 4:39:52,1.20,1.16,4.00,0.10,0.10,21.83
오후 4:39:53,1.20,1.17,4.00,0.10,0.10,21.69
오후 4:39:54,1.20,1.17,4.00,0.10,0.10,21.55
오후 4:39:55,1.20,1.17,4.00,0.10,0.10,21.39
오후 4:39:56,1.20,1.17,4.00,0.10,0.10,21.13
오후 4:39:57,1.20,1.17,4.00,0.10,0.10,20.99
오후 4:39:58,1.20,1.17,4.00,0.10,0.10,20.90
오후 4:39:59,1.20,1.17,4.00,0.10,0.10,20.77
오후 4:40:00,1.20,1.18,4.00,0.10,0.10,20.72
오후 4:40:01,1.20,1.18,4.00,0.10,0.10,20.57
오후 4:40:02,1.20,1.18,4.00,0.10,0.10,20.42
오후 4:40:03,1.20,1.18,4.00,0.10,0.10,20.37
오후 4:40:04,1.20,1.18,4.00,0.10,0.10,20.29
오후 4:40:05,1.20,1.18,4.00,0.10,0.10,20.21
오후 4:40:06,1.20,1.18,4.00,0.10,0.10,20.06
오후 4:40:07,1.20,1.18,4.00,0.10,0.10,20.09
오후 4:40:08,1.20,1.18,4.00,0.10,0.10,19.87
오후 4:40:09,1.20,1.18,4.00,0.10,0.10,19.84
오후 4:40:10,1.20,1.18,4.00,0.10,0.10,19.77
오후 4:40:11,1.20,1.19,4.00,0.10,0.10,19.74
오후 4:40:12,1.20,1.19,4.00,0.10,0.10,19.62
오후 4:40:13,1.20,1.19,4.00,0.10,0.10,19.55
오후 4:40:14,1.20,1.19,4.00,0.10,0.10,19.45
오후 4:40:15,1.20,1.19,4.00,0.10,0.10,19.41
오후 4:40:16,1.20,1.19,4.00,0.10,0.10,19.33
오후 4:40:17,1.20,1.19,4.00,0.10,0.10,19.30
오후 4:40:18,1.20,1.19,4.00,0.10,0.10,19.19
오후 4:40:19,1.20,1.19,4.00,0.10,0.10,19.23
오후 4:40:20,1.20,1.19,4.00,0.10,0.10,19.08
오후 4:40:21,1.20,1.19,4.00,0.10,0.10,19.08
오후 4:40:22,1.20,1.19,4.00,0.10,0.10,19.01
오후 4:40:23,1.20,1.19,4.00,0.10,0.10,19.01
오후 4:40:24,1.20,1.19,4.00,0.10,0.10,18.94
오후 4:40:25,1.20,1.19,4.00,0.10,0.10,18.85
오후 4:40:26,1.20,1.19,4.00,0.10,0.10,18.81
오후 4:40:27,1.20,1.19,4.00,0.10,0.10,18.85
오후 4:40:28,1.20,1.19,4.00,0.10,0.10,18.76
오후 4:40:29,1.20,1.19,4.00,0.10,0.10,18.68
오후 4:40:30,1.20,1.19,4.00,0.10,0.10,18.65
오후 4:40:31,1.20,1.19,4.00,0.10,0.10,18.59
오후 4:40:32,1.20,1.19,4.00,0.10,0.10,18.61
오후 4:40:33,1.20,1.19,4.00,0.10,0.10,18.55
