Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:36:48,1.20,1.05,4.00,0.30,0.30,72.35
오후 5:36:49,1.20,1.05,4.00,0.30,0.30,71.95
오후 5:36:50,1.20,1.05,4.00,0.30,0.30,71.68
오후 5:36:51,1.20,1.05,4.00,0.30,0.30,71.32
오후 5:36:52,1.20,1.05,4.00,0.30,0.30,71.03
오후 5:36:53,1.20,1.05,4.00,0.30,0.30,70.59
오후 5:36:54,1.20,1.05,4.00,0.30,0.30,70.21
오후 5:36:55,1.20,1.05,4.00,0.30,0.30,69.97
오후 5:36:56,1.20,1.05,4.00,0.30,0.30,69.72
오후 5:36:57,1.20,1.05,4.00,0.30,0.30,69.21
오후 5:36:58,1.20,1.05,4.00,0.30,0.30,68.94
오후 5:36:59,1.20,1.05,4.00,0.30,0.30,68.82
오후 5:37:00,1.20,1.05,4.00,0.30,0.30,68.16
오후 5:37:01,1.20,1.05,4.00,0.30,0.30,67.90
오후 5:37:02,1.20,1.05,4.00,0.30,0.30,67.55
오후 5:37:03,1.20,1.05,4.00,0.30,0.30,67.35
오후 5:37:04,1.20,1.05,4.00,0.30,0.30,67.04
오후 5:37:05,1.20,1.05,4.00,0.30,0.30,66.50
오후 5:37:06,1.20,1.05,4.00,0.30,0.30,66.21
오후 5:37:07,1.20,1.05,4.00,0.30,0.30,66.02
오후 5:37:08,1.20,1.05,4.00,0.30,0.30,65.62
오후 5:37:09,1.20,1.05,4.00,0.30,0.30,65.19
오후 5:37:10,1.20,1.05,4.00,0.30,0.30,65.07
오후 5:37:11,1.20,1.05,4.00,0.30,0.30,64.53
오후 5:37:12,1.20,1.05,4.00,0.30,0.30,64.39
오후 5:37:13,1.20,1.05,4.00,0.30,0.30,63.88
오후 5:37:14,1.20,1.05,4.00,0.30,0.30,63.56
오후 5:37:15,1.20,1.05,4.00,0.30,0.30,63.34
오후 5:37:16,1.20,1.05,4.00,0.30,0.30,63.08
오후 5:37:17,1.20,1.05,4.00,0.30,0.30,62.40
오후 5:37:18,1.20,1.05,4.00,0.30,0.30,62.41
오후 5:37:19,1.20,1.05,4.00,0.30,0.30,61.93
오후 5:37:20,1.20,1.05,4.00,0.30,0.30,61.56
오후 5:37:21,1.20,1.05,4.00,0.30,0.30,61.21
오후 5:37:22,1.20,1.05,4.00,0.30,0.30,61.15
오후 5:37:23,1.20,1.05,4.00,0.30,0.30,60.58
오후 5:37:24,1.20,1.05,4.00,0.30,0.30,60.41
오후 5:37:25,1.20,1.05,4.00,0.30,0.30,59.86
오후 5:37:26,1.20,1.05,4.00,0.30,0.30,59.62
오후 5:37:27,1.20,1.05,4.00,0.30,0.30,59.34
오후 5:37:28,1.20,1.05,4.00,0.30,0.30,58.81
오후 5:37:29,1.20,1.05,4.00,0.30,0.30,58.71
오후 5:37:30,1.20,1.05,4.00,0.30,0.30,58.44
오후 5:37:31,1.20,1.05,4.00,0.30,0.30,57.97
오후 5:37:32,1.20,1.05,4.00,0.30,0.30,57.59
오후 5:37:33,1.20,1.05,4.00,0.30,0.30,57.45
오후 5:37:34,1.20,1.05,4.00,0.30,0.30,57.00
오후 5:37:35,1.20,1.05,4.00,0.30,0.30,56.64
오후 5:37:36,1.20,1.05,4.00,0.30,0.30,56.43
오후 5:37:37,1.20,1.05,4.00,0.30,0.30,56.07
오후 5:37:38,1.20,1.05,4.00,0.30,0.30,55.61
오후 5:37:39,1.20,1.05,4.00,0.30,0.30,55.40
오후 5:37:40,1.20,1.05,4.00,0.30,0.30,55.20
오후 5:37:41,1.20,1.05,4.00,0.30,0.30,54.67
오후 5:37:42,1.20,1.05,4.00,0.30,0.30,54.39
오후 5:37:43,1.20,1.05,4.00,0.30,0.30,54.07
오후 5:37:44,1.20,1.05,4.00,0.30,0.30,53.74
오후 5:37:45,1.20,1.05,4.00,0.30,0.30,53.47
오후 5:37:46,1.20,1.05,4.00,0.30,0.30,52.99
오후 5:37:47,1.20,1.05,4.00,0.30,0.30,52.77
오후 5:37:48,1.20,1.05,4.00,0.30,0.30,52.44
오후 5:37:49,1.20,1.05,4.00,0.30,0.30,52.27
오후 5:37:50,1.20,1.05,4.00,0.30,0.30,51.86
오후 5:37:51,1.20,1.05,4.00,0.30,0.30,51.44
오후 5:37:52,1.20,1.05,4.00,0.30,0.30,51.29
오후 5:37:53,1.20,1.05,4.00,0.30,0.30,50.85
오후 5:37:54,1.20,1.05,4.00,0.30,0.30,50.47
오후 5:37:55,1.20,1.05,4.00,0.30,0.30,50.21
오후 5:37:56,1.20,1.05,4.00,0.30,0.30,49.93
오후 5:37:57,1.20,1.05,4.00,0.30,0.30,49.58
오후 5:37:58,1.20,1.05,4.00,0.30,0.30,49.31
오후 5:37:59,1.20,1.05,4.00,0.30,0.30,48.89
오후 5:38:00,1.20,1.05,4.00,0.30,0.30,48.55
오후 5:38:01,1.20,1.05,4.00,0.30,0.30,48.39
오후 5:38:02,1.20,1.06,4.00,0.30,0.30,48.05
오후 5:38:03,1.20,1.06,4.00,0.30,0.30,47.69
오후 5:38:04,1.20,1.06,4.00,0.30,0.30,47.40
오후 5:38:05,1.20,1.05,4.00,0.30,0.30,46.99
오후 5:38:06,1.20,1.06,4.00,0.30,0.30,46.88
오후 5:38:07,1.20,1.06,4.00,0.30,0.30,46.38
오후 5:38:08,1.20,1.06,4.00,0.30,0.30,46.23
오후 5:38:09,1.20,1.06,4.00,0.30,0.30,45.89
오후 5:38:10,1.20,1.06,4.00,0.30,0.30,45.52
오후 5:38:11,1.20,1.06,4.00,0.30,0.30,45.24
오후 5:38:12,1.20,1.06,4.00,0.30,0.30,44.91
오후 5:38:13,1.20,1.06,4.00,0.30,0.30,44.72
오후 5:38:14,1.20,1.06,4.00,0.30,0.30,44.34
오후 5:38:15,1.20,1.06,4.00,0.30,0.30,44.01
오후 5:38:16,1.20,1.06,4.00,0.30,0.30,43.90
오후 5:38:17,1.20,1.06,4.00,0.30,0.30,43.48
오후 5:38:18,1.20,1.06,4.00,0.30,0.30,43.20
오후 5:38:19,1.20,1.06,4.00,0.30,0.30,42.89
오후 5:38:20,1.20,1.06,4.00,0.30,0.30,42.60
오후 5:38:21,1.20,1.06,4.00,0.30,0.30,42.34
오후 5:38:22,1.20,1.06,4.00,0.30,0.30,42.16
오후 5:38:23,1.20,1.06,4.00,0.30,0.30,41.56
오후 5:38:24,1.20,1.06,4.00,0.30,0.30,41.58
오후 5:38:25,1.20,1.06,4.00,0.30,0.30,41.20
오후 5:38:26,1.20,1.06,4.00,0.30,0.30,40.88
오후 5:38:27,1.20,1.06,4.00,0.30,0.30,40.62
오후 5:38:28,1.20,1.07,4.00,0.30,0.30,40.49
오후 5:38:29,1.20,1.07,4.00,0.30,0.30,40.18
오후 5:38:30,1.20,1.07,4.00,0.30,0.30,39.72
오후 5:38:31,1.20,1.07,4.00,0.30,0.30,39.72
오후 5:38:32,1.20,1.07,4.00,0.30,0.30,39.26
오후 5:38:33,1.20,1.07,4.00,0.30,0.30,39.12
오후 5:38:34,1.20,1.07,4.00,0.30,0.30,38.73
오후 5:38:35,1.20,1.07,4.00,0.30,0.30,38.69
오후 5:38:36,1.20,1.07,4.00,0.30,0.30,38.16
오후 5:38:37,1.20,1.07,4.00,0.30,0.30,38.09
오후 5:38:38,1.20,1.07,4.00,0.30,0.30,37.70
오후 5:38:39,1.20,1.07,4.00,0.30,0.30,37.63
오후 5:38:40,1.20,1.08,4.00,0.30,0.30,37.29
오후 5:38:41,1.20,1.08,4.00,0.30,0.30,37.27
오후 5:38:42,1.20,1.08,4.00,0.30,0.30,36.85
오후 5:38:43,1.20,1.08,4.00,0.30,0.30,36.80
오후 5:38:44,1.20,1.08,4.00,0.30,0.30,36.44
오후 5:38:45,1.20,1.08,4.00,0.30,0.30,36.30
오후 5:38:46,1.20,1.08,4.00,0.30,0.30,36.07
오후 5:38:47,1.20,1.08,4.00,0.30,0.30,35.73
오후 5:38:48,1.20,1.08,4.00,0.30,0.30,35.57
오후 5:38:49,1.20,1.09,4.00,0.30,0.30,35.43
오후 5:38:50,1.20,1.09,4.00,0.30,0.30,35.13
오후 5:38:51,1.20,1.09,4.00,0.30,0.30,34.92
오후 5:38:52,1.20,1.09,4.00,0.30,0.30,34.72
오후 5:38:53,1.20,1.09,4.00,0.30,0.30,34.41
오후 5:38:54,1.20,1.09,4.00,0.30,0.30,34.31
오후 5:38:55,1.20,1.09,4.00,0.30,0.30,33.90
오후 5:38:56,1.20,1.09,4.00,0.30,0.30,33.94
오후 5:38:57,1.20,1.09,4.00,0.30,0.30,33.84
오후 5:38:58,1.20,1.09,4.00,0.30,0.30,33.47
오후 5:38:59,1.20,1.10,4.00,0.30,0.30,33.37
오후 5:39:00,1.20,1.09,4.00,0.30,0.30,32.86
오후 5:39:01,1.20,1.09,4.00,0.30,0.30,32.75
오후 5:39:02,1.20,1.10,4.00,0.30,0.30,32.82
오후 5:39:03,1.20,1.10,4.00,0.30,0.30,32.55
오후 5:39:04,1.20,1.10,4.00,0.30,0.30,32.08
오후 5:39:05,1.20,1.10,4.00,0.30,0.30,32.09
오후 5:39:06,1.20,1.10,4.00,0.30,0.30,31.86
오후 5:39:07,1.20,1.10,4.00,0.30,0.30,31.55
오후 5:39:08,1.20,1.10,4.00,0.30,0.30,31.48
오후 5:39:09,1.20,1.10,4.00,0.30,0.30,31.23
오후 5:39:10,1.20,1.10,4.00,0.30,0.30,31.03
오후 5:39:11,1.20,1.10,4.00,0.30,0.30,30.79
오후 5:39:12,1.20,1.10,4.00,0.30,0.30,30.81
오후 5:39:13,1.20,1.10,4.00,0.30,0.30,30.44
오후 5:39:14,1.20,1.10,4.00,0.30,0.30,30.33
오후 5:39:15,1.20,1.11,4.00,0.30,0.30,30.27
오후 5:39:16,1.20,1.11,4.00,0.30,0.30,29.81
오후 5:39:17,1.20,1.11,4.00,0.30,0.30,29.79
오후 5:39:18,1.20,1.11,4.00,0.30,0.30,29.53
오후 5:39:19,1.20,1.11,4.00,0.30,0.30,29.37
오후 5:39:20,1.20,1.11,4.00,0.30,0.30,29.25
오후 5:39:21,1.20,1.11,4.00,0.30,0.30,29.10
오후 5:39:22,1.20,1.11,4.00,0.30,0.30,28.86
오후 5:39:23,1.20,1.11,4.00,0.30,0.30,28.51
오후 5:39:24,1.20,1.11,4.00,0.30,0.30,28.56
오후 5:39:25,1.20,1.11,4.00,0.30,0.30,28.40
오후 5:39:26,1.20,1.11,4.00,0.30,0.30,28.28
오후 5:39:27,1.20,1.11,4.00,0.30,0.30,28.10
오후 5:39:28,1.20,1.11,4.00,0.30,0.30,27.81
오후 5:39:29,1.20,1.11,4.00,0.30,0.30,27.63
오후 5:39:30,1.20,1.11,4.00,0.30,0.30,27.50
오후 5:39:31,1.20,1.12,4.00,0.30,0.30,27.44
오후 5:39:32,1.20,1.12,4.00,0.30,0.30,27.29
오후 5:39:33,1.20,1.12,4.00,0.30,0.30,27.13
오후 5:39:34,1.20,1.12,4.00,0.30,0.30,26.90
오후 5:39:35,1.20,1.12,4.00,0.30,0.30,26.88
오후 5:39:36,1.20,1.12,4.00,0.30,0.30,26.63
오후 5:39:37,1.20,1.12,4.00,0.30,0.30,26.69
오후 5:39:38,1.20,1.12,4.00,0.30,0.30,26.35
오후 5:39:39,1.20,1.12,4.00,0.30,0.30,26.15
오후 5:39:40,1.20,1.12,4.00,0.30,0.30,26.11
오후 5:39:41,1.20,1.13,4.00,0.30,0.30,26.22
오후 5:39:42,1.20,1.12,4.00,0.30,0.30,25.61
오후 5:39:43,1.20,1.13,4.00,0.30,0.30,25.76
오후 5:39:44,1.20,1.13,4.00,0.30,0.30,25.52
오후 5:39:45,1.20,1.13,4.00,0.30,0.30,25.35
오후 5:39:46,1.20,1.13,4.00,0.30,0.30,25.47
오후 5:39:47,1.20,1.13,4.00,0.30,0.30,25.15
오후 5:39:48,1.20,1.13,4.00,0.30,0.30,25.07
오후 5:39:49,1.20,1.13,4.00,0.30,0.30,24.95
오후 5:39:50,1.20,1.13,4.00,0.30,0.30,24.70
오후 5:39:51,1.20,1.13,4.00,0.30,0.30,24.71
오후 5:39:52,1.20,1.13,4.00,0.30,0.30,24.53
오후 5:39:53,1.20,1.13,4.00,0.30,0.30,24.56
오후 5:39:54,1.20,1.14,4.00,0.30,0.30,24.35
오후 5:39:55,1.20,1.13,4.00,0.30,0.30,24.13
오후 5:39:56,1.20,1.14,4.00,0.30,0.30,24.10
오후 5:39:57,1.20,1.14,4.00,0.30,0.30,24.12
오후 5:39:58,1.20,1.14,4.00,0.30,0.30,23.95
오후 5:39:59,1.20,1.14,4.00,0.30,0.30,23.73
오후 5:40:00,1.20,1.14,4.00,0.30,0.30,23.76
오후 5:40:01,1.20,1.14,4.00,0.30,0.30,23.43
오후 5:40:02,1.20,1.14,4.00,0.30,0.30,23.45
오후 5:40:03,1.20,1.14,4.00,0.30,0.30,23.41
오후 5:40:04,1.20,1.14,4.00,0.30,0.30,23.30
오후 5:40:05,1.20,1.14,4.00,0.30,0.30,23.16
오후 5:40:06,1.20,1.14,4.00,0.30,0.30,22.94
오후 5:40:07,1.20,1.14,4.00,0.30,0.30,23.04
오후 5:40:08,1.20,1.14,4.00,0.30,0.30,22.70
오후 5:40:09,1.20,1.14,4.00,0.30,0.30,22.66
오후 5:40:10,1.20,1.14,4.00,0.30,0.30,22.64
오후 5:40:11,1.20,1.15,4.00,0.30,0.30,22.76
오후 5:40:12,1.20,1.15,4.00,0.30,0.30,22.36
오후 5:40:13,1.20,1.15,4.00,0.30,0.30,22.44
오후 5:40:14,1.20,1.15,4.00,0.30,0.30,22.42
오후 5:40:15,1.20,1.15,4.00,0.30,0.30,21.98
오후 5:40:16,1.20,1.15,4.00,0.30,0.30,22.12
오후 5:40:17,1.20,1.15,4.00,0.30,0.30,21.75
오후 5:40:18,1.20,1.15,4.00,0.30,0.30,22.12
오후 5:40:19,1.20,1.15,4.00,0.30,0.30,21.85
오후 5:40:20,1.20,1.15,4.00,0.30,0.30,21.78
오후 5:40:21,1.20,1.15,4.00,0.30,0.30,21.78
오후 5:40:22,1.20,1.16,4.00,0.30,0.30,21.71
오후 5:40:23,1.20,1.15,4.00,0.30,0.30,21.39
오후 5:40:24,1.20,1.16,4.00,0.30,0.30,21.54
오후 5:40:25,1.20,1.15,4.00,0.30,0.30,21.31
오후 5:40:26,1.20,1.15,4.00,0.30,0.30,21.17
오후 5:40:27,1.20,1.15,4.00,0.30,0.30,21.12
오후 5:40:28,1.20,1.16,4.00,0.30,0.30,21.11
오후 5:40:29,1.20,1.16,4.00,0.30,0.30,20.98
오후 5:40:30,1.20,1.16,4.00,0.30,0.30,20.94
오후 5:40:31,1.20,1.16,4.00,0.30,0.30,21.01
오후 5:40:32,1.20,1.16,4.00,0.30,0.30,20.92
오후 5:40:33,1.20,1.16,4.00,0.30,0.30,20.82
오후 5:40:34,1.20,1.16,4.00,0.30,0.30,20.68
오후 5:40:35,1.20,1.16,4.00,0.30,0.30,20.63
오후 5:40:36,1.20,1.16,4.00,0.30,0.30,20.57
오후 5:40:37,1.20,1.16,4.00,0.30,0.30,20.61
오후 5:40:38,1.20,1.16,4.00,0.30,0.30,20.52
오후 5:40:39,1.20,1.17,4.00,0.30,0.30,20.53
오후 5:40:40,1.20,1.17,4.00,0.30,0.30,20.48
오후 5:40:41,1.20,1.17,4.00,0.30,0.30,20.30
오후 5:40:42,1.20,1.17,4.00,0.30,0.30,20.36
오후 5:40:43,1.20,1.17,4.00,0.30,0.30,20.13
오후 5:40:44,1.20,1.17,4.00,0.30,0.30,20.11
오후 5:40:45,1.20,1.17,4.00,0.30,0.30,20.19
오후 5:40:46,1.20,1.17,4.00,0.30,0.30,19.98
오후 5:40:47,1.20,1.17,4.00,0.30,0.30,20.15
오후 5:40:48,1.20,1.17,4.00,0.30,0.30,19.99
오후 5:40:49,1.20,1.17,4.00,0.30,0.30,19.90
오후 5:40:50,1.20,1.17,4.00,0.30,0.30,19.98
오후 5:40:51,1.20,1.17,4.00,0.30,0.30,19.99
오후 5:40:52,1.20,1.17,4.00,0.30,0.30,19.75
오후 5:40:53,1.20,1.17,4.00,0.30,0.30,19.71
오후 5:40:54,1.20,1.17,4.00,0.30,0.30,19.64
오후 5:40:55,1.20,1.17,4.00,0.30,0.30,19.61
오후 5:40:56,1.20,1.17,4.00,0.30,0.30,19.58
오후 5:40:57,1.20,1.18,4.00,0.30,0.30,19.86
오후 5:40:58,1.20,1.18,4.00,0.30,0.30,19.58
오후 5:40:59,1.20,1.18,4.00,0.30,0.30,19.70
오후 5:41:00,1.20,1.18,4.00,0.30,0.30,19.62
오후 5:41:01,1.20,1.18,4.00,0.30,0.30,19.49
오후 5:41:02,1.20,1.18,4.00,0.30,0.30,19.49
오후 5:41:03,1.20,1.18,4.00,0.30,0.30,19.31
오후 5:41:04,1.20,1.18,4.00,0.30,0.30,19.30
오후 5:41:05,1.20,1.18,4.00,0.30,0.30,19.33
오후 5:41:06,1.20,1.18,4.00,0.30,0.30,19.25
오후 5:41:07,1.20,1.18,4.00,0.30,0.30,19.18
오후 5:41:08,1.20,1.18,4.00,0.30,0.30,19.17
오후 5:41:09,1.20,1.18,4.00,0.30,0.30,19.11
오후 5:41:10,1.20,1.18,4.00,0.30,0.30,19.03
오후 5:41:11,1.20,1.18,4.00,0.30,0.30,19.24
오후 5:41:12,1.20,1.18,4.00,0.30,0.30,19.05
오후 5:41:13,1.20,1.18,4.00,0.30,0.30,18.98
오후 5:41:14,1.20,1.18,4.00,0.30,0.30,19.06
오후 5:41:15,1.20,1.18,4.00,0.30,0.30,19.18
오후 5:41:16,1.20,1.18,4.00,0.30,0.30,18.75
오후 5:41:17,1.20,1.18,4.00,0.30,0.30,18.88
오후 5:41:18,1.20,1.18,4.00,0.30,0.30,18.93
오후 5:41:19,1.20,1.18,4.00,0.30,0.30,18.84
오후 5:41:20,1.20,1.18,4.00,0.30,0.30,18.81
오후 5:41:21,1.20,1.18,4.00,0.30,0.30,18.86
오후 5:41:22,1.20,1.18,4.00,0.30,0.30,18.68
오후 5:41:23,1.20,1.18,4.00,0.30,0.30,18.85
오후 5:41:24,1.20,1.18,4.00,0.30,0.30,18.80
오후 5:41:25,1.20,1.19,4.00,0.30,0.30,18.86
오후 5:41:26,1.20,1.18,4.00,0.30,0.30,18.61
오후 5:41:27,1.20,1.19,4.00,0.30,0.30,18.82
오후 5:41:28,1.20,1.19,4.00,0.30,0.30,18.78
오후 5:41:29,1.20,1.18,4.00,0.30,0.30,18.51
오후 5:41:30,1.20,1.18,4.00,0.30,0.30,18.57
오후 5:41:31,1.20,1.19,4.00,0.30,0.30,18.60
오후 5:41:32,1.20,1.18,4.00,0.30,0.30,18.46
오후 5:41:33,1.20,1.19,4.00,0.30,0.30,18.55
오후 5:41:34,1.20,1.19,4.00,0.30,0.30,18.59
오후 5:41:35,1.20,1.19,4.00,0.30,0.30,18.72
오후 5:41:36,1.20,1.19,4.00,0.30,0.30,18.67
오후 5:41:37,1.20,1.19,4.00,0.30,0.30,18.63
오후 5:41:38,1.20,1.19,4.00,0.30,0.30,18.65
오후 5:41:39,1.20,1.19,4.00,0.30,0.30,18.56
오후 5:41:40,1.20,1.19,4.00,0.30,0.30,18.55
오후 5:41:41,1.20,1.19,4.00,0.30,0.30,18.53
오후 5:41:42,1.20,1.19,4.00,0.30,0.30,18.54
오후 5:41:43,1.20,1.19,4.00,0.30,0.30,18.50
오후 5:41:44,1.20,1.19,4.00,0.30,0.30,18.52
오후 5:41:45,1.20,1.19,4.00,0.30,0.30,18.50
오후 5:41:46,1.20,1.19,4.00,0.30,0.30,18.40
오후 5:41:47,1.20,1.19,4.00,0.30,0.30,18.21
오후 5:41:48,1.20,1.19,4.00,0.30,0.30,18.54
오후 5:41:49,1.20,1.19,4.00,0.30,0.30,18.33
오후 5:41:50,1.20,1.19,4.00,0.30,0.30,18.15
오후 5:41:51,1.20,1.19,4.00,0.30,0.30,18.47
오후 5:41:52,1.20,1.19,4.00,0.30,0.30,18.23
오후 5:41:53,1.20,1.19,4.00,0.30,0.30,18.07
오후 5:41:54,1.20,1.19,4.00,0.30,0.30,18.29
오후 5:41:55,1.20,1.19,4.00,0.30,0.30,18.29
오후 5:41:56,1.20,1.19,4.00,0.30,0.30,18.01
오후 5:41:57,1.20,1.19,4.00,0.30,0.30,18.21
