Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:35:31,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 5:29:45,0.00,0.03,4.00,0.30,0.30,99.96
오후 5:29:46,0.00,0.03,4.00,0.30,0.30,100.00
오후 5:29:47,0.00,0.03,4.00,0.30,0.30,100.00
오후 5:29:48,0.00,0.03,4.00,0.30,0.30,100.00
오후 5:29:49,0.00,0.03,4.00,0.30,0.30,100.00
오후 5:29:50,1.20,0.03,4.00,0.30,0.30,50.74
오후 5:29:51,1.20,0.25,4.00,0.30,0.30,62.02
오후 5:29:52,1.20,0.47,4.00,0.30,0.30,69.07
오후 5:29:53,1.20,0.62,4.00,0.30,0.30,72.28
오후 5:29:54,1.20,0.74,4.00,0.30,0.30,74.83
오후 5:29:55,1.20,0.82,4.00,0.30,0.30,76.55
오후 5:29:56,1.20,0.88,4.00,0.30,0.30,77.70
오후 5:29:57,1.20,0.93,4.00,0.30,0.30,78.69
오후 5:29:58,1.20,0.97,4.00,0.30,0.30,79.03
오후 5:29:59,1.20,0.99,4.00,0.30,0.30,79.28
오후 5:30:00,1.20,1.01,4.00,0.30,0.30,79.35
오후 5:30:01,1.20,1.02,4.00,0.30,0.30,79.31
오후 5:30:02,1.20,1.03,4.00,0.30,0.30,79.18
오후 5:30:03,1.20,1.03,4.00,0.30,0.30,79.04
오후 5:30:04,1.20,1.04,4.00,0.30,0.30,78.70
오후 5:30:05,1.20,1.04,4.00,0.30,0.30,78.60
오후 5:30:06,1.20,1.04,4.00,0.30,0.30,78.24
오후 5:30:07,1.20,1.05,4.00,0.30,0.30,77.94
오후 5:30:08,1.20,1.05,4.00,0.30,0.30,77.67
오후 5:30:09,1.20,1.05,4.00,0.30,0.30,77.38
오후 5:30:10,1.20,1.05,4.00,0.30,0.30,77.08
오후 5:30:11,1.20,1.05,4.00,0.30,0.30,76.72
오후 5:30:12,1.20,1.05,4.00,0.30,0.30,76.40
오후 5:30:13,1.20,1.05,4.00,0.30,0.30,76.08
오후 5:30:14,1.20,1.05,4.00,0.30,0.30,75.80
오후 5:30:15,1.20,1.05,4.00,0.30,0.30,75.28
오후 5:30:16,1.20,1.05,4.00,0.30,0.30,75.15
오후 5:30:17,1.20,1.05,4.00,0.30,0.30,74.73
오후 5:30:18,1.20,1.05,4.00,0.30,0.30,74.47
오후 5:30:19,1.20,1.05,4.00,0.30,0.30,74.10
오후 5:30:20,1.20,1.05,4.00,0.30,0.30,73.80
오후 5:30:21,1.20,1.05,4.00,0.30,0.30,73.45
오후 5:30:22,1.20,1.05,4.00,0.30,0.30,73.14
오후 5:30:23,1.20,1.05,4.00,0.30,0.30,72.74
오후 5:30:24,1.20,1.05,4.00,0.30,0.30,72.47
오후 5:30:25,1.20,1.05,4.00,0.30,0.30,72.11
오후 5:30:26,1.20,1.05,4.00,0.30,0.30,71.76
오후 5:30:27,1.20,1.05,4.00,0.30,0.30,71.53
오후 5:30:28,1.20,1.05,4.00,0.30,0.30,71.05
오후 5:30:29,1.20,1.05,4.00,0.30,0.30,70.67
오후 5:30:30,1.20,1.05,4.00,0.30,0.30,70.50
