Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:30:59,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 6:29:19,0.00,0.03,12.00,0.10,0.10,100.00
오후 6:29:20,1.20,0.03,12.00,0.10,0.10,0.00
오후 6:29:21,1.20,0.27,12.00,0.10,0.10,59.97
오후 6:29:22,1.20,0.54,12.00,0.10,0.10,80.63
오후 6:29:23,1.20,0.69,12.00,0.10,0.10,63.60
오후 6:29:24,1.20,0.79,12.00,0.10,0.10,55.36
오후 6:29:25,1.20,0.87,12.00,0.10,0.10,51.40
오후 6:29:26,1.20,0.93,12.00,0.10,0.10,48.90
오후 6:29:27,1.20,0.97,12.00,0.10,0.10,45.00
오후 6:29:28,1.20,1.00,12.00,0.10,0.10,41.76
오후 6:29:29,1.20,1.02,12.00,0.10,0.10,39.38
오후 6:29:30,1.20,1.04,12.00,0.10,0.10,36.76
오후 6:29:31,1.20,1.05,12.00,0.10,0.10,35.07
오후 6:29:32,1.20,1.07,12.00,0.10,0.10,34.25
오후 6:29:33,1.20,1.08,12.00,0.10,0.10,32.27
오후 6:29:34,1.20,1.09,12.00,0.10,0.10,30.31
오후 6:29:35,1.20,1.10,12.00,0.10,0.10,28.49
오후 6:29:36,1.20,1.11,12.00,0.10,0.10,28.29
오후 6:29:37,1.20,1.11,12.00,0.10,0.10,27.06
오후 6:29:38,1.20,1.12,12.00,0.10,0.10,25.72
오후 6:29:39,1.20,1.13,12.00,0.10,0.10,24.96
오후 6:29:40,1.20,1.13,12.00,0.10,0.10,23.79
오후 6:29:41,1.20,1.14,12.00,0.10,0.10,23.66
오후 6:29:42,1.20,1.14,12.00,0.10,0.10,22.15
오후 6:29:43,1.20,1.15,12.00,0.10,0.10,22.62
오후 6:29:44,1.20,1.15,12.00,0.10,0.10,21.86
오후 6:29:45,1.20,1.16,12.00,0.10,0.10,22.37
오후 6:29:46,1.20,1.16,12.00,0.10,0.10,21.01
오후 6:29:47,1.20,1.17,12.00,0.10,0.10,21.96
오후 6:29:48,1.20,1.17,12.00,0.10,0.10,20.63
오후 6:29:49,1.20,1.17,12.00,0.10,0.10,19.82
오후 6:29:50,1.20,1.17,12.00,0.10,0.10,19.14
오후 6:29:51,1.20,1.17,12.00,0.10,0.10,19.03
오후 6:29:52,1.20,1.18,12.00,0.10,0.10,19.79
오후 6:29:53,1.20,1.18,12.00,0.10,0.10,20.64
오후 6:29:54,1.20,1.19,12.00,0.10,0.10,21.02
오후 6:29:55,1.20,1.19,12.00,0.10,0.10,18.96
오후 6:29:56,1.20,1.18,12.00,0.10,0.10,16.99
오후 6:29:57,1.20,1.18,12.00,0.10,0.10,16.85
오후 6:29:58,1.20,1.19,12.00,0.10,0.10,20.89
오후 6:29:59,1.20,1.20,12.00,0.10,0.10,22.74
오후 6:30:00,1.20,1.19,12.00,0.10,0.10,14.99
