Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:28:12,1.20,1.19,12.00,0.10,0.10,19.16
오후 6:28:13,1.20,1.28,12.00,0.10,0.10,40.39
오후 6:28:14,1.20,1.25,12.00,0.10,0.10,22.08
오후 6:28:15,1.20,1.16,12.00,0.10,0.10,1.54
오후 6:28:16,1.20,1.15,12.00,0.10,0.10,12.22
오후 6:28:17,1.20,1.25,12.00,0.10,0.10,39.71
오후 6:28:18,1.20,1.32,12.00,0.10,0.10,45.78
오후 6:28:19,1.20,1.21,12.00,0.10,0.10,7.86
오후 6:28:20,1.20,1.14,12.00,0.10,0.10,4.11
오후 6:28:21,1.20,1.22,12.00,0.10,0.10,34.59
오후 6:28:22,1.20,1.30,12.00,0.10,0.10,46.53
오후 6:28:23,1.20,1.21,12.00,0.10,0.10,12.55
오후 6:28:24,1.20,1.14,12.00,0.10,0.10,5.08
오후 6:28:25,1.20,1.18,12.00,0.10,0.10,25.92
오후 6:28:26,1.20,1.27,12.00,0.10,0.10,44.97
오후 6:28:27,1.20,1.22,12.00,0.10,0.10,17.30
오후 6:28:28,1.20,1.14,12.00,0.10,0.10,4.54
오후 6:28:29,1.20,1.16,12.00,0.10,0.10,19.52
오후 6:28:30,1.20,1.25,12.00,0.10,0.10,42.53
오후 6:28:31,1.20,1.25,12.00,0.10,0.10,29.16
오후 6:28:32,1.20,1.15,12.00,0.10,0.10,3.60
오후 6:28:33,1.20,1.13,12.00,0.10,0.10,10.10
오후 6:28:34,1.20,1.23,12.00,0.10,0.10,39.95
오후 6:28:35,1.20,1.31,12.00,0.10,0.10,47.13
오후 6:28:36,1.20,1.20,12.00,0.10,0.10,10.05
오후 6:28:37,1.20,1.13,12.00,0.10,0.10,5.59
오후 6:28:38,1.20,1.21,12.00,0.10,0.10,35.02
오후 6:28:39,1.20,1.30,12.00,0.10,0.10,47.93
오후 6:28:40,1.20,1.20,12.00,0.10,0.10,12.47
오후 6:28:41,1.20,1.13,12.00,0.10,0.10,6.51
오후 6:28:42,1.20,1.18,12.00,0.10,0.10,26.51
오후 6:28:43,1.20,1.27,12.00,0.10,0.10,45.58
오후 6:28:44,1.20,1.21,12.00,0.10,0.10,16.73
오후 6:28:45,1.20,1.13,12.00,0.10,0.10,5.70
오후 6:28:46,1.20,1.15,12.00,0.10,0.10,20.42
오후 6:28:47,1.20,1.25,12.00,0.10,0.10,43.49
오후 6:28:48,1.20,1.23,12.00,0.10,0.10,25.34
오후 6:28:49,1.20,1.14,12.00,0.10,0.10,4.18
오후 6:28:50,1.20,1.13,12.00,0.10,0.10,12.89
오후 6:28:51,1.20,1.23,12.00,0.10,0.10,40.38
오후 6:28:52,1.20,1.31,12.00,0.10,0.10,47.74
오후 6:28:53,1.20,1.19,12.00,0.10,0.10,6.87
오후 6:28:54,1.20,1.13,12.00,0.10,0.10,6.64
오후 6:28:55,1.20,1.21,12.00,0.10,0.10,35.78
오후 6:28:56,1.20,1.30,12.00,0.10,0.10,48.19
오후 6:28:57,1.20,1.20,12.00,0.10,0.10,12.31
오후 6:28:58,1.20,1.13,12.00,0.10,0.10,6.65
오후 6:28:59,1.20,1.17,12.00,0.10,0.10,26.59
