Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:28:09,,,,,,
실험시간,설정압력,현재압력,비례 (P),적분 (I),미분 (D),제어출력[%]
오후 4:27:53,1.20,1.05,8.00,0.00,0.00,88.25
오후 4:27:54,1.20,1.05,8.00,0.00,0.00,88.22
오후 4:27:55,1.20,1.05,8.00,0.00,0.00,88.19
오후 4:27:56,1.20,1.05,8.00,0.00,0.00,88.10
오후 4:27:57,1.20,1.05,8.00,0.00,0.00,88.01
오후 4:27:58,1.20,1.05,8.00,0.00,0.00,87.96
오후 4:27:59,1.20,1.05,8.00,0.00,0.00,87.82
오후 4:28:00,1.20,1.05,8.00,0.00,0.00,87.84
오후 4:28:01,1.20,1.05,8.00,0.00,0.00,87.63
오후 4:28:02,1.20,1.05,8.00,0.00,0.00,87.87
오후 4:28:03,1.20,1.05,8.00,0.00,0.00,87.79
오후 4:28:04,1.20,1.05,8.00,0.00,0.00,87.76
오후 4:28:05,1.20,1.05,8.00,0.00,0.00,87.72
오후 4:28:06,1.20,1.05,8.00,0.00,0.00,87.76
오후 4:28:07,1.20,1.05,8.00,0.00,0.00,87.75
오후 4:28:08,1.20,1.04,8.00,0.00,0.00,87.54
