Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:34:23,1.20,1.10,4.00,0.20,0.20,84.59
오후 4:34:24,1.20,1.10,4.00,0.20,0.20,84.16
오후 4:34:25,1.20,1.10,4.00,0.20,0.20,83.76
오후 4:34:26,1.20,1.09,4.00,0.20,0.20,83.27
오후 4:34:27,1.20,1.09,4.00,0.20,0.20,82.90
오후 4:34:28,1.20,1.09,4.00,0.20,0.20,82.52
오후 4:34:29,1.20,1.09,4.00,0.20,0.20,82.08
오후 4:34:30,1.20,1.09,4.00,0.20,0.20,81.66
오후 4:34:31,1.20,1.09,4.00,0.20,0.20,81.21
오후 4:34:32,1.20,1.09,4.00,0.20,0.20,80.74
오후 4:34:33,1.20,1.09,4.00,0.20,0.20,80.38
오후 4:34:34,1.20,1.08,4.00,0.20,0.20,79.92
오후 4:34:35,1.20,1.08,4.00,0.20,0.20,79.50
오후 4:34:36,1.20,1.08,4.00,0.20,0.20,79.12
오후 4:34:37,1.20,1.08,4.00,0.20,0.20,78.69
오후 4:34:38,1.20,1.08,4.00,0.20,0.20,78.28
오후 4:34:39,1.20,1.08,4.00,0.20,0.20,77.75
오후 4:34:40,1.20,1.08,4.00,0.20,0.20,77.34
오후 4:34:41,1.20,1.08,4.00,0.20,0.20,76.84
오후 4:34:42,1.20,1.08,4.00,0.20,0.20,76.46
오후 4:34:43,1.20,1.07,4.00,0.20,0.20,75.86
오후 4:34:44,1.20,1.07,4.00,0.20,0.20,75.48
오후 4:34:45,1.20,1.07,4.00,0.20,0.20,74.98
오후 4:34:46,1.20,1.07,4.00,0.20,0.20,74.52
오후 4:34:47,1.20,1.07,4.00,0.20,0.20,74.09
오후 4:34:48,1.20,1.07,4.00,0.20,0.20,73.61
오후 4:34:49,1.20,1.07,4.00,0.20,0.20,73.06
오후 4:34:50,1.20,1.07,4.00,0.20,0.20,72.60
오후 4:34:51,1.20,1.07,4.00,0.20,0.20,72.10
오후 4:34:52,1.20,1.06,4.00,0.20,0.20,71.61
오후 4:34:53,1.20,1.06,4.00,0.20,0.20,71.06
오후 4:34:54,1.20,1.06,4.00,0.20,0.20,70.67
오후 4:34:55,1.20,1.06,4.00,0.20,0.20,70.11
오후 4:34:56,1.20,1.06,4.00,0.20,0.20,69.60
오후 4:34:57,1.20,1.06,4.00,0.20,0.20,69.06
오후 4:34:58,1.20,1.06,4.00,0.20,0.20,68.54
오후 4:34:59,1.20,1.06,4.00,0.20,0.20,68.00
오후 4:35:00,1.20,1.06,4.00,0.20,0.20,67.52
오후 4:35:01,1.20,1.05,4.00,0.20,0.20,67.00
오후 4:35:02,1.20,1.05,4.00,0.20,0.20,66.52
오후 4:35:03,1.20,1.05,4.00,0.20,0.20,65.97
오후 4:35:04,1.20,1.05,4.00,0.20,0.20,65.51
오후 4:35:05,1.20,1.05,4.00,0.20,0.20,64.94
오후 4:35:06,1.20,1.05,4.00,0.20,0.20,64.47
오후 4:35:07,1.20,1.05,4.00,0.20,0.20,63.94
오후 4:35:08,1.20,1.05,4.00,0.20,0.20,63.38
오후 4:35:09,1.20,1.05,4.00,0.20,0.20,62.84
오후 4:35:10,1.20,1.05,4.00,0.20,0.20,62.31
오후 4:35:11,1.20,1.05,4.00,0.20,0.20,61.82
오후 4:35:12,1.20,1.05,4.00,0.20,0.20,61.28
오후 4:35:13,1.20,1.05,4.00,0.20,0.20,60.74
오후 4:35:14,1.20,1.05,4.00,0.20,0.20,60.23
오후 4:35:15,1.20,1.05,4.00,0.20,0.20,59.66
오후 4:35:16,1.20,1.05,4.00,0.20,0.20,59.22
오후 4:35:17,1.20,1.05,4.00,0.20,0.20,58.72
오후 4:35:18,1.20,1.04,4.00,0.20,0.20,58.07
오후 4:35:19,1.20,1.05,4.00,0.20,0.20,57.62
오후 4:35:20,1.20,1.05,4.00,0.20,0.20,57.12
오후 4:35:21,1.20,1.05,4.00,0.20,0.20,56.56
오후 4:35:22,1.20,1.04,4.00,0.20,0.20,56.00
오후 4:35:23,1.20,1.04,4.00,0.20,0.20,55.50
오후 4:35:24,1.20,1.04,4.00,0.20,0.20,54.94
오후 4:35:25,1.20,1.04,4.00,0.20,0.20,54.42
오후 4:35:26,1.20,1.04,4.00,0.20,0.20,53.89
오후 4:35:27,1.20,1.04,4.00,0.20,0.20,53.33
오후 4:35:28,1.20,1.04,4.00,0.20,0.20,52.80
오후 4:35:29,1.20,1.04,4.00,0.20,0.20,52.34
오후 4:35:30,1.20,1.04,4.00,0.20,0.20,51.76
오후 4:35:31,1.20,1.04,4.00,0.20,0.20,51.18
오후 4:35:32,1.20,1.04,4.00,0.20,0.20,50.61
오후 4:35:33,1.20,1.04,4.00,0.20,0.20,50.09
오후 4:35:34,1.20,1.04,4.00,0.20,0.20,49.60
오후 4:35:35,1.20,1.04,4.00,0.20,0.20,49.11
오후 4:35:36,1.20,1.04,4.00,0.20,0.20,48.56
오후 4:35:37,1.20,1.04,4.00,0.20,0.20,48.00
오후 4:35:38,1.20,1.04,4.00,0.20,0.20,47.35
오후 4:35:39,1.20,1.04,4.00,0.20,0.20,46.90
오후 4:35:40,1.20,1.04,4.00,0.20,0.20,46.38
오후 4:35:41,1.20,1.04,4.00,0.20,0.20,45.94
오후 4:35:42,1.20,1.04,4.00,0.20,0.20,45.31
오후 4:35:43,1.20,1.04,4.00,0.20,0.20,44.78
오후 4:35:44,1.20,1.04,4.00,0.20,0.20,44.28
오후 4:35:45,1.20,1.04,4.00,0.20,0.20,43.83
오후 4:35:46,1.20,1.05,4.00,0.20,0.20,43.40
오후 4:35:47,1.20,1.04,4.00,0.20,0.20,42.84
오후 4:35:48,1.20,1.05,4.00,0.20,0.20,42.40
오후 4:35:49,1.20,1.05,4.00,0.20,0.20,41.93
오후 4:35:50,1.20,1.05,4.00,0.20,0.20,41.49
오후 4:35:51,1.20,1.05,4.00,0.20,0.20,40.99
오후 4:35:52,1.20,1.05,4.00,0.20,0.20,40.56
오후 4:35:53,1.20,1.05,4.00,0.20,0.20,40.15
오후 4:35:54,1.20,1.05,4.00,0.20,0.20,39.70
오후 4:35:55,1.20,1.06,4.00,0.20,0.20,39.28
오후 4:35:56,1.20,1.06,4.00,0.20,0.20,38.83
오후 4:35:57,1.20,1.06,4.00,0.20,0.20,38.50
오후 4:35:58,1.20,1.06,4.00,0.20,0.20,38.01
오후 4:35:59,1.20,1.06,4.00,0.20,0.20,37.67
오후 4:36:00,1.20,1.06,4.00,0.20,0.20,37.25
오후 4:36:01,1.20,1.06,4.00,0.20,0.20,36.86
오후 4:36:02,1.20,1.07,4.00,0.20,0.20,36.57
오후 4:36:03,1.20,1.07,4.00,0.20,0.20,36.21
오후 4:36:04,1.20,1.07,4.00,0.20,0.20,35.79
오후 4:36:05,1.20,1.07,4.00,0.20,0.20,35.41
오후 4:36:06,1.20,1.07,4.00,0.20,0.20,35.10
오후 4:36:07,1.20,1.08,4.00,0.20,0.20,34.69
오후 4:36:08,1.20,1.08,4.00,0.20,0.20,34.33
오후 4:36:09,1.20,1.08,4.00,0.20,0.20,33.97
오후 4:36:10,1.20,1.08,4.00,0.20,0.20,33.64
오후 4:36:11,1.20,1.08,4.00,0.20,0.20,33.33
오후 4:36:12,1.20,1.08,4.00,0.20,0.20,32.91
오후 4:36:13,1.20,1.08,4.00,0.20,0.20,32.58
오후 4:36:14,1.20,1.08,4.00,0.20,0.20,32.22
오후 4:36:15,1.20,1.09,4.00,0.20,0.20,31.91
오후 4:36:16,1.20,1.09,4.00,0.20,0.20,31.64
오후 4:36:17,1.20,1.09,4.00,0.20,0.20,31.31
오후 4:36:18,1.20,1.09,4.00,0.20,0.20,31.02
오후 4:36:19,1.20,1.09,4.00,0.20,0.20,30.64
오후 4:36:20,1.20,1.09,4.00,0.20,0.20,30.34
오후 4:36:21,1.20,1.09,4.00,0.20,0.20,30.08
오후 4:36:22,1.20,1.09,4.00,0.20,0.20,29.74
오후 4:36:23,1.20,1.10,4.00,0.20,0.20,29.53
오후 4:36:24,1.20,1.10,4.00,0.20,0.20,29.14
오후 4:36:25,1.20,1.10,4.00,0.20,0.20,28.93
오후 4:36:26,1.20,1.10,4.00,0.20,0.20,28.61
오후 4:36:27,1.20,1.10,4.00,0.20,0.20,28.38
오후 4:36:28,1.20,1.11,4.00,0.20,0.20,28.17
오후 4:36:29,1.20,1.11,4.00,0.20,0.20,27.86
오후 4:36:30,1.20,1.11,4.00,0.20,0.20,27.61
오후 4:36:31,1.20,1.11,4.00,0.20,0.20,27.34
오후 4:36:32,1.20,1.11,4.00,0.20,0.20,27.11
오후 4:36:33,1.20,1.11,4.00,0.20,0.20,26.87
오후 4:36:34,1.20,1.11,4.00,0.20,0.20,26.61
오후 4:36:35,1.20,1.11,4.00,0.20,0.20,26.39
오후 4:36:36,1.20,1.12,4.00,0.20,0.20,26.15
오후 4:36:37,1.20,1.12,4.00,0.20,0.20,25.95
오후 4:36:38,1.20,1.12,4.00,0.20,0.20,25.70
오후 4:36:39,1.20,1.12,4.00,0.20,0.20,25.49
오후 4:36:40,1.20,1.12,4.00,0.20,0.20,25.22
오후 4:36:41,1.20,1.12,4.00,0.20,0.20,25.11
오후 4:36:42,1.20,1.12,4.00,0.20,0.20,24.84
오후 4:36:43,1.20,1.12,4.00,0.20,0.20,24.66
오후 4:36:44,1.20,1.13,4.00,0.20,0.20,24.44
오후 4:36:45,1.20,1.13,4.00,0.20,0.20,24.27
오후 4:36:46,1.20,1.13,4.00,0.20,0.20,24.10
오후 4:36:47,1.20,1.13,4.00,0.20,0.20,23.92
오후 4:36:48,1.20,1.13,4.00,0.20,0.20,23.71
오후 4:36:49,1.20,1.13,4.00,0.20,0.20,23.57
오후 4:36:50,1.20,1.13,4.00,0.20,0.20,23.36
오후 4:36:51,1.20,1.13,4.00,0.20,0.20,23.18
오후 4:36:52,1.20,1.14,4.00,0.20,0.20,23.06
오후 4:36:53,1.20,1.14,4.00,0.20,0.20,22.91
오후 4:36:54,1.20,1.14,4.00,0.20,0.20,22.75
오후 4:36:55,1.20,1.14,4.00,0.20,0.20,22.48
오후 4:36:56,1.20,1.14,4.00,0.20,0.20,22.33
오후 4:36:57,1.20,1.14,4.00,0.20,0.20,22.31
오후 4:36:58,1.20,1.14,4.00,0.20,0.20,22.18
오후 4:36:59,1.20,1.15,4.00,0.20,0.20,22.05
오후 4:37:00,1.20,1.15,4.00,0.20,0.20,21.93
오후 4:37:01,1.20,1.15,4.00,0.20,0.20,21.69
오후 4:37:02,1.20,1.15,4.00,0.20,0.20,21.52
오후 4:37:03,1.20,1.15,4.00,0.20,0.20,21.47
오후 4:37:04,1.20,1.15,4.00,0.20,0.20,21.35
오후 4:37:05,1.20,1.15,4.00,0.20,0.20,21.29
오후 4:37:06,1.20,1.15,4.00,0.20,0.20,21.09
오후 4:37:07,1.20,1.15,4.00,0.20,0.20,20.93
오후 4:37:08,1.20,1.15,4.00,0.20,0.20,20.82
오후 4:37:09,1.20,1.15,4.00,0.20,0.20,20.74
오후 4:37:10,1.20,1.16,4.00,0.20,0.20,20.64
오후 4:37:11,1.20,1.16,4.00,0.20,0.20,20.55
오후 4:37:12,1.20,1.16,4.00,0.20,0.20,20.47
오후 4:37:13,1.20,1.16,4.00,0.20,0.20,20.35
오후 4:37:14,1.20,1.16,4.00,0.20,0.20,20.24
오후 4:37:15,1.20,1.16,4.00,0.20,0.20,20.14
오후 4:37:16,1.20,1.16,4.00,0.20,0.20,20.10
오후 4:37:17,1.20,1.16,4.00,0.20,0.20,19.88
오후 4:37:18,1.20,1.16,4.00,0.20,0.20,19.86
오후 4:37:19,1.20,1.16,4.00,0.20,0.20,19.77
오후 4:37:20,1.20,1.17,4.00,0.20,0.20,19.70
오후 4:37:21,1.20,1.17,4.00,0.20,0.20,19.61
오후 4:37:22,1.20,1.17,4.00,0.20,0.20,19.51
오후 4:37:23,1.20,1.17,4.00,0.20,0.20,19.50
오후 4:37:24,1.20,1.17,4.00,0.20,0.20,19.32
오후 4:37:25,1.20,1.17,4.00,0.20,0.20,19.26
오후 4:37:26,1.20,1.17,4.00,0.20,0.20,19.18
오후 4:37:27,1.20,1.17,4.00,0.20,0.20,19.15
오후 4:37:28,1.20,1.17,4.00,0.20,0.20,19.13
오후 4:37:29,1.20,1.17,4.00,0.20,0.20,18.95
오후 4:37:30,1.20,1.17,4.00,0.20,0.20,18.96
오후 4:37:31,1.20,1.17,4.00,0.20,0.20,18.87
오후 4:37:32,1.20,1.17,4.00,0.20,0.20,18.77
오후 4:37:33,1.20,1.17,4.00,0.20,0.20,18.71
오후 4:37:34,1.20,1.18,4.00,0.20,0.20,18.72
오후 4:37:35,1.20,1.18,4.00,0.20,0.20,18.73
오후 4:37:36,1.20,1.18,4.00,0.20,0.20,18.60
오후 4:37:37,1.20,1.18,4.00,0.20,0.20,18.53
오후 4:37:38,1.20,1.18,4.00,0.20,0.20,18.46
오후 4:37:39,1.20,1.18,4.00,0.20,0.20,18.36
오후 4:37:40,1.20,1.18,4.00,0.20,0.20,18.33
오후 4:37:41,1.20,1.18,4.00,0.20,0.20,18.25
오후 4:37:42,1.20,1.18,4.00,0.20,0.20,18.25
오후 4:37:43,1.20,1.18,4.00,0.20,0.20,18.24
오후 4:37:44,1.20,1.18,4.00,0.20,0.20,18.15
오후 4:37:45,1.20,1.18,4.00,0.20,0.20,18.18
오후 4:37:46,1.20,1.18,4.00,0.20,0.20,18.10
오후 4:37:47,1.20,1.18,4.00,0.20,0.20,17.94
오후 4:37:48,1.20,1.18,4.00,0.20,0.20,17.97
오후 4:37:49,1.20,1.18,4.00,0.20,0.20,17.86
오후 4:37:50,1.20,1.18,4.00,0.20,0.20,17.85
오후 4:37:51,1.20,1.18,4.00,0.20,0.20,17.68
오후 4:37:52,1.20,1.18,4.00,0.20,0.20,17.63
오후 4:37:53,1.20,1.18,4.00,0.20,0.20,17.71
오후 4:37:54,1.20,1.19,4.00,0.20,0.20,17.73
오후 4:37:55,1.20,1.19,4.00,0.20,0.20,17.69
오후 4:37:56,1.20,1.19,4.00,0.20,0.20,17.67
오후 4:37:57,1.20,1.19,4.00,0.20,0.20,17.64
오후 4:37:58,1.20,1.18,4.00,0.20,0.20,17.51
오후 4:37:59,1.20,1.19,4.00,0.20,0.20,17.59
오후 4:38:00,1.20,1.19,4.00,0.20,0.20,17.48
오후 4:38:01,1.20,1.19,4.00,0.20,0.20,17.47
오후 4:38:02,1.20,1.19,4.00,0.20,0.20,17.42
오후 4:38:03,1.20,1.18,4.00,0.20,0.20,17.29
오후 4:38:04,1.20,1.19,4.00,0.20,0.20,17.32
오후 4:38:05,1.20,1.19,4.00,0.20,0.20,17.22
오후 4:38:06,1.20,1.18,4.00,0.20,0.20,17.16
오후 4:38:07,1.20,1.18,4.00,0.20,0.20,17.04
오후 4:38:08,1.20,1.18,4.00,0.20,0.20,16.92
오후 4:38:09,1.20,1.18,4.00,0.20,0.20,16.97
오후 4:38:10,1.20,1.18,4.00,0.20,0.20,16.88
오후 4:38:11,1.20,1.18,4.00,0.20,0.20,16.81
오후 4:38:12,1.20,1.19,4.00,0.20,0.20,16.88
오후 4:38:13,1.20,1.19,4.00,0.20,0.20,17.00
오후 4:38:14,1.20,1.19,4.00,0.20,0.20,17.03
오후 4:38:15,1.20,1.19,4.00,0.20,0.20,17.02
오후 4:38:16,1.20,1.19,4.00,0.20,0.20,16.99
오후 4:38:17,1.20,1.19,4.00,0.20,0.20,16.99
오후 4:38:18,1.20,1.19,4.00,0.20,0.20,16.91
