Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 3:52:26,0.60,0.64,8.00,0.30,0.30,11.71
오후 3:52:27,0.60,0.63,8.00,0.30,0.30,25.61
오후 3:52:28,0.60,0.51,8.00,0.30,0.30,50.81
오후 3:52:29,0.60,0.53,8.00,0.30,0.30,29.42
오후 3:52:30,0.60,0.62,8.00,0.30,0.30,12.69
오후 3:52:31,0.60,0.64,8.00,0.30,0.30,19.90
오후 3:52:32,0.60,0.56,8.00,0.30,0.30,41.83
오후 3:52:33,0.60,0.54,8.00,0.30,0.30,34.38
오후 3:52:34,0.60,0.62,8.00,0.30,0.30,15.19
오후 3:52:35,0.60,0.65,8.00,0.30,0.30,17.47
오후 3:52:36,0.60,0.60,8.00,0.30,0.30,35.55
오후 3:52:37,0.60,0.55,8.00,0.30,0.30,37.38
오후 3:52:38,0.60,0.61,8.00,0.30,0.30,18.79
오후 3:52:39,0.60,0.65,8.00,0.30,0.30,16.40
오후 3:52:40,0.60,0.62,8.00,0.30,0.30,29.61
오후 3:52:41,0.60,0.58,8.00,0.30,0.30,35.12
오후 3:52:42,0.60,0.60,8.00,0.30,0.30,23.15
오후 3:52:43,0.60,0.64,8.00,0.30,0.30,17.59
오후 3:52:44,0.60,0.63,8.00,0.30,0.30,25.44
오후 3:52:45,0.60,0.60,8.00,0.30,0.30,32.03
오후 3:52:46,0.60,0.60,8.00,0.30,0.30,25.28
오후 3:52:47,0.60,0.63,8.00,0.30,0.30,19.62
오후 3:52:48,0.60,0.64,8.00,0.30,0.30,23.08
오후 3:52:49,0.60,0.61,8.00,0.30,0.30,28.85
오후 3:52:50,0.60,0.60,8.00,0.30,0.30,26.91
오후 3:52:51,0.60,0.63,8.00,0.30,0.30,20.87
오후 3:52:52,0.60,0.64,8.00,0.30,0.30,21.48
오후 3:52:53,0.60,0.62,8.00,0.30,0.30,26.71
오후 3:52:54,0.60,0.60,8.00,0.30,0.30,28.57
오후 3:52:55,0.60,0.61,8.00,0.30,0.30,23.27
오후 3:52:56,0.60,0.63,8.00,0.30,0.30,21.19
오후 3:52:57,0.60,0.63,8.00,0.30,0.30,23.90
오후 3:52:58,0.60,0.61,8.00,0.30,0.30,26.61
오후 3:52:59,0.60,0.61,8.00,0.30,0.30,25.61
오후 3:53:00,0.60,0.62,8.00,0.30,0.30,22.46
오후 3:53:01,0.60,0.63,8.00,0.30,0.30,21.66
오후 3:53:02,0.60,0.62,8.00,0.30,0.30,24.66
오후 3:53:03,0.60,0.61,8.00,0.30,0.30,25.80
오후 3:53:04,0.60,0.61,8.00,0.30,0.30,24.65
오후 3:53:05,0.60,0.61,8.00,0.30,0.30,22.98
오후 3:53:06,0.60,0.62,8.00,0.30,0.30,22.84
오후 3:53:07,0.60,0.62,8.00,0.30,0.30,23.93
오후 3:53:08,0.60,0.61,8.00,0.30,0.30,24.85
오후 3:53:09,0.60,0.60,8.00,0.30,0.30,25.60
오후 3:53:10,0.60,0.61,8.00,0.30,0.30,23.40
오후 3:53:11,0.60,0.61,8.00,0.30,0.30,23.15
오후 3:53:12,0.60,0.62,8.00,0.30,0.30,22.47
오후 3:53:13,0.60,0.61,8.00,0.30,0.30,24.37
오후 3:53:14,0.60,0.61,8.00,0.30,0.30,24.67
오후 3:53:15,0.60,0.60,8.00,0.30,0.30,24.89
오후 3:53:16,0.60,0.61,8.00,0.30,0.30,23.58
오후 3:53:17,0.60,0.61,8.00,0.30,0.30,23.25
오후 3:53:18,0.60,0.61,8.00,0.30,0.30,23.55
오후 3:53:19,0.60,0.61,8.00,0.30,0.30,23.61
오후 3:53:20,0.60,0.61,8.00,0.30,0.30,22.77
오후 3:53:21,0.60,0.61,8.00,0.30,0.30,23.29
오후 3:53:22,0.60,0.61,8.00,0.30,0.30,22.86
오후 3:53:23,0.60,0.61,8.00,0.30,0.30,23.32
오후 3:53:24,0.60,0.61,8.00,0.30,0.30,23.28
오후 3:53:25,0.60,0.61,8.00,0.30,0.30,24.42
오후 3:53:26,0.60,0.60,8.00,0.30,0.30,24.86
오후 3:53:27,0.60,0.60,8.00,0.30,0.30,24.31
